
SRT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-8-15,32,28,25,24,23,23,89,72,50,1015,1013,1011,19,11,10,11,2,,3.05,2,Rain,92<br />
2012-8-16,33,28,23,24,23,21,100,78,52,1015,1013,1010,19,12,5,14,2,,1.02,2,Rain,47<br />
2012-8-17,34,29,24,24,23,22,94,71,44,1015,1013,1010,19,12,10,19,3,,3.05,3,Rain,122<br />
2012-8-18,32,29,25,25,23,21,94,72,50,1015,1013,1011,19,12,10,24,2,,0.00,3,Rain-Thunderstorm,80<br />
2012-8-19,33,28,24,25,23,21,100,68,44,1015,1013,1011,19,13,10,14,3,,0.00,2,,13<br />
2012-8-20,32,28,24,25,23,22,95,80,51,1015,1013,1011,19,11,4,14,6,,59.94,2,Rain-Thunderstorm,250<br />
2012-8-21,33,28,24,24,23,21,89,74,55,1015,1013,1011,19,12,6,11,3,,2.03,3,Rain-Thunderstorm,110<br />
2012-8-22,32,28,25,24,23,22,94,76,52,1015,1013,1012,26,13,10,19,5,,10.92,3,Rain-Thunderstorm,66<br />
2012-8-23,33,29,25,24,23,22,94,71,49,1015,1013,1011,19,13,8,14,8,,3.05,2,Rain,98<br />
2012-8-24,33,29,25,24,23,22,94,69,42,1013,1011,1009,19,12,10,14,3,,0.00,2,Rain,102<br />
2012-8-25,34,29,24,24,23,21,90,67,43,1014,1012,1010,19,13,10,8,2,,0.00,2,,106<br />
2012-8-26,33,29,25,24,23,21,89,68,40,1015,1014,1012,19,13,10,19,11,,0.00,2,,88<br />
2012-8-27,33,29,24,25,23,22,94,67,43,1017,1015,1012,19,12,10,19,3,,0.00,2,,115<br />
2012-8-28,34,29,24,24,23,21,94,69,41,1017,1014,1012,19,13,10,14,2,,0.00,1,,50<br />
2012-8-29,35,30,24,24,23,20,91,69,41,1016,1014,1011,19,13,10,14,8,,0.00,1,,87<br />
2012-8-30,34,29,24,25,23,21,94,70,46,1015,1013,1011,19,13,10,14,3,,0.00,2,,56<br />
2012-8-31,32,29,27,24,23,23,84,68,53,1015,1013,1011,19,14,10,21,5,,0.00,1,,81<br />
2012-9-1,34,29,24,24,23,21,94,70,38,1015,1013,1011,19,14,10,19,3,,0.00,2,,74<br />
2012-9-2,33,28,23,23,22,21,97,67,39,1016,1014,1012,31,14,10,14,3,,0.00,2,Thunderstorm,107<br />
2012-9-3,33,28,24,23,23,22,89,68,47,1017,1015,1013,19,12,10,19,5,,0.00,2,,59<br />
2012-9-4,35,29,24,23,22,21,89,65,36,1015,1013,1011,19,13,10,19,5,,0.00,2,,134<br />
2012-9-5,35,29,24,24,23,22,94,67,38,1016,1014,1012,19,13,10,14,6,,0.00,2,,132<br />
2012-9-6,34,29,25,24,22,20,89,65,35,1016,1014,1012,19,12,10,14,3,,0.00,2,,107<br />
2012-9-7,34,29,24,23,22,20,94,65,32,1016,1014,1012,19,13,10,16,3,,0.00,2,,125<br />
2012-9-8,31,28,25,24,22,20,89,64,39,1016,1014,1012,19,14,10,19,3,,0.00,2,Rain,112<br />
2012-9-9,35,30,25,24,23,22,94,67,40,1016,1014,1012,19,13,10,23,6,,0.00,2,,76<br />
2012-9-10,34,29,25,24,23,21,89,65,42,1015,1013,1010,19,13,4,21,6,,0.00,1,Rain-Thunderstorm,102<br />
2012-9-11,34,29,25,24,23,21,94,68,40,1014,1012,1010,19,12,10,19,6,,1.02,2,,98<br />
2012-9-12,35,30,25,24,22,21,94,65,44,1014,1012,1009,19,13,10,14,10,,0.00,2,,125<br />
2012-9-13,35,30,25,24,23,19,94,64,36,1015,1013,1010,19,12,10,19,13,,0.00,2,,125<br />
2012-9-14,34,29,24,23,21,18,89,58,28,1015,1013,1012,19,13,10,14,3,,0.00,2,,107<br />
2012-9-15,34,29,24,24,23,21,92,66,42,1015,1013,1011,19,13,10,19,6,,0.00,2,,61<br />
2012-9-16,36,30,24,25,23,21,100,70,36,1015,1012,1010,19,12,10,14,3,,2.03,2,Thunderstorm,82<br />
2012-9-17,34,30,26,24,22,21,89,61,36,1015,1013,1011,19,13,10,11,3,,0.00,1,,142<br />
2012-9-18,34,29,25,25,23,22,94,68,48,1015,1013,1011,19,12,10,19,5,,0.00,2,Thunderstorm,131<br />
2012-9-19,34,28,23,24,23,20,94,70,43,1015,1013,1011,19,12,5,19,3,,5.08,2,Rain-Thunderstorm,37<br />
2012-9-20,33,28,24,24,23,22,100,70,50,1014,1011,1009,19,13,10,14,5,,0.00,2,Rain,60<br />
2012-9-21,33,29,25,25,23,22,94,68,45,1012,1011,1009,19,12,8,14,3,,0.00,3,Rain-Thunderstorm,54<br />
2012-9-22,33,29,25,25,23,21,94,74,48,1014,1012,1011,19,11,0,16,6,,0.00,3,Rain,50<br />
2012-9-23,34,30,25,24,22,19,94,62,37,1013,1011,1009,19,13,10,19,6,,0.00,1,,69<br />
2012-9-24,35,30,25,24,23,21,94,66,40,1014,1011,1009,19,13,10,14,6,,0.00,2,,68<br />
2012-9-25,34,30,27,24,23,22,84,62,44,1014,1012,1010,19,13,10,19,8,,0.00,2,,37<br />
2012-9-26,35,30,25,24,23,21,94,65,43,1015,1012,1010,19,13,10,19,3,,0.00,2,,112<br />
2012-9-27,36,30,25,24,22,20,94,60,31,1015,1012,1010,19,13,10,14,6,,0.00,2,,78<br />
2012-9-28,35,30,26,24,23,21,89,65,41,1015,1013,1010,19,13,10,18,6,,0.00,2,,82<br />
2012-9-29,35,30,26,24,23,21,89,62,34,1015,1013,1011,19,13,10,11,2,,0.00,2,,77<br />
2012-9-30,35,30,25,24,23,22,94,70,43,1015,1012,1010,19,13,10,14,6,,2.03,2,Rain,80<br />
2012-10-1,34,30,26,25,23,22,94,71,45,1013,1011,1009,19,12,10,19,6,,0.00,3,Rain,91<br />
2012-10-2,34,29,24,25,23,18,100,67,31,1013,1011,1010,19,13,10,14,5,,0.00,2,,56<br />
2012-10-3,36,30,24,24,23,22,96,65,36,1014,1012,1010,19,13,10,19,6,,0.00,2,,78<br />
2012-10-4,36,31,25,23,21,19,89,54,27,1014,1011,1009,19,14,10,19,10,,0.00,1,,82<br />
2012-10-5,35,31,28,23,21,20,74,54,31,1012,1009,1007,19,13,10,21,5,,0.00,2,,70<br />
2012-10-6,36,30,25,24,23,21,94,64,42,1012,1010,1008,19,12,10,23,5,,0.00,2,,69<br />
2012-10-7,35,29,24,23,21,18,94,58,28,1013,1011,1009,19,13,10,19,2,,0.00,2,,36<br />
2012-10-8,33,28,24,24,23,21,100,76,40,1014,1012,1010,19,12,10,8,2,,4.06,2,Rain,65<br />
2012-10-9,32,28,25,25,24,23,94,81,55,1013,1011,1008,19,11,8,14,2,,7.87,2,Thunderstorm,33<br />
2012-10-10,31,27,24,25,23,23,100,78,60,1012,1010,1008,19,12,10,121,13,,0.00,3,Rain-Thunderstorm,77<br />
2012-10-11,32,28,24,24,23,22,100,71,46,1012,1010,1007,19,12,10,19,8,,0.00,2,,93<br />
2012-10-12,34,29,24,24,23,22,94,68,46,1013,1011,1009,19,13,10,14,6,,0.00,3,,65<br />
2012-10-13,36,30,24,24,22,21,94,62,32,1013,1010,1007,19,13,10,19,8,,0.00,2,,110<br />
2012-10-14,35,30,24,25,23,18,94,67,36,1013,1010,1008,19,13,10,19,5,,0.00,3,,58<br />
2012-10-15,35,29,24,24,23,21,100,66,36,1012,1010,1007,19,13,10,26,5,,0.00,2,,75<br />
2012-10-16,35,30,25,24,23,20,94,67,42,1011,1010,1008,19,13,10,29,3,,0.00,1,,75<br />
2012-10-17,36,30,24,24,22,21,92,62,36,1012,1010,1008,19,13,10,14,8,,0.00,2,,100<br />
2012-10-18,36,30,25,24,22,20,94,61,31,1013,1010,1007,19,14,10,19,8,,0.00,1,,81<br />
2012-10-19,34,30,25,24,22,19,89,59,34,1012,1010,1008,19,13,10,19,11,,0.00,1,,82<br />
2012-10-20,36,30,25,24,23,21,94,65,32,1013,1010,1008,19,12,10,23,10,,0.00,3,,80<br />
2012-10-21,30,28,25,24,23,21,94,66,43,1011,1010,1008,19,13,10,26,8,,0.00,2,Thunderstorm,56<br />
2012-10-22,32,29,25,25,23,22,94,70,50,1012,1009,1008,19,13,10,21,3,,0.00,2,,47<br />
2012-10-23,35,30,25,24,22,20,94,60,34,1010,1008,1006,19,13,10,19,3,,0.00,3,,79<br />
2012-10-24,36,30,24,23,22,20,94,58,32,1012,1009,1007,19,13,10,21,8,,0.00,2,,61<br />
2012-10-25,34,29,24,24,23,22,94,66,50,1012,1010,1008,19,13,10,21,5,,0.76,2,Rain,54<br />
2012-10-26,35,30,25,24,22,20,94,60,35,1013,1011,1008,19,13,10,14,10,,0.00,1,,102<br />
2012-10-27,36,30,25,24,23,21,89,63,41,1013,1011,1010,19,13,10,13,5,,2.03,2,Rain-Thunderstorm,111<br />
2012-10-28,36,31,25,25,23,19,94,65,27,1013,1010,1008,19,14,10,26,8,,0.00,1,,83<br />
2012-10-29,37,31,26,25,22,18,94,58,23,1014,1011,1009,19,13,10,14,6,,0.00,2,,86<br />
2012-10-30,35,30,26,25,23,21,94,66,44,1013,1011,1009,19,12,10,19,5,,14.99,2,Rain,58<br />
2012-10-31,34,30,26,25,24,23,89,69,47,1012,1010,1008,19,12,10,19,5,,0.00,4,,10<br />
2012-11-1,32,28,24,25,24,23,100,75,51,1012,1010,1008,19,12,10,21,5,,0.00,2,,20<br />
2012-11-2,33,28,24,25,24,23,100,78,51,1012,1010,1009,19,12,10,14,2,,0.25,2,Rain,43<br />
2012-11-3,35,29,23,24,23,22,94,65,46,1013,1011,1009,19,13,10,23,6,,0.00,2,,36<br />
2012-11-4,34,31,28,24,22,21,79,57,40,1013,1011,1009,19,13,10,14,8,,0.00,2,,101<br />
2012-11-5,36,30,25,24,23,21,94,64,34,1012,1010,1008,19,13,10,23,6,,0.00,2,,87<br />
2012-11-6,34,29,25,25,23,22,94,70,43,1012,1010,1008,19,12,10,11,3,,6.10,3,Rain,110<br />
2012-11-7,33,29,25,24,23,22,94,66,49,1012,1010,1007,19,13,10,11,2,,0.00,2,Rain,79<br />
2012-11-8,35,30,25,24,23,21,94,65,42,1012,1009,1008,19,12,10,19,6,,7.11,2,,39<br />
2012-11-9,33,28,24,24,23,22,100,69,48,1011,1009,1007,19,13,10,19,6,,0.00,2,,44<br />
2012-11-10,31,28,25,25,24,23,94,74,62,1010,1009,1006,19,12,8,14,3,,4.06,2,Rain,70<br />
2012-11-11,34,30,26,25,23,22,89,68,46,1011,1009,1007,19,12,10,14,6,,0.00,2,,85<br />
2012-11-12,35,30,25,24,23,22,94,62,38,1012,1009,1007,19,13,10,19,2,,0.00,2,,58<br />
2012-11-13,34,31,28,24,23,21,79,60,36,1012,1009,1007,19,17,10,11,5,,0.00,1,,80<br />
2012-11-14,35,29,24,23,22,21,94,63,43,1012,1010,1008,19,13,10,23,6,,0.00,2,,66<br />
2012-11-15,35,30,25,23,22,20,89,58,33,1012,1009,1007,19,13,10,14,3,,0.00,1,,63<br />
2012-11-16,36,30,24,23,21,17,94,62,23,1012,1010,1008,19,13,10,14,3,,0.00,1,,87<br />
2012-11-17,33,30,27,24,22,21,84,62,38,1014,1012,1011,19,17,10,14,5,,0.00,1,,35<br />
2012-11-18,35,29,24,24,22,21,94,63,36,1014,1011,1009,19,13,10,16,3,,0.00,2,,43<br />
2012-11-19,34,29,25,24,22,20,94,65,42,1014,1011,1009,19,13,10,11,2,,0.00,2,,108<br />
2012-11-20,34,29,24,24,22,21,94,66,42,1012,1009,1007,19,13,1,19,10,,0.00,2,Fog,79<br />
2012-11-21,35,30,25,24,22,21,94,64,38,1013,1010,1008,19,13,10,29,6,,0.00,3,,52<br />
2012-11-22,33,29,24,25,23,22,94,74,45,1012,1011,1009,19,13,10,14,2,,0.51,2,Rain,27<br />
2012-11-23,32,28,25,25,24,23,100,78,51,1012,1010,1008,19,12,10,19,5,,0.51,2,Rain,88<br />
2012-11-24,32,28,25,24,24,23,94,80,54,1013,1011,1009,19,11,4,14,3,,7.87,3,Rain,100<br />
2012-11-25,34,29,24,24,23,22,100,68,44,1013,1010,1008,19,12,10,21,6,,0.00,2,,59<br />
2012-11-26,31,28,24,26,24,23,100,86,62,1013,1011,1009,19,10,4,0,0,,4.06,2,Rain,-1<br />
2012-11-27,30,28,25,24,23,23,94,77,61,1013,1010,1008,19,12,10,14,3,,1.02,2,Rain,53<br />
2012-11-28,31,28,25,25,24,23,94,79,59,1011,1009,1007,19,11,5,14,2,,0.00,2,Rain,38<br />
2012-11-29,34,29,24,25,24,23,95,75,52,1011,1009,1006,19,11,3,11,5,,27.94,2,Rain-Thunderstorm,112<br />
2012-11-30,34,29,24,24,24,23,94,72,44,1011,1009,1007,19,12,10,13,3,,0.00,3,Thunderstorm,69<br />
2012-12-1,32,28,25,25,24,23,94,76,51,1011,1009,1007,19,12,10,11,2,,0.25,2,Rain,85<br />
2012-12-2,34,29,25,24,23,23,94,69,51,1011,1009,1007,19,12,10,14,5,,0.00,3,,86<br />
2012-12-3,34,29,24,24,23,22,92,67,44,1012,1010,1007,19,13,10,19,3,,0.00,2,,60<br />
2012-12-4,34,29,25,26,23,23,94,71,49,1013,1011,1009,19,13,10,14,3,,3.05,2,Rain,102<br />
2012-12-5,34,29,24,24,23,20,94,66,35,1013,1010,1007,19,13,10,13,8,,0.00,2,,80<br />
2012-12-6,34,29,24,23,22,22,94,66,40,1011,1009,1007,19,13,10,14,2,,0.00,3,,61<br />
2012-12-7,32,28,24,24,23,21,94,68,49,1012,1010,1008,19,13,0,16,5,,0.00,3,,97<br />
2012-12-8,33,28,24,24,22,21,94,67,40,1013,1011,1010,19,12,10,19,6,,0.00,2,,74<br />
2012-12-9,32,28,25,25,24,23,94,75,56,1014,1012,1010,19,12,10,14,5,,0.51,2,Rain,92<br />
2012-12-10,32,28,24,24,23,23,92,73,50,1011,1009,1007,19,12,10,11,6,,0.00,3,,122<br />
2012-12-11,34,29,25,26,23,21,94,70,38,1011,1009,1007,19,12,0,21,8,,0.00,2,Rain,78<br />
2012-12-12,32,28,24,24,23,22,94,77,49,1012,1010,1008,19,12,10,23,3,,5.08,3,Rain-Thunderstorm,58<br />
2012-12-13,32,28,24,24,23,22,100,73,54,1011,1009,1007,19,12,10,11,2,,0.25,4,,100<br />
2012-12-14,32,28,24,25,23,22,100,71,48,1011,1009,1007,19,12,10,23,5,,0.00,2,,58<br />
2012-12-15,31,28,25,24,23,22,94,69,50,1012,1010,1008,19,12,10,19,5,,0.00,2,,58<br />
2012-12-16,33,29,25,24,23,22,94,73,53,1013,1011,1009,19,12,10,11,3,,0.00,2,,88<br />
2012-12-17,32,28,24,24,23,22,94,70,50,1012,1010,1009,19,12,10,14,2,,0.00,3,,105<br />
2012-12-18,32,29,25,24,23,22,94,68,45,1012,1010,1008,19,13,10,14,3,,0.00,1,,62<br />
2012-12-19,33,29,25,24,23,22,94,71,48,1011,1009,1007,19,12,10,14,3,,0.00,3,Rain,120<br />
2012-12-20,29,27,24,24,23,23,100,81,70,1011,1010,1008,19,12,10,14,5,,2.03,2,Rain,69<br />
2012-12-21,31,27,24,25,24,22,94,80,52,1011,1010,1009,19,12,10,8,2,,22.10,2,Rain-Thunderstorm,40<br />
2012-12-22,31,28,24,24,23,22,97,75,60,1012,1010,1008,19,12,10,13,3,,2.03,2,Rain,77<br />
2012-12-23,30,28,25,24,23,23,94,79,60,1013,1011,1009,19,11,10,13,6,,6.10,2,Rain,85<br />
2012-12-24,31,28,24,24,23,23,94,80,53,1013,1011,1009,19,12,10,13,5,,4.06,2,Rain,71<br />
2012-12-25,28,26,24,24,23,22,100,81,62,1014,1012,1010,19,11,5,11,0,,2.03,3,Rain,120<br />
2012-12-26,31,28,24,24,23,22,96,72,51,1014,1012,1010,19,13,10,23,8,,0.00,3,Rain,84<br />
2012-12-27,32,29,25,24,22,20,94,67,40,1014,1012,1010,19,13,10,27,10,,0.00,2,Rain,81<br />
2012-12-28,31,28,25,24,22,21,94,69,47,1013,1011,1009,19,13,10,19,5,,0.00,3,,45<br />
2012-12-29,32,28,24,24,23,22,94,71,46,1013,1011,1009,19,12,10,21,5,,0.00,2,,57<br />
2012-12-30,31,28,24,24,23,22,91,71,49,1014,1012,1010,19,13,10,24,8,,0.00,2,,52<br />
2012-12-31,31,28,26,23,22,21,83,68,52,1014,1012,1010,19,12,10,14,5,,0.00,3,,90<br />
