
WGT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2007-8-3,15,10,6,8,6,3,100,72,51,1009,1007,1004,10,10,2,23,13,,0.00,3,Fog,10<br />
2007-8-4,16,12,9,4,2,-1,71,49,31,1010,1008,1007,10,10,10,45,19,,0.00,3,,70<br />
2007-8-5,15,11,7,8,4,1,100,73,39,1007,1002,999,10,10,7,23,10,58,0.00,6,Rain,158<br />
2007-8-6,12,10,8,9,8,7,100,91,77,1007,1003,999,10,6,0,69,34,95,0.00,7,Fog-Rain,176<br />
2007-8-7,10,8,7,9,8,7,100,98,93,1015,1012,1008,10,4,0,48,29,,0.00,7,Fog-Rain,204<br />
2007-8-8,11,9,8,9,8,7,100,90,82,1015,1014,1013,10,8,0,16,10,,0.00,6,Fog,59<br />
2007-8-9,17,12,8,10,8,5,94,78,45,1016,1016,1015,10,10,10,21,13,,0.00,4,,93<br />
2007-8-10,18,14,10,8,7,5,87,67,42,1015,1010,1007,10,10,10,19,10,,0.00,7,Rain,71<br />
2007-8-11,18,14,11,12,10,8,94,78,52,1010,1009,1007,10,10,10,21,13,,0.00,7,Rain,104<br />
2007-8-12,18,14,10,10,9,7,88,76,49,1014,1012,1010,10,10,10,21,10,,0.00,5,,209<br />
2007-8-13,15,12,10,9,8,8,87,74,63,1016,1014,1014,10,10,10,11,8,,0.00,1,,21<br />
2007-8-14,12,10,9,9,8,7,100,87,77,1015,1014,1012,10,10,10,27,16,,0.00,7,Rain,186<br />
2007-8-15,12,9,7,10,8,7,100,94,82,1013,1010,1008,10,5,0,72,37,90,0.00,8,Rain,168<br />
2007-8-16,15,10,6,10,8,6,100,89,72,1013,1009,1005,10,8,0,26,14,,0.00,4,Fog,43<br />
2007-8-17,10,9,8,10,8,7,100,97,87,1005,1004,1004,10,9,0,23,8,,0.00,7,Fog-Rain,110<br />
2007-8-18,14,11,8,10,9,7,100,90,77,1004,1002,1000,10,9,0,24,10,,0.00,5,Fog,29<br />
2007-8-19,16,11,6,9,8,6,100,89,59,1009,1005,997,10,8,3,27,19,,0.00,4,Fog,151<br />
2007-8-20,11,9,7,9,8,7,100,93,76,1000,996,992,10,9,0,37,26,,0.00,7,Fog-Rain,199<br />
2007-8-21,6,4,4,6,6,4,100,100,93,1009,1005,1000,10,6,0,19,11,,0.00,7,Fog-Rain,257<br />
2007-8-22,5,4,3,4,3,2,100,94,81,1011,1010,1009,10,9,5,16,8,,0.00,6,Rain,304<br />
2007-8-23,8,6,4,6,5,3,100,92,76,1009,1005,1001,10,6,0,60,35,85,0.00,6,Fog-Rain,191<br />
2007-8-24,11,8,5,7,6,5,100,93,71,1015,1011,1006,10,8,0,23,13,,0.00,4,Fog,194<br />
2007-8-25,12,9,6,7,6,6,100,82,67,1017,1016,1015,10,10,8,24,11,,0.00,7,Fog,141<br />
2007-8-26,12,10,8,9,8,6,100,86,76,1021,1020,1017,10,10,10,29,10,,0.00,,Rain,159<br />
2007-8-27,11,9,8,9,8,6,100,88,76,1019,1016,1014,10,10,10,26,14,,0.00,6,,93<br />
2007-8-28,12,10,9,11,10,8,100,98,93,1008,1006,1003,10,5,0,39,13,,0.00,6,Fog-Rain,112<br />
2007-8-29,10,8,6,9,7,5,100,96,81,1011,1005,1001,10,4,0,50,21,,0.00,7,Fog-Rain,186<br />
2007-8-30,8,7,5,7,6,5,100,95,87,1012,1005,999,10,9,0,27,14,,0.00,7,Fog-Rain,52<br />
2007-8-31,7,6,5,6,6,4,100,94,81,1016,1013,1007,10,7,0,39,27,,0.00,6,Fog-Rain,191<br />
2007-9-1,9,7,4,5,4,2,100,85,66,1015,1013,1011,10,10,8,16,8,,0.00,4,Fog,134<br />
2007-9-2,11,7,4,4,1,-3,93,66,41,1010,1002,992,10,10,10,23,11,,0.00,1,,56<br />
2007-9-3,8,6,4,6,4,-1,100,87,53,1000,992,990,10,10,10,40,19,,0.00,6,Rain,211<br />
2007-9-4,7,4,3,4,2,-1,93,84,61,1006,1004,1000,10,10,10,16,13,,0.00,4,Rain,12<br />
2007-9-5,10,7,4,3,1,-3,93,69,40,1004,1003,1003,10,10,10,24,16,,0.00,0,,46<br />
2007-9-6,6,3,2,3,2,-2,100,85,57,1007,1006,1003,10,9,0,48,19,47,0.00,5,Fog,192<br />
2007-9-7,9,7,4,5,3,0,100,81,54,1006,1000,996,10,8,2,100,56,121,0.00,7,Rain,173<br />
2007-9-8,6,4,4,5,4,3,100,90,81,1014,1009,1003,10,9,6,52,37,55,0.00,7,Rain,175<br />
2007-9-9,6,4,4,5,3,-2,100,87,57,1011,999,992,10,9,1,37,21,,0.00,7,Fog-Rain,55<br />
2007-9-10,5,4,3,4,2,0,100,86,70,1022,1016,1005,10,10,6,23,16,,0.00,5,Rain-Snow,221<br />
2007-9-11,7,4,2,2,-1,-5,93,75,43,1022,1017,1014,10,10,10,26,14,,0.00,2,,48<br />
2007-9-12,7,4,2,0,-3,-5,81,59,43,1020,1017,1014,10,10,10,19,11,,0.00,0,,28<br />
2007-9-13,9,7,4,0,-6,-10,75,45,29,1019,1011,1004,10,10,10,53,19,,0.00,3,,82<br />
2007-9-14,9,6,3,1,-1,-3,81,61,46,1011,1006,1003,10,10,10,13,5,,0.00,3,,36<br />
2007-9-15,7,4,3,3,2,1,100,84,71,1018,1015,1011,10,10,10,32,23,35,0.00,5,,186<br />
2007-9-16,10,8,5,6,4,3,100,88,66,1006,998,987,10,7,2,90,63,114,0.00,6,Rain,149<br />
2007-9-17,7,3,1,5,3,1,100,92,81,1001,997,983,10,8,2,69,50,89,0.00,6,Rain-Snow,189<br />
2007-9-18,3,2,2,3,2,1,100,98,93,1003,1002,1000,10,10,8,35,26,,0.00,6,Rain-Snow,209<br />
2007-9-19,3,2,-1,2,1,-1,100,93,87,1005,1004,1003,10,10,10,34,18,,0.00,6,Rain-Snow,205<br />
2007-9-20,2,0,-2,-1,-2,-4,100,84,65,1005,1003,1002,10,10,8,32,23,,0.00,5,Snow,147<br />
2007-9-21,0,-1,-2,-4,-6,-7,80,70,60,1007,1005,1004,10,10,10,34,18,,0.00,0,,47<br />
2007-9-22,1,0,-1,-5,-6,-7,75,67,60,1016,1013,1008,10,10,10,16,13,,0.00,2,,54<br />
2007-9-23,2,0,-2,-5,-7,-8,80,59,48,1016,1013,1010,10,10,10,21,13,,0.00,4,,67<br />
2007-9-24,4,2,1,-1,-4,-7,81,64,52,1009,1006,1001,10,10,10,26,23,,0.00,6,,43<br />
2007-9-25,4,2,1,0,0,-1,93,84,75,1000,996,991,10,10,10,26,19,,0.00,6,Rain,40<br />
2007-9-26,2,1,0,2,1,0,100,98,93,1001,993,984,10,6,1,35,19,,0.00,7,Rain-Snow,244<br />
2007-9-27,2,1,0,0,-1,-1,100,91,81,1010,1005,1001,10,10,3,19,11,,0.00,7,Rain-Snow,315<br />
2007-9-28,3,2,0,1,-2,-5,100,80,60,1017,1015,1010,10,10,10,16,11,,0.00,2,,44<br />
2007-9-29,2,0,-2,-6,-7,-9,64,57,48,1016,1011,1004,10,10,10,32,26,,0.00,1,,47<br />
2007-9-30,5,2,0,-3,-6,-7,75,61,45,1003,999,996,10,10,10,24,18,,0.00,0,,46<br />
2007-10-1,6,2,-1,0,-3,-6,87,70,42,1003,998,985,10,9,3,60,16,111,0.00,5,Rain-Snow,152<br />
2007-10-2,4,2,0,2,1,0,100,93,75,1002,991,979,10,7,1,85,50,126,0.00,7,Rain-Snow,198<br />
2007-10-3,1,0,0,1,0,-3,100,94,80,1010,1007,1002,10,9,2,24,13,,0.00,5,Rain-Snow,27<br />
2007-10-4,6,2,-1,-3,-5,-7,86,63,39,1010,1006,1004,10,10,10,29,14,,0.00,4,,91<br />
2007-10-5,7,6,4,-3,-6,-7,61,45,37,1012,1010,1008,10,10,10,40,23,50,0.00,6,,79<br />
2007-10-6,5,2,0,0,-3,-6,93,70,45,1011,1009,1007,10,10,10,24,18,,0.00,3,,52<br />
2007-10-7,6,3,0,1,0,-2,100,85,57,1018,1016,1012,10,10,10,24,13,,0.00,5,,80<br />
2007-10-8,7,4,2,2,1,0,93,81,70,1013,1009,1006,10,10,10,26,23,,0.00,1,,53<br />
2007-10-9,7,4,2,1,1,-1,93,75,57,1006,1004,1000,10,10,10,23,16,,0.00,2,,54<br />
2007-10-10,12,8,4,-1,-3,-5,65,43,30,1004,1001,998,10,10,10,24,14,,0.00,5,,94<br />
2007-10-11,6,3,1,1,-2,-4,100,71,49,1006,1005,1003,10,10,10,19,11,,0.00,2,,59<br />
2007-10-12,3,1,0,1,-2,-4,100,80,60,1004,1002,1000,10,10,8,48,19,,0.00,3,,13<br />
2007-10-13,1,0,0,-4,-6,-7,75,64,56,1008,1006,1004,10,10,10,58,40,,0.00,1,,20<br />
2007-10-14,2,0,-1,-5,-7,-9,69,60,48,1011,1009,1008,10,10,10,34,26,,0.00,2,,47<br />
2007-10-15,4,2,0,1,-1,-6,87,79,60,1012,1011,1007,10,10,10,32,14,,0.00,4,,188<br />
2007-10-16,7,3,1,1,-3,-8,87,63,34,1007,1001,996,10,10,10,66,13,85,0.00,6,,118<br />
2007-10-17,6,4,3,1,-1,-3,81,66,53,996,993,991,10,10,10,55,31,76,0.00,6,Rain,84<br />
2007-10-18,6,3,1,2,0,-2,100,83,70,993,987,981,10,9,5,21,14,,0.00,6,Rain,66<br />
2007-10-19,1,0,-1,1,0,-2,100,99,93,999,992,986,10,5,1,27,14,,0.00,7,Rain-Snow,312<br />
2007-10-20,-1,-2,-3,-3,-7,-10,86,71,59,1007,1004,999,10,10,10,34,31,,0.00,1,,15<br />
2007-10-21,-3,-4,-5,-8,-9,-11,74,66,55,994,989,987,10,10,10,34,23,,0.00,1,,48<br />
2007-10-22,-3,-6,-7,-5,-8,-14,100,79,46,995,991,987,10,8,1,19,8,,0.00,3,Snow,24<br />
2007-10-23,-3,-7,-9,-6,-8,-11,100,88,68,997,996,995,10,9,1,13,6,,0.00,4,Snow,88<br />
2007-10-24,-6,-7,-7,-8,-9,-12,86,80,68,999,998,997,10,10,7,29,11,,0.00,3,Snow,71<br />
2007-10-25,-7,-8,-10,-10,-12,-15,86,72,54,1004,1002,999,10,10,10,24,19,,0.00,1,,62<br />
2007-10-26,-4,-7,-8,-9,-12,-15,74,64,54,1003,999,995,10,10,10,16,11,,0.00,5,,98<br />
2007-10-27,-3,-4,-5,-5,-8,-10,86,71,59,1002,997,994,10,10,10,23,13,,0.00,6,Snow,105<br />
2007-10-28,-3,-4,-5,-3,-4,-6,100,97,86,1006,1004,1002,10,5,1,37,24,,0.00,6,Snow,101<br />
2007-10-29,-5,-7,-8,-6,-8,-11,93,89,74,1006,1003,1001,10,10,10,26,19,,0.00,1,,47<br />
2007-10-30,-7,-10,-12,-10,-12,-16,93,80,58,1012,1007,1001,10,10,10,23,19,,0.00,1,,66<br />
2007-10-31,-4,-8,-11,-11,-13,-16,74,64,46,1013,1012,1009,10,10,10,21,10,,0.00,4,,82<br />
2007-11-1,0,-2,-5,-3,-6,-11,100,77,59,1009,1007,1006,10,8,1,29,16,40,0.00,6,Snow,127<br />
2007-11-2,4,0,-3,2,-1,-6,100,91,69,1006,994,987,10,5,1,52,26,82,0.00,7,Fog-Rain-Snow,91<br />
2007-11-3,0,-2,-4,0,-5,-8,100,83,64,1017,1009,990,10,8,1,27,14,45,0.00,6,Rain-Snow,242<br />
2007-11-4,3,0,-3,1,-2,-6,100,86,69,1014,1009,1006,10,7,0,60,32,84,0.00,6,Rain-Snow,142<br />
2007-11-5,3,1,0,2,0,-2,100,94,81,1004,988,980,10,6,1,55,29,80,0.00,7,Rain-Snow,70<br />
2007-11-6,0,-2,-3,-1,-4,-6,100,83,69,1021,1017,1001,10,9,1,24,13,,0.00,6,Rain-Snow,196<br />
2007-11-7,-2,-3,-5,-4,-6,-9,93,84,64,1025,1023,1016,10,10,10,19,13,,0.00,6,Snow,65<br />
2007-11-8,3,0,-3,1,-1,-9,100,86,48,1014,1006,1002,10,7,0,95,52,138,0.00,6,Rain-Snow,163<br />
2007-11-9,1,-1,-3,0,-3,-7,100,87,69,1025,1017,1010,10,9,3,58,35,74,0.00,6,Rain-Snow,10<br />
2007-11-10,-3,-4,-6,-7,-7,-8,93,81,69,1026,1021,1014,10,10,10,39,19,,0.00,5,,38<br />
2007-11-11,-6,-7,-7,-8,-10,-12,86,77,68,1020,1015,1012,10,10,10,42,32,,0.00,5,,20<br />
2007-11-12,-7,-8,-9,-11,-11,-12,86,80,74,1021,1018,1013,10,10,10,29,19,,0.00,2,,71<br />
2007-11-13,-6,-8,-9,-10,-12,-13,86,72,58,1013,1011,1004,10,10,10,37,32,,0.00,1,,50<br />
2007-11-14,2,-2,-6,1,-3,-9,100,89,74,1003,1001,998,10,8,2,32,19,,0.00,6,Snow,77<br />
2007-11-15,3,1,-1,0,-1,-2,100,90,70,1005,1003,1002,10,8,1,42,18,,0.00,6,Fog-Rain-Snow,129<br />
2007-11-16,-1,-2,-3,-2,-5,-8,100,82,64,1013,1009,1005,10,10,10,27,14,,0.00,2,,75<br />
2007-11-17,15,5,-5,10,0,-9,100,78,55,1012,1004,994,10,9,3,95,23,122,0.00,6,Rain-Snow,144<br />
2007-11-18,7,3,-1,6,1,-2,100,84,61,1003,1001,995,10,6,0,97,82,126,0.00,6,Rain-Snow,165<br />
2007-11-19,-2,-3,-5,-3,-4,-8,100,92,74,1017,1011,1002,10,3,0,69,47,89,0.00,6,Snow,197<br />
2007-11-20,-1,-2,-3,-1,-3,-5,100,93,75,1017,1015,1014,8,2,0,71,56,101,0.00,6,Rain-Snow,182<br />
2007-11-21,1,0,-1,-3,-4,-6,80,72,64,1015,1013,1009,10,7,0,82,69,111,0.00,5,Rain-Snow,173<br />
2007-11-22,0,-3,-6,-2,-6,-11,100,83,68,1009,1005,1002,10,7,1,64,34,108,0.00,5,Rain-Snow,52<br />
2007-11-23,-4,-7,-10,-5,-7,-11,100,90,69,1015,1009,1003,10,8,0,23,11,40,0.00,5,Rain-Snow,181<br />
2007-11-24,-7,-8,-9,-9,-11,-13,86,81,73,1017,1013,1002,10,10,3,34,16,52,0.00,2,Snow,68<br />
2007-11-25,-5,-7,-9,-5,-8,-12,100,89,73,1000,984,976,10,8,2,35,27,,0.00,7,Snow,46<br />
2007-11-26,-3,-4,-6,-3,-6,-10,100,92,74,1003,992,977,10,6,1,32,16,,0.00,7,Snow,230<br />
2007-11-27,-5,-7,-9,-7,-9,-11,100,83,68,1009,1007,1004,10,9,2,24,14,,0.00,4,Snow,134<br />
2007-11-28,-6,-8,-11,-12,-14,-16,86,67,46,1007,1000,991,10,10,10,32,23,,0.00,1,,69<br />
2007-11-29,-7,-9,-11,-9,-13,-15,86,78,62,997,990,987,10,10,10,23,14,,0.00,4,Snow,76<br />
2007-11-30,-6,-7,-8,-9,-10,-11,93,83,79,1006,1003,998,10,10,10,24,11,,0.00,3,Snow,88<br />
2007-12-1,-3,-6,-7,-8,-10,-11,86,69,55,1006,1005,1004,10,10,10,29,19,,0.00,3,,59<br />
2007-12-2,-4,-4,-5,-5,-6,-6,100,97,93,1024,1022,1019,10,7,3,14,10,,0.00,7,Snow,32<br />
2007-12-3,-7,-9,-11,-8,-11,-14,93,86,73,1018,1005,990,10,10,10,39,27,,0.00,2,,21<br />
2007-12-4,-9,-11,-12,-9,-13,-16,100,83,67,989,982,979,10,9,1,34,21,,0.00,3,Snow,58<br />
2007-12-5,-7,-8,-9,-8,-10,-12,100,83,68,989,986,983,10,9,2,16,11,,0.00,6,Snow,101<br />
2007-12-6,-4,-7,-8,-6,-11,-13,93,69,54,995,993,990,10,8,1,24,18,40,0.00,5,Snow,138<br />
2007-12-7,-4,-6,-6,-5,-7,-8,100,90,74,996,995,994,10,5,0,42,24,55,0.00,7,Snow,144<br />
2007-12-8,-5,-6,-7,-7,-10,-12,93,74,59,1006,1005,1003,10,10,10,26,13,,0.00,5,Snow,112<br />
2007-12-9,-2,-4,-6,-8,-10,-12,80,66,55,1002,996,987,10,9,5,27,19,,0.00,6,Snow,90<br />
2007-12-10,0,-3,-7,-9,-11,-13,80,62,48,986,976,967,10,10,10,29,18,,0.00,3,Snow,74<br />
2007-12-11,-2,-3,-4,-3,-5,-9,100,89,59,980,970,964,10,7,1,45,21,,0.00,6,Snow,176<br />
2007-12-12,-4,-6,-7,-4,-7,-11,100,87,63,993,988,981,10,7,1,34,18,,0.00,5,Snow,171<br />
2007-12-13,-4,-7,-9,-5,-8,-12,100,81,68,985,979,976,10,10,7,29,18,,0.00,4,Snow,160<br />
2007-12-14,-4,-7,-9,-5,-7,-9,100,92,80,985,981,978,10,9,1,24,11,,0.00,5,Fog-Snow,247<br />
2007-12-15,-5,-6,-6,-5,-6,-7,100,99,86,996,989,981,10,8,1,26,13,,0.00,7,Snow,328<br />
2007-12-16,-6,-8,-10,-6,-8,-11,100,92,80,998,997,996,10,9,2,11,5,,0.00,6,Snow,114<br />
2007-12-17,-7,-9,-11,-7,-11,-14,100,83,73,1008,1005,999,10,10,6,19,10,,0.00,4,Snow,88<br />
2007-12-18,-7,-9,-10,-9,-12,-13,93,82,73,1007,996,984,10,10,10,29,24,,0.00,5,Snow,55<br />
2007-12-19,-4,-6,-7,-5,-7,-9,100,95,86,997,989,984,10,8,1,35,13,,0.00,8,Snow,150<br />
2007-12-20,-6,-7,-7,-6,-7,-8,100,95,86,1001,1000,997,10,9,2,37,29,,0.00,7,Snow,341<br />
2007-12-21,-7,-9,-11,-9,-13,-15,93,77,67,1004,1002,1000,10,10,10,42,29,,0.00,3,,32<br />
2007-12-22,-6,-9,-11,-7,-12,-16,100,81,62,1003,1001,999,10,8,0,35,18,,0.00,5,Snow,83<br />
2007-12-23,-8,-10,-11,-9,-11,-13,100,93,79,1001,999,996,10,6,1,34,16,,0.00,6,Snow,216<br />
2007-12-24,-11,-13,-15,-11,-14,-17,100,88,73,1002,1000,996,10,10,10,23,16,,0.00,4,Snow,29<br />
2007-12-25,-12,-13,-15,-14,-17,-20,85,80,61,1001,998,993,10,10,10,27,19,,0.00,2,Snow,79<br />
2007-12-26,-9,-12,-14,-14,-16,-20,85,70,52,993,992,991,10,10,7,32,21,,0.00,3,Snow,77<br />
2007-12-27,-8,-10,-11,-9,-13,-16,100,74,58,1000,993,990,10,10,6,32,16,,0.00,5,Snow,84<br />
2007-12-28,-9,-11,-12,-9,-12,-14,100,94,79,1013,1010,1001,10,5,1,29,19,,0.00,7,Snow,246<br />
2007-12-29,-12,-13,-14,-12,-16,-17,100,84,73,1012,1007,1003,10,9,1,27,16,,0.00,3,Snow,71<br />
2007-12-30,-14,-16,-17,-15,-17,-19,92,86,72,1003,1000,998,10,9,3,32,26,,0.00,4,Snow,35<br />
2007-12-31,-15,-17,-18,-16,-18,-21,92,84,66,1006,1003,998,10,10,10,26,19,,0.00,3,Snow,76<br />
