
UYST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2008-8-16,22,17,12,16,15,11,100,91,64,1006,1004,1001,10,9,3,34,14,,0.00,6,Rain-Thunderstorm,19<br />
2008-8-17,13,10,8,10,7,4,88,78,63,1021,1014,1008,10,10,10,32,18,,0.00,4,,187<br />
2008-8-18,12,7,3,8,5,3,100,80,62,1025,1023,1021,10,8,5,24,6,,0.00,1,Fog,109<br />
2008-8-19,14,12,10,10,9,7,94,80,67,1026,1024,1023,10,10,10,35,21,47,0.00,5,,109<br />
2008-8-20,16,13,12,15,13,10,100,95,82,1023,1018,1015,10,5,1,23,14,,0.00,8,Rain,154<br />
2008-8-21,13,10,6,12,9,5,100,91,72,1023,1019,1015,10,7,2,35,18,,0.00,7,,244<br />
2008-8-22,16,9,3,8,4,2,100,75,39,1026,1024,1023,10,6,1,23,10,,0.00,1,Fog,294<br />
2008-8-23,18,10,3,8,4,1,87,67,37,1026,1024,1021,10,10,10,19,5,,0.00,3,,77<br />
2008-8-24,15,12,10,12,8,-2,100,77,41,1020,1018,1016,10,10,10,19,11,,0.00,6,Rain,159<br />
2008-8-25,17,14,11,12,12,10,100,88,68,1021,1019,1017,10,10,10,16,6,,0.00,5,,124<br />
2008-8-26,22,14,7,13,10,7,100,78,43,1020,1016,1012,10,8,4,32,14,45,0.00,2,Fog,45<br />
2008-8-27,20,17,13,14,12,10,100,84,56,1012,1007,1003,10,8,3,45,26,,0.00,8,Rain-Thunderstorm,90<br />
2008-8-28,13,11,9,13,10,7,100,94,76,1012,1008,1004,10,6,2,37,24,,0.00,8,Rain-Thunderstorm,192<br />
2008-8-29,14,10,6,9,7,5,100,78,58,1020,1016,1012,10,9,5,26,11,,0.00,2,,236<br />
2008-8-30,20,12,5,8,6,4,100,71,35,1021,1019,1017,,,,27,11,,0.00,,,1<br />
2008-8-31,22,16,10,9,7,5,76,61,38,1017,1014,1012,,,,27,16,,0.00,,,3<br />
2008-9-1,24,17,10,15,11,5,94,72,50,1013,1009,1005,,,,21,14,,0.00,,,9<br />
2008-9-2,24,17,11,16,12,8,88,74,57,1008,1002,999,10,10,10,27,21,47,0.00,8,,349<br />
2008-9-3,12,10,9,7,5,1,82,69,50,1018,1013,1009,10,10,10,29,24,,0.00,6,,199<br />
2008-9-4,10,9,8,4,3,0,76,65,50,1025,1022,1019,10,10,10,39,24,,0.00,3,,205<br />
2008-9-5,9,8,7,5,1,-1,81,62,54,1026,1024,1023,10,10,8,27,16,,0.00,7,Rain,169<br />
2008-9-6,11,9,8,10,8,5,100,91,81,1024,1022,1021,10,7,2,26,18,,0.00,8,Rain,139<br />
2008-9-7,12,10,8,10,9,8,100,91,82,1024,1022,1021,10,10,8,23,10,,0.00,6,Rain,166<br />
2008-9-8,15,9,3,10,8,3,100,87,67,1026,1024,1022,10,6,0,24,5,,0.00,3,Fog,107<br />
2008-9-9,17,11,6,12,9,6,100,86,52,1023,1021,1019,10,10,10,21,11,,0.00,5,,82<br />
2008-9-10,16,13,11,14,12,10,100,93,77,1019,1017,1015,10,6,0,23,10,,0.00,7,Fog,135<br />
2008-9-11,14,13,12,14,13,10,100,99,88,1018,1015,1013,10,3,0,37,19,47,0.00,8,Fog-Rain,186<br />
2008-9-12,12,9,5,8,4,3,87,70,54,1023,1021,1019,10,10,10,35,24,,0.00,5,,222<br />
2008-9-13,12,8,4,7,4,1,93,72,58,1020,1019,1019,10,10,10,34,16,52,0.00,5,,262<br />
2008-9-14,11,10,9,9,7,3,94,79,62,1025,1023,1020,10,9,5,32,19,,0.00,8,Rain,209<br />
2008-9-15,14,11,9,9,8,7,100,83,67,1028,1026,1024,10,10,8,23,13,,0.00,7,,182<br />
2008-9-16,14,12,10,12,10,8,100,92,82,1030,1028,1027,10,8,1,16,8,,0.00,6,Fog,135<br />
2008-9-17,16,10,5,9,7,4,93,76,52,1028,1026,1024,10,10,10,29,10,,0.00,2,,91<br />
2008-9-18,17,12,8,12,9,7,100,82,59,1026,1024,1022,10,10,10,27,13,,0.00,6,,83<br />
2008-9-19,17,13,10,12,9,7,88,78,68,1024,1022,1020,10,10,10,29,16,,0.00,6,,96<br />
2008-9-20,15,12,10,12,11,9,100,91,82,1021,1019,1016,10,9,5,24,10,,0.00,7,Rain,228<br />
2008-9-21,15,13,11,14,12,10,100,96,88,1021,1017,1014,10,6,1,37,24,,0.00,6,Fog-Rain,193<br />
2008-9-22,16,13,12,13,12,12,100,93,77,1024,1023,1021,10,9,5,23,14,,0.00,2,,130<br />
2008-9-23,17,12,7,13,10,7,100,84,59,1025,1023,1021,10,7,0,27,10,,0.00,4,Fog,85<br />
2008-9-24,18,13,8,14,10,6,94,80,56,1025,1023,1022,10,10,10,26,10,,0.00,6,,81<br />
2008-9-25,18,14,11,13,11,9,94,82,68,1025,1023,1021,10,10,10,24,11,,0.00,4,,105<br />
2008-9-26,18,14,12,14,13,12,100,86,72,1022,1020,1017,10,10,10,29,18,,0.00,2,,98<br />
2008-9-27,23,18,13,14,12,10,100,73,44,1019,1018,1016,10,10,10,32,19,48,0.00,5,,55<br />
2008-9-28,22,18,14,16,13,9,88,76,64,1019,1017,1015,10,9,8,24,18,,0.00,6,Rain,54<br />
2008-9-29,20,17,14,16,14,14,100,92,78,1019,1016,1014,10,8,3,24,13,,0.00,8,Rain,210<br />
2008-9-30,14,13,12,14,12,12,100,96,88,1020,1018,1017,10,7,2,19,14,,0.00,8,Rain,159<br />
2008-10-1,18,16,13,16,14,12,100,95,82,1016,1011,1007,10,6,0,16,8,,0.00,7,Fog-Rain,136<br />
2008-10-2,19,16,12,15,12,9,100,83,56,1009,1006,1004,10,8,2,40,11,,0.00,6,Rain,275<br />
2008-10-3,21,16,10,13,10,2,100,73,28,1018,1013,1009,10,10,10,24,6,,0.00,8,,182<br />
2008-10-4,16,12,8,12,7,2,88,67,42,1020,1019,1017,10,10,10,23,8,,0.00,6,Rain,161<br />
2008-10-5,18,11,4,7,4,1,93,63,34,1020,1018,1016,10,10,10,19,8,,0.00,2,,329<br />
2008-10-6,24,16,8,9,4,0,81,50,22,1019,1016,1013,10,10,10,39,19,58,0.00,2,,319<br />
2008-10-7,14,11,9,7,2,-4,72,53,35,1034,1028,1020,10,10,10,34,24,47,0.00,3,,174<br />
2008-10-8,14,11,8,10,4,0,82,66,54,1034,1032,1029,10,10,10,24,13,,0.00,2,,125<br />
2008-10-9,22,14,7,10,8,6,93,68,38,1029,1024,1019,10,10,10,35,16,,0.00,2,,53<br />
2008-10-10,22,17,12,14,12,10,94,74,50,1020,1016,1013,,,,24,16,,0.00,,,72<br />
2008-10-11,26,20,15,18,15,11,100,79,57,1013,1011,1009,10,9,7,19,13,,0.00,6,Thunderstorm,72<br />
2008-10-12,20,18,15,17,16,15,100,93,78,1014,1012,1009,10,6,0,35,16,47,0.00,7,Fog-Rain-Thunderstorm,177<br />
2008-10-13,17,16,15,15,15,14,100,98,88,1014,1012,1011,10,4,0,26,16,,0.00,8,Fog,127<br />
2008-10-14,16,14,14,15,14,13,100,94,82,1019,1015,1013,10,6,1,27,19,,0.00,8,,139<br />
2008-10-15,16,14,14,14,13,12,100,88,82,1024,1020,1018,10,9,5,26,16,,0.00,7,Rain,135<br />
2008-10-16,17,13,10,13,11,9,94,79,68,1027,1025,1024,10,10,10,21,11,,0.00,1,,136<br />
2008-10-17,18,12,6,13,10,6,100,81,68,1026,1025,1023,10,8,2,26,8,,0.00,2,Fog,118<br />
2008-10-18,21,14,9,12,10,7,94,71,46,1024,1022,1020,10,10,10,23,11,,0.00,2,,69<br />
2008-10-19,24,17,11,14,10,3,94,67,25,1022,1019,1017,10,10,10,23,16,,0.00,1,,43<br />
2008-10-20,28,21,15,17,14,13,94,73,42,1017,1015,1012,10,9,0,19,13,,0.00,6,,43<br />
2008-10-21,24,20,15,17,16,15,100,86,57,1012,1009,1007,10,7,1,77,14,80,0.00,7,Rain-Thunderstorm,353<br />
2008-10-22,19,17,12,16,7,3,100,58,35,1018,1016,1012,10,10,10,19,11,,0.00,3,,168<br />
2008-10-23,24,17,9,14,7,4,82,60,31,1019,1017,1016,10,10,10,19,10,,0.00,3,,35<br />
2008-10-24,26,19,12,17,14,9,100,76,44,1018,1016,1015,10,8,6,19,10,,0.00,1,,39<br />
2008-10-25,21,18,16,17,16,15,94,88,73,1017,1016,1013,10,10,8,26,10,,0.00,6,,105<br />
2008-10-26,20,18,16,17,14,12,100,85,64,1014,1011,1010,10,9,8,21,13,,0.00,5,Rain,109<br />
2008-10-27,17,14,13,15,9,7,88,69,55,1019,1017,1015,10,10,10,24,21,,0.00,3,,143<br />
2008-10-28,22,16,10,15,11,8,88,71,41,1019,1014,1010,,,,32,14,,0.00,,,83<br />
2008-10-29,20,17,13,14,12,10,88,69,52,1015,1013,1012,10,10,10,35,19,,0.00,2,,258<br />
2008-10-30,18,16,14,11,9,7,82,68,59,1021,1019,1016,10,10,10,27,24,,0.00,3,,190<br />
2008-10-31,21,16,11,15,12,10,94,76,53,1021,1019,1016,10,10,10,24,10,,0.00,2,,82<br />
2008-11-1,27,20,13,17,12,10,100,66,34,1016,1014,1011,10,10,10,26,14,,0.00,5,,18<br />
2008-11-2,20,18,15,16,13,10,88,74,60,1019,1017,1013,10,10,10,29,18,,0.00,3,,116<br />
2008-11-3,26,19,13,17,15,10,100,80,47,1017,1016,1013,10,8,3,34,14,52,0.00,3,Rain-Thunderstorm,45<br />
2008-11-4,30,22,15,18,16,14,100,71,40,1017,1011,1006,10,9,4,34,21,52,0.00,4,Rain-Thunderstorm,1<br />
2008-11-5,32,26,20,18,16,14,73,55,42,1007,1005,1002,10,10,10,32,16,50,0.00,3,Thunderstorm,327<br />
2008-11-6,25,21,17,18,14,12,88,68,44,1012,1008,1005,10,10,10,27,11,,0.00,3,,201<br />
2008-11-7,24,19,15,19,16,14,94,76,53,1013,1011,1008,10,10,10,27,16,,0.00,2,,88<br />
2008-11-8,29,23,17,21,17,14,100,75,40,1012,1009,1008,10,9,2,24,18,,0.00,6,Rain-Thunderstorm,42<br />
2008-11-9,25,21,18,19,17,13,100,82,47,1017,1015,1013,10,10,8,26,16,,0.00,3,,117<br />
2008-11-10,24,19,15,19,16,13,100,82,61,1019,1018,1016,10,10,10,23,10,,0.00,3,,83<br />
2008-11-11,24,21,18,19,16,11,94,77,61,1020,1019,1014,10,10,10,27,10,,0.00,5,,83<br />
2008-11-12,28,21,15,18,14,9,100,69,32,1019,1017,1016,10,10,10,21,11,,0.00,1,,50<br />
2008-11-13,28,21,15,17,13,8,88,62,28,1016,1013,1010,10,10,10,29,16,,0.00,1,,48<br />
2008-11-14,28,21,15,15,13,11,88,64,35,1011,1008,1004,10,10,10,24,16,,0.00,1,,50<br />
2008-11-15,20,17,14,16,10,4,88,66,51,1020,1012,1005,10,10,10,47,24,64,0.00,6,,201<br />
2008-11-16,17,14,12,7,5,4,63,53,42,1022,1021,1020,10,10,10,32,21,,0.00,3,,169<br />
2008-11-17,25,17,8,11,5,-5,82,53,13,1019,1017,1015,,,,29,14,,0.00,,,29<br />
2008-11-18,20,18,15,14,11,6,88,67,55,1022,1021,1018,10,10,10,35,19,,0.00,3,,110<br />
2008-11-19,21,16,11,13,10,7,77,64,52,1024,1022,1020,10,10,10,34,19,,0.00,1,,90<br />
2008-11-20,24,18,13,13,12,10,88,66,41,1024,1022,1021,10,10,10,39,16,,0.00,2,,74<br />
2008-11-21,25,19,13,15,13,10,88,67,50,1024,1022,1018,10,10,10,32,18,,0.00,3,,77<br />
2008-11-22,30,23,17,15,12,10,73,51,30,1021,1018,1014,10,10,10,32,26,48,0.00,3,,43<br />
2008-11-23,32,26,19,17,16,13,83,59,31,1016,1014,1011,10,10,10,27,23,,0.00,2,,46<br />
2008-11-24,31,24,18,18,17,15,94,66,38,1015,1013,1011,10,10,10,27,18,,0.00,4,,57<br />
2008-11-25,32,27,22,20,18,16,83,67,40,1013,1012,1011,10,10,7,24,18,,0.00,2,,63<br />
2008-11-26,29,24,20,20,19,18,94,79,55,1014,1012,1010,10,9,8,29,11,,0.00,6,,91<br />
2008-11-27,34,27,21,20,19,17,88,65,36,1014,1012,1009,10,9,8,37,19,,0.00,3,,56<br />
2008-11-28,33,27,22,20,18,15,83,65,36,1012,1011,1009,10,9,8,26,18,,0.00,8,,60<br />
2008-11-29,27,23,21,21,20,19,100,86,61,1013,1011,1009,10,9,5,21,13,,0.00,8,Rain-Thunderstorm,41<br />
2008-11-30,22,20,19,21,19,18,100,93,83,1015,1012,1012,10,7,2,39,13,,0.00,8,,130<br />
2008-12-1,20,18,17,18,16,14,94,86,78,1015,1014,1012,10,9,3,40,24,47,0.00,6,Rain,151<br />
2008-12-2,18,16,14,15,12,5,100,78,51,1017,1015,1014,10,8,1,39,29,47,0.00,7,Rain,158<br />
2008-12-3,19,17,15,12,10,7,77,64,56,1017,1016,1015,10,10,10,29,23,,0.00,5,Rain,174<br />
2008-12-4,20,17,14,13,11,10,88,64,52,1017,1016,1015,10,10,10,29,13,,0.00,3,,119<br />
2008-12-5,23,17,11,14,11,7,88,63,46,1019,1017,1017,10,10,10,23,11,,0.00,1,,74<br />
2008-12-6,29,22,15,19,12,9,88,59,29,1018,1017,1016,10,10,10,21,13,,0.00,1,,24<br />
2008-12-7,33,24,17,19,13,7,88,56,20,1017,1014,1010,10,10,10,27,11,,0.00,3,,38<br />
2008-12-8,33,26,19,20,16,11,94,62,29,1011,1010,1009,10,10,10,23,14,47,0.00,4,Rain,50<br />
2008-12-9,31,26,21,20,18,15,83,68,43,1012,1011,1010,10,10,10,27,11,,0.00,7,Rain,15<br />
2008-12-10,24,22,20,21,18,16,94,82,61,1017,1013,1012,10,10,8,35,18,,0.00,6,,151<br />
2008-12-11,23,21,19,17,14,9,83,68,49,1021,1019,1017,10,9,5,42,29,50,0.00,4,Rain,110<br />
2008-12-12,23,19,16,15,12,9,73,61,47,1022,1019,1017,10,10,10,32,21,50,0.00,4,,94<br />
2008-12-13,25,20,15,17,14,11,88,70,47,1018,1016,1013,10,10,10,35,18,,0.00,5,,87<br />
2008-12-14,24,20,17,17,16,14,88,76,65,1015,1013,1012,10,10,10,32,14,,0.00,1,,99<br />
2008-12-15,24,20,16,18,16,15,94,77,61,1013,1012,1010,10,10,10,34,14,,0.00,2,,98<br />
2008-12-16,29,23,17,17,16,12,94,69,35,1011,1010,1007,10,10,10,27,14,,0.00,1,,59<br />
2008-12-17,29,23,18,18,16,13,88,68,42,1013,1012,1010,10,10,10,34,18,,0.00,2,,57<br />
2008-12-18,25,21,17,18,16,15,88,72,57,1016,1015,1013,10,10,10,27,13,,0.00,1,,101<br />
2008-12-19,26,21,17,17,16,12,88,69,54,1016,1014,1010,10,10,10,29,18,48,0.00,4,,81<br />
2008-12-20,30,24,19,19,17,15,88,64,42,1012,1010,1006,10,10,10,37,21,,0.00,1,,65<br />
2008-12-21,26,22,19,22,19,16,94,79,65,1016,1011,1006,10,10,10,37,23,55,0.00,6,Rain,164<br />
2008-12-22,21,19,18,17,15,13,88,77,64,1017,1016,1015,10,10,10,35,23,,0.00,5,,136<br />
2008-12-23,23,21,19,19,18,18,94,84,78,1016,1014,1011,10,10,10,32,18,,0.00,6,,115<br />
2008-12-24,25,22,19,20,18,17,94,81,61,1012,1010,1007,10,9,5,23,11,,0.00,2,,127<br />
2008-12-25,26,22,19,20,17,12,100,76,57,1013,1009,1000,10,8,2,32,14,,0.00,4,,152<br />
2008-12-26,25,21,18,17,15,12,83,66,53,1014,1012,1010,10,10,10,37,18,,0.00,3,,119<br />
2008-12-27,31,24,18,19,15,11,88,59,33,1011,1008,1004,10,9,5,29,16,,0.00,5,Rain,43<br />
2008-12-28,32,26,19,20,17,13,94,67,33,1010,1006,1004,10,8,5,37,18,61,0.00,5,Rain-Thunderstorm,301<br />
2008-12-29,21,19,16,16,9,6,78,53,38,1020,1017,1012,10,10,10,37,27,,0.00,3,,175<br />
2008-12-30,26,18,10,16,9,4,88,61,27,1020,1016,1012,,,,29,8,,0.00,,,67<br />
2008-12-31,24,20,16,17,13,10,82,67,50,1017,1014,1012,10,10,10,34,14,,0.00,7,,94<br />
