
SGT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2005-8-11,32,29,27,27,26,24,100,85,66,1010,1008,1006,10,9,5,16,8,,0.00,6,Rain-Thunderstorm,172<br />
2005-8-12,29,27,24,26,25,22,100,87,74,1011,1009,1007,10,10,8,27,8,,0.00,6,Rain-Thunderstorm,199<br />
2005-8-13,32,29,27,26,25,22,94,78,58,1012,1010,1009,10,10,10,16,11,,0.00,6,,173<br />
2005-8-14,32,29,27,27,25,21,89,80,66,1013,1011,1009,10,10,10,24,10,42,0.00,6,Rain-Thunderstorm,155<br />
2005-8-15,33,30,27,26,26,23,94,80,59,1010,1009,1007,10,10,10,21,10,,0.00,6,,134<br />
2005-8-16,33,30,27,27,26,24,89,81,59,1010,1008,1006,10,10,10,19,8,,0.00,6,Rain-Thunderstorm,122<br />
2005-8-17,33,30,27,27,26,23,100,82,55,1011,1009,1007,10,9,5,23,2,,0.00,5,,113<br />
2005-8-18,28,27,25,26,25,23,100,92,83,1013,1012,1009,10,9,5,16,3,,0.00,6,Rain-Thunderstorm,192<br />
2005-8-19,32,29,26,26,24,23,94,80,62,1013,1011,1009,10,10,10,19,8,,0.00,6,,171<br />
2005-8-20,32,28,25,26,25,23,100,82,62,1012,1010,1008,10,10,3,21,6,,0.00,6,Rain-Thunderstorm,147<br />
2005-8-21,28,27,25,25,24,23,94,89,79,1013,1011,1009,10,10,7,11,3,,0.00,6,Rain-Thunderstorm,180<br />
2005-8-22,31,28,26,26,25,24,89,82,70,1013,1011,1009,10,10,10,13,5,,0.00,6,,184<br />
2005-8-23,30,28,25,26,25,22,100,89,74,1013,1011,1009,10,10,7,24,2,,0.00,6,Rain-Thunderstorm,109<br />
2005-8-24,32,28,25,26,24,23,100,83,62,1012,1010,1007,10,9,4,16,2,,0.00,6,Thunderstorm,238<br />
2005-8-25,32,28,25,26,25,23,100,84,62,1011,1009,1007,10,10,8,16,3,,0.00,5,Rain-Thunderstorm,197<br />
2005-8-26,32,29,26,26,24,23,94,81,59,1011,1009,1007,10,10,8,19,5,,0.00,6,Rain,215<br />
2005-8-27,31,27,24,25,24,22,100,80,58,1011,1009,1007,10,10,10,14,5,,0.00,6,Rain,206<br />
2005-8-28,33,29,26,26,24,23,94,75,59,1011,1009,1007,10,10,10,19,8,,0.00,6,,174<br />
2005-8-29,33,30,27,26,26,24,94,80,59,1011,1009,1006,10,10,10,21,8,,0.00,6,,156<br />
2005-8-30,30,28,25,26,25,24,94,85,74,1011,1008,1005,10,10,4,14,8,,0.00,6,Rain-Thunderstorm,164<br />
2005-8-31,33,30,27,26,26,24,94,82,63,1007,1006,1003,10,10,10,26,10,,0.00,6,Rain,163<br />
2005-9-1,33,29,26,27,26,24,100,85,63,1008,1006,1004,10,10,4,23,6,,0.00,6,Rain,183<br />
2005-9-2,30,28,26,27,26,24,100,93,84,1010,1008,1006,10,9,5,16,2,,0.00,6,Rain-Thunderstorm,194<br />
2005-9-3,31,28,26,27,26,25,100,90,79,1010,1007,1005,10,9,2,13,5,,0.00,5,Rain-Thunderstorm,160<br />
2005-9-4,31,27,24,27,26,24,100,91,70,1009,1007,1006,10,9,1,19,8,,0.00,6,Rain-Thunderstorm,134<br />
2005-9-5,32,28,25,27,26,25,100,88,70,1009,1007,1005,10,10,4,21,5,,0.00,6,Rain-Thunderstorm,149<br />
2005-9-6,32,29,27,27,25,24,89,78,62,1010,1008,1006,10,10,10,21,11,,0.00,6,,138<br />
2005-9-7,32,30,28,27,26,22,89,80,58,1010,1009,1007,10,10,10,26,8,,0.00,6,,144<br />
2005-9-8,32,28,25,26,24,22,100,80,58,1012,1010,1008,10,10,5,16,6,,0.00,6,Rain-Thunderstorm,178<br />
2005-9-9,32,29,27,27,26,22,89,81,62,1012,1010,1008,10,10,9,19,8,,0.00,6,,134<br />
2005-9-10,32,29,27,27,26,23,89,83,59,1011,1009,1007,10,10,7,19,8,,0.00,6,Thunderstorm,133<br />
2005-9-11,33,29,26,27,26,24,100,84,59,1010,1008,1006,10,9,8,24,3,,0.00,5,Rain-Thunderstorm,155<br />
2005-9-12,32,28,24,27,26,23,100,90,70,1011,1008,1006,10,8,2,19,2,,0.00,6,Rain-Thunderstorm,135<br />
2005-9-13,32,28,25,27,25,23,100,86,66,1012,1009,1007,10,8,5,19,3,,0.00,6,,184<br />
2005-9-14,32,29,26,26,25,22,94,79,58,1012,1010,1008,10,9,5,19,3,,0.00,6,Thunderstorm,199<br />
2005-9-15,33,29,26,26,25,23,94,80,59,1012,1011,1008,10,10,10,21,6,,0.00,5,Rain-Thunderstorm,135<br />
2005-9-16,31,28,25,25,24,23,94,81,62,1012,1010,1008,10,10,5,23,5,,0.00,6,Rain-Thunderstorm,202<br />
2005-9-17,32,28,25,26,24,23,100,78,62,1012,1010,1008,10,10,8,24,10,,0.00,6,Rain-Thunderstorm,196<br />
2005-9-18,29,26,22,26,25,22,100,87,74,1013,1011,1009,10,9,3,23,6,40,0.00,6,Rain-Thunderstorm,180<br />
2005-9-19,31,27,24,27,26,23,100,86,66,1014,1012,1010,10,10,3,26,5,,0.00,6,Rain-Thunderstorm,174<br />
2005-9-20,32,28,24,27,26,23,100,86,66,1013,1012,1009,10,9,5,19,6,,0.00,5,Rain-Thunderstorm,82<br />
2005-9-21,31,27,24,27,24,23,100,88,70,1014,1012,1010,10,10,8,19,2,,0.00,5,Rain-Thunderstorm,193<br />
2005-9-22,31,28,25,27,25,24,100,95,75,1013,1011,1009,10,8,3,16,2,,0.00,5,Rain-Thunderstorm,270<br />
2005-9-23,32,28,25,26,26,24,100,87,66,1013,1011,1009,10,9,5,19,3,,0.00,6,,194<br />
2005-9-24,32,29,26,26,24,23,94,78,59,1013,1010,1007,10,10,8,14,5,,0.00,6,,213<br />
2005-9-25,32,28,25,26,24,22,94,81,62,1012,1010,1007,10,10,6,19,6,,0.00,6,Rain,221<br />
2005-9-26,32,29,26,26,25,24,94,82,62,1011,1009,1008,10,10,9,19,5,,0.00,6,,193<br />
2005-9-27,32,30,28,27,26,23,89,80,66,1012,1010,1008,10,10,10,19,8,,0.00,5,,162<br />
2005-9-28,32,29,27,27,26,24,94,82,66,1012,1010,1009,10,10,10,24,8,,0.00,5,Thunderstorm,132<br />
2005-9-29,33,29,25,26,25,24,100,82,62,1012,1010,1008,10,10,7,14,2,,0.00,6,Rain,115<br />
2005-9-30,32,29,26,26,25,23,100,84,59,1013,1011,1008,10,10,8,14,3,,0.00,6,Rain-Thunderstorm,96<br />
2005-10-1,32,29,25,27,25,24,94,85,70,1013,1011,1008,10,9,5,13,3,,0.00,6,Rain-Thunderstorm,228<br />
2005-10-2,31,28,25,26,24,21,100,84,55,1013,1010,1008,10,8,5,27,3,47,0.00,6,Rain-Thunderstorm,222<br />
2005-10-3,31,27,24,26,25,23,100,87,66,1011,1009,1007,10,9,2,23,3,,0.00,5,Rain-Thunderstorm,191<br />
2005-10-4,31,27,24,27,24,23,100,84,66,1012,1010,1008,10,9,4,16,5,,0.00,5,Rain-Thunderstorm,223<br />
2005-10-5,30,27,24,26,24,23,100,86,66,1012,1011,1009,10,9,2,16,2,,0.00,6,Rain-Thunderstorm,257<br />
2005-10-6,32,28,25,26,25,23,100,81,59,1013,1010,1007,10,10,6,23,3,,0.00,6,,130<br />
2005-10-7,31,27,24,27,26,24,100,86,70,1012,1009,1007,10,10,2,27,5,,0.00,6,Rain-Thunderstorm,169<br />
2005-10-8,30,28,27,27,26,24,94,86,74,1011,1008,1006,10,10,10,21,5,,0.00,6,Rain,140<br />
2005-10-9,31,28,26,27,26,24,94,88,75,1011,1008,1006,10,10,7,27,3,,0.00,6,Rain-Thunderstorm,137<br />
2005-10-10,32,29,27,27,26,23,94,82,66,1010,1008,1006,10,10,10,16,8,,0.00,6,,130<br />
2005-10-11,32,30,28,28,26,21,89,83,55,1011,1009,1007,10,10,10,19,8,,0.00,6,,133<br />
2005-10-12,32,30,28,27,25,22,89,79,55,1010,1008,1006,10,10,10,21,10,,0.00,6,,140<br />
2005-10-13,30,28,25,26,24,2,94,83,19,1011,1009,1007,10,10,10,21,3,,0.00,6,Rain-Thunderstorm,136<br />
2005-10-14,32,29,26,26,24,23,100,83,62,1011,1009,1008,10,10,8,16,2,,0.00,6,Rain,252<br />
2005-10-15,32,28,24,26,24,23,100,81,62,1012,1010,1007,10,10,7,16,3,,0.00,6,Rain,165<br />
2005-10-16,30,27,24,27,25,23,100,94,74,1013,1011,1008,10,8,1,14,2,,0.00,6,Rain-Thunderstorm,282<br />
2005-10-17,29,27,24,25,24,23,100,88,74,1013,1011,1009,10,10,8,3,0,,0.00,6,Rain,32<br />
2005-10-18,32,28,25,26,24,24,100,87,62,1013,1010,1007,10,10,3,11,2,,0.00,6,Rain-Thunderstorm,231<br />
2005-10-19,31,27,24,26,24,23,100,88,66,1011,1009,1007,10,9,5,16,5,,0.00,6,Rain-Thunderstorm,275<br />
2005-10-20,28,27,25,25,24,24,94,87,79,1011,1009,1007,10,10,8,14,3,,0.00,6,Rain,275<br />
2005-10-21,32,29,26,26,24,23,94,81,59,1011,1009,1007,10,10,10,11,3,,0.00,6,,296<br />
2005-10-22,31,28,25,26,25,24,100,86,66,1011,1009,1006,10,10,8,13,2,,0.00,6,Rain-Thunderstorm,221<br />
2005-10-23,31,27,24,26,24,23,100,85,66,1012,1010,1008,10,9,4,14,5,,0.00,6,Rain-Thunderstorm,221<br />
2005-10-24,32,29,26,26,24,24,94,83,66,1012,1010,1008,10,10,8,11,3,,0.00,6,Rain-Thunderstorm,166<br />
2005-10-25,32,28,24,26,25,24,100,91,62,1012,1010,1007,10,9,1,23,3,,0.00,6,Rain-Thunderstorm,275<br />
2005-10-26,29,27,24,26,24,23,100,88,70,1012,1010,1008,10,10,8,14,5,,0.00,6,Rain,324<br />
2005-10-27,31,27,23,27,24,22,100,87,66,1013,1010,1008,10,9,1,19,3,,0.00,6,Rain-Thunderstorm,282<br />
2005-10-28,31,27,23,26,24,23,100,88,66,1012,1010,1008,10,9,5,13,2,,0.00,6,Rain,227<br />
2005-10-29,32,28,25,26,25,24,100,86,70,1011,1009,1006,10,10,8,19,3,,0.00,6,,225<br />
2005-10-30,33,29,26,26,25,24,94,80,59,1011,1009,1006,10,10,10,21,5,,0.00,6,,194<br />
2005-10-31,32,28,25,27,25,23,94,83,62,1012,1010,1007,10,9,4,23,3,,0.00,6,Rain-Thunderstorm,239<br />
2005-11-1,34,30,26,26,24,23,94,76,55,1011,1010,1007,10,10,8,13,3,,0.00,6,Rain-Thunderstorm,270<br />
2005-11-2,32,28,25,27,25,24,100,85,66,1011,1009,1006,10,10,8,19,6,,0.00,6,Rain-Thunderstorm,234<br />
2005-11-3,31,28,25,26,24,23,100,83,66,1011,1009,1007,10,10,10,14,5,,0.00,6,Thunderstorm,269<br />
2005-11-4,29,26,23,26,24,23,100,89,74,1012,1010,1008,10,9,3,21,2,,0.00,6,Rain-Thunderstorm,269<br />
2005-11-5,30,28,25,26,25,24,100,91,74,1012,1010,1008,10,10,4,13,2,,0.00,6,Rain-Thunderstorm,182<br />
2005-11-6,30,27,24,26,25,22,100,87,70,1012,1010,1008,10,10,4,19,2,,0.00,6,Rain,207<br />
2005-11-7,31,28,25,26,24,23,100,81,62,1012,1010,1008,10,10,10,19,3,,0.00,6,Thunderstorm,192<br />
2005-11-8,33,30,27,26,26,24,94,83,66,1013,1011,1008,10,10,10,19,5,,0.00,6,Thunderstorm,103<br />
2005-11-9,32,28,25,26,26,24,100,86,66,1013,1011,1009,10,10,3,23,5,,0.00,6,Rain-Thunderstorm,101<br />
2005-11-10,30,28,25,26,25,24,100,92,74,1013,1011,1008,10,9,3,13,3,,0.00,6,Rain-Thunderstorm,39<br />
2005-11-11,32,28,24,26,25,23,100,83,62,1012,1010,1007,10,9,4,11,2,,0.00,5,Rain,252<br />
2005-11-12,32,28,24,26,25,23,100,82,62,1012,1010,1007,10,9,3,24,2,,0.00,6,Rain-Thunderstorm,240<br />
2005-11-13,32,29,26,26,25,23,94,79,62,1012,1009,1006,10,10,9,16,2,,0.00,6,Thunderstorm,221<br />
2005-11-14,32,29,26,27,26,24,94,85,66,1011,1009,1006,10,10,8,13,2,,0.00,6,Thunderstorm,221<br />
2005-11-15,30,28,26,27,25,24,100,87,70,1010,1008,1006,10,9,2,14,2,,0.00,6,,224<br />
2005-11-16,33,29,26,26,25,24,94,84,63,1010,1008,1005,10,10,8,13,3,,0.00,6,Rain-Thunderstorm,158<br />
2005-11-17,30,27,23,26,24,23,100,90,74,1011,1009,1006,10,9,1,13,2,,0.00,6,Rain-Thunderstorm,211<br />
2005-11-18,31,28,25,26,25,24,100,87,66,1011,1009,1007,10,9,1,16,2,,0.00,6,Rain-Thunderstorm,203<br />
2005-11-19,31,28,26,27,25,24,94,87,70,1011,1009,1007,10,9,8,11,0,,0.00,6,Rain,227<br />
2005-11-20,29,27,24,25,24,23,100,92,79,1011,1010,1008,10,9,4,19,3,,0.00,6,Rain,11<br />
2005-11-21,27,26,24,25,24,23,100,93,83,1012,1010,1008,10,9,4,13,3,,0.00,6,Rain-Thunderstorm,315<br />
2005-11-22,25,24,24,24,24,23,100,97,89,1011,1009,1007,10,8,5,11,5,,0.00,7,Rain,278<br />
2005-11-23,28,26,23,26,24,23,100,91,79,1011,1009,1008,10,9,3,13,5,,0.00,6,Rain,270<br />
2005-11-24,32,28,25,26,24,23,100,83,59,1010,1009,1006,10,10,8,19,3,,0.00,5,Rain,167<br />
2005-11-25,29,26,23,26,25,22,100,91,79,1012,1009,1007,10,10,3,23,2,,0.00,6,Rain-Thunderstorm,187<br />
2005-11-26,31,28,25,26,25,23,100,90,70,1011,1009,1007,10,10,10,13,2,,0.00,6,Rain-Thunderstorm,27<br />
2005-11-27,31,28,25,26,24,21,100,81,58,1011,1009,1007,10,10,10,13,3,,0.00,6,,296<br />
2005-11-28,30,28,25,25,24,23,94,83,70,1011,1009,1008,10,10,10,10,3,,0.00,6,Rain,302<br />
2005-11-29,33,29,25,26,25,23,100,84,55,1010,1008,1005,10,9,4,23,3,,0.00,6,Rain-Thunderstorm,306<br />
2005-11-30,29,27,25,25,24,23,100,89,74,1009,1006,1004,10,10,10,14,3,,0.00,6,Rain,283<br />
2005-12-1,31,28,25,25,24,22,94,84,70,1008,1006,1005,10,10,10,24,5,42,0.00,6,Rain,287<br />
2005-12-2,32,28,25,25,24,23,100,80,62,1010,1008,1006,10,10,3,24,5,42,0.00,6,Rain,271<br />
2005-12-3,31,27,24,25,24,23,100,83,62,1010,1008,1006,10,10,5,14,6,,0.00,7,Rain,270<br />
2005-12-4,33,29,26,26,25,23,100,83,55,1009,1007,1004,10,10,10,19,2,,0.00,5,,94<br />
2005-12-5,30,28,25,26,25,24,100,88,74,1010,1008,1006,10,9,5,13,2,,0.00,6,Rain-Thunderstorm,272<br />
2005-12-6,31,28,25,27,25,22,94,85,58,1010,1008,1006,10,10,10,19,3,,0.00,6,Rain-Thunderstorm,117<br />
2005-12-7,30,28,25,27,24,23,94,86,70,1011,1009,1007,10,10,10,14,3,,0.00,6,Rain,226<br />
2005-12-8,31,27,24,26,24,23,100,83,62,1011,1009,1005,10,9,2,16,5,,0.00,6,Rain-Thunderstorm,226<br />
2005-12-9,30,27,24,26,24,23,100,88,70,1011,1008,1005,10,9,3,16,2,,0.00,5,Rain-Thunderstorm,219<br />
2005-12-10,31,27,24,26,25,24,100,89,66,1010,1008,1006,10,10,2,21,3,,0.00,6,Rain-Thunderstorm,299<br />
2005-12-11,29,26,23,26,24,23,100,91,79,1010,1008,1006,10,10,5,26,3,,0.00,6,Rain,323<br />
2005-12-12,32,29,26,26,25,24,100,83,62,1010,1008,1005,10,10,10,16,3,,0.00,6,Rain,289<br />
2005-12-13,32,29,26,26,25,24,94,85,62,1009,1007,1004,10,10,9,10,3,,0.00,6,Rain-Thunderstorm,301<br />
2005-12-14,31,28,25,25,24,23,100,80,62,1009,1007,1005,10,10,10,23,6,,0.00,6,Rain,285<br />
2005-12-15,33,30,27,25,23,22,89,72,55,1009,1007,1005,10,10,10,26,8,35,0.00,5,,281<br />
2005-12-16,34,30,26,26,25,23,100,81,52,1010,1008,1005,10,9,4,26,5,,0.00,6,Rain-Thunderstorm,14<br />
2005-12-17,32,28,25,27,25,24,100,88,62,1010,1009,1007,10,10,5,13,2,,0.00,6,Rain-Thunderstorm,341<br />
2005-12-18,29,27,25,25,24,24,100,88,74,1010,1008,1007,10,10,10,13,5,,0.00,6,Thunderstorm,350<br />
2005-12-19,31,28,25,25,24,24,94,84,66,1010,1008,1006,10,10,10,26,11,,0.00,6,,4<br />
2005-12-20,30,28,25,26,24,24,94,84,70,1010,1008,1006,10,10,10,16,6,,0.00,7,,2<br />
2005-12-21,31,28,25,26,24,24,94,84,66,1011,1009,1007,10,9,5,19,6,,0.00,6,Rain,16<br />
2005-12-22,31,28,25,26,25,24,100,93,70,1011,1010,1008,10,9,1,32,5,,0.00,6,Rain-Thunderstorm,29<br />
2005-12-23,28,27,25,26,25,24,100,94,84,1012,1010,1008,10,9,6,16,3,,0.00,6,Rain,22<br />
2005-12-24,30,27,24,26,25,24,100,90,74,1013,1011,1008,10,10,8,24,5,,0.00,6,Rain-Thunderstorm,22<br />
2005-12-25,31,26,22,26,24,22,100,89,66,1013,1011,1008,10,9,2,24,3,,0.00,6,Rain-Thunderstorm,209<br />
2005-12-26,30,28,26,26,25,24,94,89,74,1012,1010,1008,10,10,8,14,3,,0.00,6,Rain-Thunderstorm,10<br />
2005-12-27,31,28,26,26,25,24,94,88,74,1012,1011,1008,10,10,7,27,8,,0.00,5,Rain-Thunderstorm,5<br />
2005-12-28,30,28,25,25,24,22,94,82,62,1012,1011,1008,10,10,10,19,6,,0.00,6,Rain,4<br />
2005-12-29,30,28,25,25,24,24,94,85,70,1013,1011,1009,10,10,7,24,5,,0.00,6,Rain,356<br />
2005-12-30,31,28,25,25,24,23,94,83,66,1013,1011,1008,10,10,10,19,5,,0.00,6,,4<br />
2005-12-31,31,28,25,26,24,24,100,89,66,1013,1010,1008,10,10,6,19,5,,0.00,6,Rain,8<br />
