
CDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2005-8-21,31,28,25,25,24,23,89,80,70,1016,1014,1013,10,9,8,13,6,,0.00,2,Thunderstorm,25<br />
2005-8-22,30,27,23,25,24,22,94,81,74,1014,1013,1012,9,9,7,16,8,,0.00,4,,216<br />
2005-8-23,29,27,24,25,24,23,100,87,74,1015,1014,1012,9,8,3,26,13,,0.00,4,Rain-Thunderstorm,101<br />
2005-8-24,31,27,23,25,24,23,100,81,66,1016,1014,1013,9,9,8,14,8,,0.00,1,,300<br />
2005-8-25,32,28,25,26,24,23,89,76,59,1016,1015,1013,9,9,8,26,10,,0.00,2,,326<br />
2005-8-26,28,27,25,25,23,23,94,86,79,1017,1013,1012,9,8,1,29,8,,0.00,3,Rain,146<br />
2005-8-27,29,27,24,25,24,23,94,86,74,1014,1012,1011,9,8,3,23,5,,0.00,2,Rain,125<br />
2005-8-28,30,27,23,25,24,23,100,82,74,1014,1013,1012,10,9,8,16,8,,0.00,3,,124<br />
2005-8-29,31,28,25,25,24,23,94,81,66,1015,1014,1013,9,9,8,11,5,,0.00,1,,356<br />
2005-8-30,31,28,25,25,24,23,94,79,62,1015,1014,1012,9,9,9,13,6,,0.00,1,,78<br />
2005-8-31,32,28,24,26,24,21,94,77,58,1015,1013,1011,10,9,7,21,10,,0.00,2,Rain-Thunderstorm,107<br />
2005-9-1,31,28,25,26,25,24,100,83,74,1015,1014,1013,10,9,8,14,3,,0.00,2,,147<br />
2005-9-2,32,29,26,25,24,21,94,76,62,1016,1015,1013,10,9,9,21,10,,0.00,1,,306<br />
2005-9-3,31,28,25,25,23,20,83,70,62,1015,1014,1012,10,9,9,16,10,,0.00,1,,288<br />
2005-9-4,31,28,25,25,24,21,89,77,62,1015,1014,1013,9,9,8,16,6,,0.00,1,,306<br />
2005-9-5,31,28,25,26,24,22,94,79,66,1015,1014,1013,9,9,7,16,6,,0.00,1,,286<br />
2005-9-6,32,28,24,25,24,22,94,75,62,1015,1014,1013,9,9,8,13,8,,0.00,1,,117<br />
2005-9-7,32,28,25,26,24,23,94,77,59,1015,1014,1012,9,9,7,13,6,,0.00,1,Thunderstorm,284<br />
2005-9-8,32,28,25,27,25,22,94,76,66,1015,1013,1012,10,9,7,13,8,,0.00,2,,145<br />
2005-9-9,32,29,26,26,23,21,89,76,62,1016,1015,1014,10,9,9,16,8,,0.00,2,,50<br />
2005-9-10,31,28,25,23,22,17,83,66,43,1016,1015,1014,10,9,8,23,8,,0.00,2,,343<br />
2005-9-11,34,30,26,25,23,20,89,71,44,1017,1016,1015,9,8,7,14,8,,0.00,3,,338<br />
2005-9-12,33,29,26,26,24,23,89,76,62,1017,1016,1014,9,9,8,16,6,,0.00,2,,359<br />
2005-9-13,32,29,25,26,24,21,83,74,70,1017,1016,1015,9,9,9,19,10,,0.00,1,,63<br />
2005-9-14,32,28,24,25,23,22,89,76,66,1017,1016,1014,10,9,8,13,6,,0.00,1,,1<br />
2005-9-15,33,28,24,26,23,22,94,78,55,1017,1016,1014,10,9,8,19,10,,0.00,2,,359<br />
2005-9-16,33,29,25,24,23,22,89,76,52,1017,1015,1014,9,9,8,19,8,,0.00,2,,7<br />
2005-9-17,32,28,25,25,23,23,89,80,62,1015,1013,1012,10,9,9,14,10,,0.00,2,Thunderstorm,357<br />
2005-9-18,33,29,25,25,24,23,89,80,59,1013,1011,1010,10,9,8,16,10,,0.00,2,Rain-Thunderstorm,360<br />
2005-9-19,31,28,25,25,24,22,94,79,70,1013,1012,1011,10,9,9,19,8,,0.00,2,,139<br />
2005-9-20,31,28,25,26,25,24,94,80,70,1015,1013,1011,10,9,6,19,10,,0.00,3,Thunderstorm,154<br />
2005-9-21,32,28,25,25,24,23,94,80,62,1014,1013,1011,10,9,7,13,6,,0.00,2,Rain-Thunderstorm,340<br />
2005-9-22,31,28,25,25,23,22,94,78,58,1013,1012,1010,10,9,8,19,8,,0.00,2,,10<br />
2005-9-23,32,28,25,25,23,21,94,74,52,1014,1013,1011,9,9,7,16,10,,0.00,2,,30<br />
2005-9-24,31,27,24,23,22,21,89,76,55,1016,1015,1013,10,9,6,14,6,,0.00,2,Rain,14<br />
2005-9-25,30,27,23,24,22,15,83,73,55,1016,1015,1013,10,9,9,13,6,,0.00,3,,47<br />
2005-9-26,30,27,24,25,23,22,94,79,62,1016,1014,1013,10,9,9,14,5,,0.00,3,,47<br />
2005-9-27,32,28,25,25,23,22,94,76,55,1015,1014,1012,10,9,9,23,8,,0.00,2,,342<br />
2005-9-28,32,28,25,26,24,22,94,82,66,1016,1014,1012,9,9,7,19,8,,0.00,3,Rain-Thunderstorm,69<br />
2005-9-29,30,27,23,26,24,22,100,85,70,1016,1014,1011,10,8,3,19,10,,0.00,5,Rain-Thunderstorm,50<br />
2005-9-30,29,27,24,25,23,22,94,84,70,1015,1013,1011,10,9,8,14,8,,0.00,4,,355<br />
2005-10-1,31,27,23,25,24,22,100,82,70,1016,1013,1011,9,9,8,19,10,,0.00,3,Rain-Thunderstorm,357<br />
2005-10-2,30,27,24,24,23,22,94,76,62,1014,1013,1011,10,9,8,21,10,,0.00,3,,60<br />
2005-10-3,30,27,24,24,22,21,83,81,70,1013,1012,1011,10,9,9,13,10,,0.00,1,,3<br />
2005-10-4,31,27,24,25,24,23,100,81,66,1013,1010,1008,10,8,1,32,8,,0.00,4,Rain-Thunderstorm,170<br />
2005-10-5,28,26,24,25,24,23,100,89,79,1013,1011,1010,9,9,7,19,8,,0.00,5,Rain-Thunderstorm,102<br />
2005-10-6,27,26,24,25,24,24,100,91,84,1014,1011,1010,9,8,3,11,6,,0.00,6,Rain-Thunderstorm,93<br />
2005-10-7,27,26,25,25,24,23,100,93,89,1013,1011,1010,9,7,0,21,6,,0.00,5,Rain-Thunderstorm,86<br />
2005-10-8,29,27,24,26,24,23,100,92,74,1014,1012,1010,9,8,8,13,2,,0.00,4,Rain,51<br />
2005-10-9,28,26,24,26,24,23,100,93,83,1013,1011,1010,9,8,2,10,2,,0.00,6,Rain,87<br />
2005-10-10,28,26,24,25,24,23,100,93,79,1012,1010,1007,10,8,5,13,2,,0.00,5,Rain,263<br />
2005-10-11,29,27,24,24,24,23,100,88,70,1018,1008,1005,9,7,3,8,5,,0.00,4,Rain,8<br />
2005-10-12,30,27,24,25,24,23,100,86,66,1009,1008,1006,10,9,5,13,6,,0.00,3,Rain,23<br />
2005-10-13,32,28,24,25,24,23,94,86,66,1009,1008,1006,9,9,8,19,6,,0.00,2,,5<br />
2005-10-14,30,28,25,25,24,23,94,85,74,1010,1008,1007,10,9,7,13,5,,0.00,3,Rain,30<br />
2005-10-15,27,26,25,26,24,24,100,92,89,1010,1008,1007,9,7,0,29,13,,0.00,6,Rain-Thunderstorm,111<br />
2005-10-16,28,26,24,26,24,23,100,90,79,1011,1010,1009,8,6,3,47,19,,0.00,8,Rain,128<br />
2005-10-17,27,24,23,24,23,23,100,89,79,1013,1011,1009,8,7,1,32,16,47,0.00,8,Rain,122<br />
2005-10-18,28,26,23,26,24,23,100,91,84,1014,1012,1011,10,9,4,19,6,,0.00,8,Rain,334<br />
2005-10-19,26,24,23,25,24,23,100,96,83,1016,1013,1012,10,7,2,10,6,,0.00,7,Fog-Rain-Thunderstorm,340<br />
2005-10-20,30,27,24,25,24,23,94,90,74,1015,1014,1013,9,9,9,13,5,,0.00,3,,10<br />
2005-10-21,31,27,24,26,24,23,94,83,66,1014,1012,1010,10,9,9,11,5,,0.00,2,,168<br />
2005-10-22,30,28,25,26,24,24,94,83,74,1012,1011,1009,10,9,9,13,5,,0.00,2,,135<br />
2005-10-23,30,27,24,26,25,23,94,81,74,1011,1010,1009,10,10,9,14,8,,0.00,1,,186<br />
2005-10-24,30,28,27,26,25,24,89,80,74,1013,1011,1010,10,9,7,23,14,,0.00,3,Rain,202<br />
2005-10-25,28,26,23,25,23,22,100,90,79,1015,1014,1012,9,7,5,19,13,,0.00,4,Rain,346<br />
2005-10-26,27,24,22,22,22,21,94,89,74,1016,1015,1014,10,9,7,21,18,,0.00,3,Rain,351<br />
2005-10-27,31,27,23,24,23,22,94,78,58,1016,1015,1013,10,9,9,14,11,,0.00,2,Rain,20<br />
2005-10-28,29,27,24,24,23,22,94,80,66,1015,1014,1012,10,9,8,10,6,,0.00,5,,358<br />
2005-10-29,30,28,25,25,24,23,94,86,66,1016,1014,1013,10,9,8,21,8,,0.00,5,Rain,8<br />
2005-10-30,29,26,23,25,24,22,94,85,70,1017,1015,1014,10,9,9,16,10,,0.00,3,,68<br />
2005-10-31,31,27,24,26,23,22,94,82,58,1017,1015,1013,10,9,9,10,8,,0.00,1,,12<br />
2005-11-1,30,27,23,25,24,22,100,84,62,1017,1016,1014,10,9,8,16,5,,0.00,1,,161<br />
2005-11-2,30,28,25,25,24,23,89,78,70,1018,1017,1015,10,10,9,13,6,,0.00,2,,210<br />
2005-11-3,32,28,24,25,23,22,94,79,59,1019,1017,1015,10,9,9,14,11,,0.00,1,,356<br />
2005-11-4,30,27,24,25,24,23,94,82,66,1017,1016,1014,10,9,9,14,10,,0.00,1,,20<br />
2005-11-5,31,28,25,24,23,23,94,83,66,1016,1015,1014,10,9,9,19,8,,0.00,1,,25<br />
2005-11-6,31,27,23,25,23,21,89,76,62,1017,1015,1014,10,9,9,19,10,,0.00,1,,22<br />
2005-11-7,31,27,24,25,23,21,89,75,55,1017,1016,1014,10,9,9,16,13,,0.00,2,,21<br />
2005-11-8,31,28,25,25,23,22,89,76,58,1016,1015,1013,10,9,9,19,13,,0.00,1,,17<br />
2005-11-9,32,28,24,23,22,21,89,76,52,1016,1015,1013,10,9,9,19,13,,0.00,2,,355<br />
2005-11-10,31,27,24,24,23,22,94,82,58,1015,1014,1012,10,9,9,13,8,,0.00,1,,351<br />
2005-11-11,31,27,23,23,22,20,89,78,55,1015,1014,1012,10,9,9,16,10,,0.00,1,,333<br />
2005-11-12,31,27,24,24,22,20,89,75,55,1017,1015,1014,10,9,9,19,14,,0.00,2,,14<br />
2005-11-13,29,27,24,24,22,21,89,76,66,1018,1016,1015,10,9,9,26,16,48,0.00,2,,10<br />
2005-11-14,31,27,24,22,21,20,83,69,52,1017,1015,1013,10,9,9,24,21,,0.00,1,,18<br />
2005-11-15,30,28,25,23,22,20,78,71,62,1015,1014,1013,10,9,9,26,19,,0.00,2,,15<br />
2005-11-16,32,28,25,25,23,22,83,75,59,1015,1014,1012,10,9,8,19,13,,0.00,2,,27<br />
2005-11-17,31,27,24,24,22,21,89,77,58,1016,1014,1012,9,9,8,19,10,,0.00,2,,28<br />
2005-11-18,30,27,23,23,21,20,88,75,62,1015,1013,1011,10,9,9,23,11,,0.00,1,,5<br />
2005-11-19,29,26,22,22,20,17,83,71,58,1016,1014,1013,10,9,9,14,10,,0.00,1,,38<br />
2005-11-20,30,26,21,22,20,18,83,73,51,1016,1015,1013,10,9,9,13,10,,0.00,1,,4<br />
2005-11-21,29,24,21,23,21,19,89,77,58,1015,1013,1011,10,9,8,14,8,,0.00,1,,76<br />
2005-11-22,30,27,23,23,21,19,94,80,51,1013,1012,1010,9,9,8,21,8,,0.00,3,Rain,7<br />
2005-11-23,26,23,20,17,16,14,73,64,57,1017,1015,1013,10,9,9,26,21,,0.00,3,,357<br />
2005-11-24,29,24,20,18,16,13,69,61,42,1018,1016,1014,10,9,9,21,18,,0.00,3,Rain,2<br />
2005-11-25,30,25,20,21,19,16,83,71,58,1018,1017,1015,10,10,9,23,19,,0.00,1,,13<br />
2005-11-26,30,27,23,27,22,20,88,74,58,1017,1015,1013,10,9,9,23,14,,0.00,2,,16<br />
2005-11-27,30,27,24,24,22,21,89,78,62,1016,1014,1013,9,9,9,24,11,,0.00,2,Rain,34<br />
2005-11-28,30,26,22,23,20,18,94,75,48,1015,1013,1011,10,9,9,23,10,,0.00,1,,10<br />
2005-11-29,29,24,21,21,19,18,88,72,54,1016,1014,1012,10,9,9,14,10,,0.00,1,,6<br />
2005-11-30,29,24,20,20,19,17,88,70,48,1015,1014,1012,10,9,9,13,10,,0.00,2,,313<br />
2005-12-1,31,26,21,20,19,18,88,70,46,1016,1015,1013,10,9,9,13,10,,0.00,1,,352<br />
2005-12-2,30,25,20,20,18,15,94,72,40,1017,1015,1014,9,9,9,19,13,,0.00,1,,10<br />
2005-12-3,28,24,21,21,19,18,88,73,54,1018,1016,1015,10,9,8,19,11,,0.00,1,,357<br />
2005-12-4,29,26,22,21,19,16,88,67,45,1019,1017,1015,10,9,9,23,10,,0.00,1,,62<br />
2005-12-5,29,26,22,22,21,18,94,74,58,1019,1017,1015,10,9,9,19,10,,0.00,1,,108<br />
2005-12-6,31,26,21,21,20,16,94,75,40,1018,1016,1014,10,9,9,14,8,,0.00,1,,26<br />
2005-12-7,30,26,22,22,19,17,83,67,51,1018,1017,1015,10,10,9,19,10,,0.00,1,,36<br />
2005-12-8,30,26,22,22,20,18,83,70,55,1020,1018,1016,10,10,9,19,11,,0.00,2,,30<br />
2005-12-9,30,26,22,23,21,18,94,72,51,1020,1018,1016,10,9,9,21,10,,0.00,1,,57<br />
2005-12-10,29,26,22,22,20,19,88,74,55,1018,1016,1014,10,9,9,19,10,,0.00,1,,3<br />
2005-12-11,28,24,20,22,19,17,88,75,61,1016,1015,1013,10,9,9,21,8,,0.00,2,,74<br />
2005-12-12,30,26,22,22,20,18,89,72,48,1016,1014,1013,9,9,9,14,8,,0.00,2,,29<br />
2005-12-13,29,24,21,21,19,18,94,71,51,1017,1015,1013,10,9,8,16,14,,0.00,1,,6<br />
2005-12-14,29,24,21,21,18,8,88,70,28,1017,1015,1014,10,9,9,19,14,37,0.00,1,,10<br />
2005-12-15,28,24,21,21,19,17,88,73,54,1017,1015,1013,10,9,9,16,10,,0.00,1,,81<br />
2005-12-16,29,24,20,21,20,18,94,73,51,1018,1016,1014,10,9,9,14,6,,0.00,1,,21<br />
2005-12-17,30,26,22,23,21,20,88,74,55,1021,1019,1017,10,10,9,27,11,,0.00,2,,66<br />
2005-12-18,29,26,23,23,21,20,88,76,62,1021,1019,1018,10,9,9,13,10,,0.00,1,,13<br />
2005-12-19,30,26,21,22,21,19,94,76,51,1020,1018,1016,10,9,9,16,10,,0.00,2,,7<br />
2005-12-20,28,24,22,21,19,19,88,72,58,1019,1017,1015,10,10,9,16,8,,0.00,1,,116<br />
2005-12-21,28,24,21,21,21,19,88,76,62,1019,1017,1016,10,9,9,11,6,,0.00,2,,158<br />
2005-12-22,28,24,21,21,21,19,94,78,58,1019,1018,1016,10,9,7,16,10,,0.00,3,,356<br />
2005-12-23,30,26,22,21,20,17,88,73,45,1019,1017,1015,10,9,9,14,11,,0.00,1,,354<br />
2005-12-24,28,24,22,23,21,17,94,76,51,1019,1016,1015,9,9,9,16,8,,0.00,2,,114<br />
2005-12-25,28,24,22,23,22,21,94,81,66,1018,1016,1015,10,9,9,10,3,,0.00,5,,133<br />
2005-12-26,28,26,23,23,21,2,94,79,19,1019,1017,1016,10,9,8,14,6,,0.00,4,Rain,352<br />
2005-12-27,28,26,23,22,21,20,88,78,65,1019,1017,1016,9,9,9,19,14,,0.00,2,,2<br />
2005-12-28,28,24,22,22,21,19,88,76,58,1018,1016,1014,10,9,8,19,13,,0.00,2,,85<br />
2005-12-29,28,26,23,23,22,21,94,79,66,1016,1015,1014,9,9,8,11,6,,0.00,4,,158<br />
2005-12-30,29,26,22,23,22,21,94,84,66,1018,1016,1014,10,9,5,14,8,,0.00,2,Rain-Thunderstorm,300<br />
2005-12-31,28,24,22,22,20,17,94,74,61,1018,1017,1016,10,9,7,14,8,,0.00,1,,35<br />
