
WAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2014-8-22,27,17,8,-5,-9,-17,37,16,4,1025,1023,1020,,,,16,11,,0.00,,,96<br />
2014-8-23,27,18,8,-8,-13,-19,32,12,4,1025,1023,1021,,,,16,11,29,0.00,,,147<br />
2014-8-24,28,19,11,-13,-16,-19,18,8,4,1025,1023,1021,10,10,10,19,13,,0.00,,,83<br />
2014-8-25,27,19,10,-10,-14,-17,17,9,4,1025,1024,1022,,,,19,8,,0.00,,,170<br />
2014-8-26,28,20,12,-5,-9,-14,25,13,4,1024,1023,1021,31,28,26,21,10,,0.00,,,357<br />
2014-8-27,27,19,11,-6,-9,-15,30,14,4,1023,1022,1019,,,,27,10,48,0.00,,,104<br />
2014-8-28,23,14,6,-13,-18,-27,22,9,4,1024,1022,1021,,,,19,8,,0.00,,,186<br />
2014-8-29,21,13,5,-5,-9,-17,49,23,4,1025,1024,1023,,,,23,14,,0.00,,,97<br />
2014-8-30,23,13,3,-12,-17,-22,23,9,4,1027,1025,1023,,,,26,16,37,0.00,,,78<br />
2014-8-31,25,16,7,-13,-16,-18,21,10,4,1027,1025,1023,,,,19,11,37,0.00,,,54<br />
2014-9-1,27,18,10,-10,-13,-16,17,10,4,1027,1025,1024,,,,16,11,,0.00,,,67<br />
2014-9-2,28,19,10,-1,-6,-12,38,19,4,1028,1027,1023,31,31,31,14,10,,0.00,,,74<br />
2014-9-3,27,18,9,-7,-9,-12,20,12,4,1028,1026,1024,19,16,10,13,8,,0.00,,,98<br />
2014-9-4,27,18,9,-5,-7,-10,34,17,4,1028,1026,1024,,,,13,11,,0.00,,,93<br />
2014-9-5,27,18,8,-3,-6,-8,37,19,4,1029,1027,1024,,,,19,11,,0.00,,,94<br />
2014-9-6,27,19,10,-5,-8,-12,32,15,4,1029,1027,1024,,,,19,11,,0.00,,,91<br />
2014-9-7,29,20,11,-6,-8,-12,30,14,4,1030,1028,1026,,,,13,10,,0.00,,,84<br />
2014-9-8,31,21,11,-6,-9,-11,26,12,4,1030,1028,1025,,,,19,11,35,0.00,,,75<br />
2014-9-9,31,22,13,-5,-8,-10,26,13,4,1028,1026,1023,,,,14,10,,0.00,,,42<br />
2014-9-10,31,23,15,-6,-9,-12,22,12,4,1025,1023,1020,,,,13,8,,0.00,,,128<br />
2014-9-11,32,23,14,-5,-8,-11,20,11,4,1024,1022,1020,,,,16,8,,0.00,,,156<br />
2014-9-12,31,24,18,-2,-6,-9,21,12,4,1025,1024,1022,31,18,10,21,11,,0.00,1,,120<br />
2014-9-13,32,26,19,6,2,-4,33,21,9,1026,1024,1021,10,10,10,14,8,,0.25,5,,95<br />
2014-9-14,28,22,17,11,7,4,64,36,15,1026,1024,1023,10,10,10,13,6,,0.25,6,Rain,61<br />
2014-9-15,30,25,20,7,4,2,38,26,13,1027,1024,1022,10,10,10,24,11,37,0.51,2,,147<br />
2014-9-16,33,24,16,9,4,0,52,25,8,1028,1023,1020,31,18,10,19,10,,0.00,1,,68<br />
2014-9-17,31,24,17,4,2,-1,37,24,10,1022,1020,1018,31,18,10,21,11,,0.00,2,,198<br />
2014-9-18,29,21,12,0,-8,-21,36,17,4,1023,1021,1019,,,,16,6,39,0.00,,,353<br />
2014-9-19,28,18,9,-5,-7,-11,32,18,4,1025,1023,1021,,,,23,10,,0.00,,,100<br />
2014-9-20,30,20,10,-5,-8,-13,26,14,4,1026,1024,1022,,,,23,14,39,0.00,,,86<br />
2014-9-21,30,23,16,0,-4,-8,22,15,6,1025,1023,1021,10,10,10,21,13,,0.00,5,,40<br />
2014-9-22,26,21,17,9,3,-3,59,27,14,1026,1024,1023,31,17,10,19,10,,0.00,6,,70<br />
2014-9-23,29,22,14,7,4,1,55,32,10,1026,1024,1021,31,16,10,23,11,40,0.00,2,,13<br />
2014-9-24,31,22,14,6,1,-6,51,27,6,1025,1024,1021,31,15,10,19,6,29,0.00,1,,168<br />
2014-9-25,32,23,14,0,-4,-7,29,15,5,1024,1023,1020,31,17,10,16,8,34,0.00,1,,190<br />
2014-9-26,32,22,13,-3,-7,-15,29,15,4,1023,1022,1020,10,10,10,14,8,,0.00,1,,99<br />
2014-9-27,31,22,13,0,-4,-8,32,18,4,1022,1020,1018,10,10,10,19,8,,0.00,1,,166<br />
2014-9-28,28,19,9,1,-6,-19,50,23,4,1023,1020,1018,,,,24,8,39,0.00,,,233<br />
2014-9-29,28,17,6,-9,-18,-27,29,12,4,1023,1022,1019,,,,13,5,,0.00,,,183<br />
2014-9-30,28,17,6,-12,-17,-26,23,10,4,1024,1022,1020,,,,13,8,,0.00,,,99<br />
2014-10-1,30,20,9,-6,-11,-25,26,12,4,1024,1023,1020,,,,26,14,40,0.00,,,147<br />
2014-10-2,31,22,14,-7,-11,-20,26,10,4,1024,1022,1019,,,,29,13,55,0.00,,,223<br />
2014-10-3,31,21,11,-7,-10,-13,23,11,4,1023,1021,1019,,,,23,10,40,0.00,,,101<br />
2014-10-4,31,23,16,-5,-7,-11,25,13,4,1024,1022,1021,,,,27,16,47,0.00,,,90<br />
2014-10-5,31,24,17,7,2,-6,43,22,9,1024,1022,1020,10,10,10,21,14,39,0.00,4,,51<br />
2014-10-6,28,22,15,11,8,4,77,42,21,1025,1023,1020,10,10,10,24,8,42,0.00,4,Rain-Thunderstorm,63<br />
2014-10-7,29,21,12,11,8,4,94,49,12,1024,1022,1019,10,10,10,23,16,37,0.00,4,,249<br />
2014-10-8,31,22,13,8,2,-7,59,30,5,1022,1020,1018,10,10,10,24,10,,0.00,1,,207<br />
2014-10-9,29,20,11,3,-2,-6,47,24,4,1021,1019,1017,,,,21,8,45,0.00,,,259<br />
2014-10-10,30,20,10,-1,-4,-8,41,21,4,1021,1019,1017,,,,24,10,53,0.00,,,23<br />
2014-10-11,30,21,13,-3,-6,-13,31,15,4,1024,1022,1020,,,,27,10,47,0.00,,,312<br />
2014-10-12,34,26,17,0,-6,-12,18,11,4,1025,1023,1021,10,10,10,19,10,34,0.00,1,,125<br />
2014-10-13,33,25,17,8,2,-7,52,22,5,1025,1024,1022,10,10,10,13,8,,0.00,6,,63<br />
2014-10-14,32,23,14,1,-2,-8,31,17,6,1025,1023,1020,10,10,10,26,8,,0.00,5,,185<br />
2014-10-15,32,23,15,1,-3,-10,34,18,4,1023,1022,1019,10,10,10,24,5,39,0.00,6,,239<br />
2014-10-16,29,20,10,-5,-9,-14,30,11,4,1021,1020,1018,,,,14,8,29,0.00,,,151<br />
2014-10-17,29,20,11,-1,-4,-8,41,20,5,1022,1020,1019,,,,21,11,,0.00,,,94<br />
2014-10-18,31,22,13,-2,-4,-11,31,16,4,1022,1020,1018,10,10,10,24,11,,0.00,1,,83<br />
2014-10-19,33,24,15,0,-5,-11,28,15,4,1022,1021,1019,,,,23,10,35,0.00,,,207<br />
2014-10-20,33,24,16,-1,-5,-7,26,14,4,1023,1021,1019,10,10,10,23,10,40,0.00,1,,187<br />
2014-10-21,34,26,18,-3,-6,-9,19,11,4,1024,1022,1020,10,10,10,19,10,,0.00,3,,184<br />
2014-10-22,34,26,17,-4,-8,-12,16,10,4,1024,1023,1020,10,10,10,19,8,42,0.00,5,,175<br />
2014-10-23,33,23,14,-2,-10,-17,27,11,4,1024,1022,1018,10,10,10,23,8,45,0.00,1,,255<br />
2014-10-24,32,23,14,-12,-17,-21,14,7,4,1021,1020,1017,10,10,10,23,8,39,0.00,1,,179<br />
2014-10-25,32,23,14,-1,-6,-16,34,13,4,1022,1020,1017,10,10,10,19,8,,0.00,1,,256<br />
2014-10-26,34,26,18,0,-1,-3,26,16,4,1022,1020,1018,10,10,10,23,10,35,0.00,4,,88<br />
2014-10-27,34,23,13,1,-1,-4,38,19,5,1022,1021,1017,10,10,10,16,8,37,0.00,2,,318<br />
2014-10-28,33,24,15,8,3,-1,55,26,7,1022,1021,1019,10,10,10,19,10,37,0.00,4,,317<br />
2014-10-29,33,23,14,4,-1,-5,40,20,4,1023,1021,1019,10,10,10,19,6,,0.00,1,,275<br />
2014-10-30,34,25,16,0,-3,-6,27,15,5,1023,1021,1018,10,10,10,14,6,,0.00,4,,153<br />
2014-10-31,29,24,19,9,0,-6,49,22,7,1023,1021,1020,,,,23,6,,0.76,,,126<br />
2014-11-1,26,20,14,15,9,3,88,51,21,1020,1018,1015,10,10,10,16,8,,0.76,6,Rain-Thunderstorm,203<br />
2014-11-2,29,20,12,7,2,-4,62,34,7,1021,1018,1017,,,,19,10,,0.00,,,357<br />
2014-11-3,27,19,11,6,1,-7,58,29,8,1023,1019,986,10,10,10,32,11,52,0.00,2,,313<br />
2014-11-4,32,19,7,-7,-12,-20,34,13,4,1026,1024,1022,10,10,10,14,10,,0.00,1,,146<br />
2014-11-5,32,23,14,1,-2,-8,31,16,6,1027,1024,1022,10,10,10,23,11,39,0.00,4,,93<br />
2014-11-6,33,26,18,2,-1,-3,28,17,7,1026,1025,1023,10,10,10,14,10,,0.00,5,,90<br />
2014-11-7,29,26,21,3,1,-1,27,17,7,1026,1024,1022,10,10,10,16,11,35,0.00,5,,152<br />
2014-11-8,32,26,20,16,7,2,69,34,13,1024,1022,1020,10,10,10,16,8,,1.02,6,Rain-Thunderstorm,43<br />
2014-11-9,30,23,16,12,11,9,72,50,19,1022,1020,1018,10,10,10,21,6,,0.51,5,Rain,360<br />
2014-11-10,30,22,15,12,11,9,82,60,20,1021,1020,1019,10,10,10,16,6,,0.25,,,39<br />
2014-11-11,28,21,13,16,12,9,88,57,25,1021,1019,1016,10,10,9,19,13,37,6.10,5,Rain-Thunderstorm,31<br />
2014-11-12,27,20,12,14,3,-9,100,43,7,1021,1019,1017,10,10,10,37,11,64,0.25,1,,310<br />
2014-11-13,29,19,9,-3,-8,-13,35,15,4,1021,1020,1017,,,,24,11,47,0.00,,,140<br />
2014-11-14,32,22,12,-2,-6,-9,26,14,4,1022,1021,1019,,,,21,8,50,0.00,,,208<br />
2014-11-15,31,22,14,0,-2,-5,34,17,6,1024,1022,1021,,,,23,10,,0.00,,,150<br />
2014-11-16,32,23,16,9,5,-4,59,30,12,1024,1022,1019,10,10,10,21,13,,0.00,3,Rain-Thunderstorm,71<br />
2014-11-17,31,23,14,9,1,-6,67,27,4,1024,1022,1020,10,10,10,19,11,,0.00,1,,97<br />
2014-11-18,31,23,16,-2,-7,-11,19,11,4,1025,1023,1020,10,10,10,24,14,34,0.00,1,,107<br />
2014-11-19,32,23,16,8,2,-8,40,23,8,1023,1021,1019,10,10,10,14,10,47,1.02,4,Rain-Thunderstorm,2<br />
2014-11-20,31,23,15,3,-1,-3,37,20,6,1021,1019,1017,10,10,10,24,8,45,0.00,4,,264<br />
2014-11-21,32,23,14,1,-1,-3,28,16,5,1022,1019,1016,10,10,10,19,11,35,0.00,2,,285<br />
2014-11-22,29,22,14,9,1,-14,56,27,6,1024,1021,1020,10,10,10,21,8,45,0.00,3,,331<br />
2014-11-23,30,21,12,10,1,-12,77,34,4,1024,1022,1019,10,10,10,24,8,42,0.00,1,,261<br />
2014-11-24,31,22,14,-2,-6,-8,25,15,4,1023,1022,1021,,,,23,8,,0.00,,,107<br />
2014-11-25,35,26,17,4,1,-3,18,10,4,1021,1021,1021,10,10,10,14,11,,0.00,1,,300<br />
2014-11-26,33,22,14,12,10,7,77,44,11,1022,1022,1022,,,,14,6,,0.00,,,115<br />
2014-11-27,31,22,13,10,-2,-7,40,17,4,1020,1020,1019,10,10,10,27,14,,0.00,1,,11<br />
2014-11-28,30,20,14,-8,-9,-10,7,5,4,,,,,,,19,10,,0.00,,,-1<br />
2014-11-29,30,22,14,-3,-8,-12,10,6,4,,,,,,,26,11,,0.00,,,-1<br />
2014-11-30,32,22,15,-3,-4,-6,7,6,5,,,,,,,14,10,,0.00,,,-1<br />
2014-12-1,22,18,16,8,8,7,43,42,41,1023,1023,1022,,,,6,3,,0.00,,,150<br />
2014-12-2,30,19,16,11,9,7,38,30,23,1016,1016,1016,10,10,10,16,10,,0.00,,,330<br />
2014-12-3,39,29,19,13,7,4,68,30,11,1021,1019,1017,10,10,10,13,8,,0.00,3,,270<br />
2014-12-4,32,26,19,9,4,0,49,23,11,1023,1022,1020,10,10,10,16,5,,0.00,5,,213<br />
2014-12-5,32,26,21,16,1,-3,39,19,9,1023,1022,1020,10,10,10,14,6,,0.00,4,,125<br />
2014-12-6,32,23,15,16,13,9,95,72,27,1024,1022,1019,10,7,1,35,11,61,10.92,5,Rain-Thunderstorm,59<br />
2014-12-7,29,22,14,16,14,11,97,74,32,1024,1022,1019,10,10,8,21,10,,28.96,6,Rain-Thunderstorm,74<br />
2014-12-8,29,22,16,18,11,0,84,52,16,1021,1019,1017,10,10,10,14,8,,0.00,4,,309<br />
2014-12-9,32,23,15,10,4,-2,55,30,8,1022,1020,1017,10,10,10,19,8,,0.00,2,,263<br />
2014-12-10,33,24,15,11,6,2,77,35,11,1021,1020,1016,10,10,10,16,6,,0.00,4,,142<br />
2014-12-11,33,26,18,5,2,0,32,21,11,1020,1018,1015,10,10,10,14,6,34,0.00,4,,280<br />
2014-12-12,33,24,15,4,2,-1,24,16,8,1021,1018,1016,10,10,10,13,8,32,0.00,4,,191<br />
2014-12-13,33,25,17,12,8,2,60,37,15,1022,1020,1018,10,10,10,23,11,,0.00,5,Rain-Thunderstorm,116<br />
2014-12-14,32,24,16,12,6,0,77,36,9,1022,1020,1017,10,10,10,24,8,,0.00,6,,237<br />
2014-12-15,32,24,16,12,0,-5,64,22,4,1020,1017,1015,10,10,10,19,10,37,0.00,1,,211<br />
2014-12-16,32,24,17,13,6,-1,56,33,15,1021,1018,1016,10,10,10,21,13,39,0.00,4,,147<br />
2014-12-17,32,23,14,11,7,0,72,41,9,1022,1020,1018,10,10,10,14,10,,0.00,3,,113<br />
2014-12-18,33,23,13,6,1,-7,54,25,5,1023,1021,1018,10,10,10,24,6,42,0.00,2,,276<br />
2014-12-19,33,26,18,2,-2,-7,24,16,7,1023,1021,1018,10,10,10,16,8,,0.00,2,,228<br />
2014-12-20,34,27,19,5,2,-1,26,19,8,1023,1021,1017,10,10,10,23,10,40,0.00,3,,184<br />
2014-12-21,34,26,17,4,2,-3,37,20,6,1022,1020,1017,10,10,10,24,6,42,0.00,2,,177<br />
2014-12-22,34,26,18,0,-6,-16,17,9,4,1022,1020,1018,,,,19,8,,0.00,,,264<br />
2014-12-23,34,24,14,-4,-8,-17,20,10,4,1022,1020,1018,,,,21,10,39,0.00,,,195<br />
2014-12-24,36,26,16,1,-3,-6,24,14,4,1021,1020,1016,,,,19,6,,0.00,,,164<br />
2014-12-25,34,27,18,9,4,-1,32,22,10,1021,1019,1017,10,10,10,16,6,,0.00,1,,268<br />
2014-12-26,33,24,17,9,6,1,55,31,12,1020,1017,1013,10,10,10,23,8,,0.00,6,,325<br />
2014-12-27,33,21,10,8,1,-13,82,31,4,1019,1016,1014,,,,21,8,,0.00,,,283<br />
2014-12-28,34,23,12,7,3,0,55,25,6,1021,1019,1016,,,,21,6,32,0.00,,,254<br />
2014-12-29,36,27,19,4,1,-3,33,18,4,1022,1021,1019,,,,21,10,,0.00,,,138<br />
2014-12-30,34,28,21,7,1,-3,36,18,4,1022,1020,1017,,,,21,10,39,0.00,,,153<br />
2014-12-31,33,27,21,9,4,0,41,24,9,1019,1017,1015,10,10,10,19,10,,0.00,2,,227<br />
