
ARST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2007-8-21,18,9,0,3,1,-2,93,59,34,1018,1016,1014,10,9,6,10,3,,0.00,0,,134<br />
2007-8-22,18,10,3,3,1,0,81,55,32,1018,1012,1008,10,10,10,10,5,,0.00,0,,182<br />
2007-8-23,19,11,4,4,1,-1,75,48,30,1015,1011,1008,10,9,7,23,6,,0.00,0,,187<br />
2007-8-24,12,8,4,3,2,0,93,69,44,1023,1020,1016,10,10,8,23,11,,0.00,6,,174<br />
2007-8-25,10,7,3,2,1,-1,93,71,47,1022,1020,1018,10,10,10,21,8,,0.00,4,Rain,161<br />
2007-8-26,12,6,0,-1,-3,-5,81,59,38,1028,1024,1022,10,10,10,11,5,,0.00,1,,41<br />
2007-8-27,19,9,0,0,-3,-8,87,51,16,1022,1016,1011,10,10,10,19,3,,0.00,0,,94<br />
2007-8-28,15,10,6,1,-2,-7,57,43,31,1028,1024,1016,10,10,10,16,8,,0.00,0,,157<br />
2007-8-29,17,10,3,0,-4,-7,60,39,23,1028,1027,1024,10,10,10,13,5,,0.00,0,,124<br />
2007-8-30,19,10,1,0,-2,-4,75,46,24,1028,1024,1021,10,10,10,19,5,,0.00,0,,1<br />
2007-8-31,23,13,4,2,0,-1,70,45,22,1022,1020,1017,10,10,7,19,3,,0.00,0,,3<br />
2007-9-1,24,14,4,4,2,-2,66,43,25,1019,1017,1015,10,10,10,14,3,,0.00,0,,68<br />
2007-9-2,24,16,7,4,2,0,71,45,22,1018,1014,1010,10,9,8,13,3,,0.00,0,,67<br />
2007-9-3,27,17,8,7,4,-3,66,44,14,1011,1006,1001,10,9,6,29,3,,0.00,0,,243<br />
2007-9-4,29,23,17,9,2,-20,45,29,4,1019,1009,1003,10,7,6,29,16,,0.00,2,,170<br />
2007-9-5,24,18,12,8,4,-1,54,43,23,1020,1019,1016,10,10,10,19,13,,0.00,0,,182<br />
2007-9-6,26,17,8,7,3,0,71,40,26,1020,1017,1013,10,10,8,14,6,,0.00,0,,67<br />
2007-9-7,28,18,9,10,6,0,63,45,30,1015,1012,1009,10,10,10,119,6,,0.00,0,,242<br />
2007-9-8,30,20,11,8,6,4,67,40,22,1009,1005,1001,10,8,4,11,3,,0.00,0,,143<br />
2007-9-9,24,19,14,13,8,5,77,49,35,1013,1007,1005,10,10,10,23,10,,0.00,2,,158<br />
2007-9-10,20,16,11,6,3,1,62,46,30,1019,1016,1013,,,,13,6,,0.00,,,161<br />
2007-9-11,21,16,11,8,6,3,58,47,35,1018,1016,1014,,,,24,6,,0.00,,,172<br />
2007-9-12,19,16,12,11,8,7,82,63,49,1019,1016,1013,,,,13,6,,0.00,,,144<br />
2007-9-13,14,12,10,11,9,8,94,83,67,1019,1015,1011,10,9,8,13,10,,0.00,7,,154<br />
2007-9-14,11,9,8,9,6,4,100,81,66,1028,1024,1020,10,10,8,13,6,,0.00,8,,156<br />
2007-9-15,9,7,5,5,4,3,93,83,71,1028,1026,1016,10,10,3,11,8,,0.00,8,Thunderstorm,143<br />
2007-9-16,13,9,6,5,4,3,87,71,54,1027,1023,1019,10,10,10,8,3,,0.00,8,,149<br />
2007-9-17,16,12,9,8,6,4,93,71,52,1022,1017,1013,10,10,10,10,3,,0.00,6,,179<br />
2007-9-18,16,12,8,7,7,5,87,69,55,1023,1019,1016,10,10,10,10,3,,0.00,6,,61<br />
2007-9-19,20,14,8,6,5,3,76,54,40,1017,1012,1007,10,10,10,13,5,,0.00,0,,157<br />
2007-9-20,18,14,10,7,4,2,76,54,37,1017,1014,1011,10,10,10,16,6,,0.00,0,,185<br />
2007-9-21,17,13,10,6,3,2,66,50,37,1019,1017,1015,10,10,10,16,5,,0.00,3,,199<br />
2007-9-22,20,16,12,6,3,-3,58,43,30,1025,1017,1013,10,6,1,37,6,,0.00,4,Thunderstorm,141<br />
2007-9-23,14,11,8,-1,-3,-6,46,37,30,1030,1028,1023,10,10,10,24,13,,0.00,4,,126<br />
2007-9-24,19,10,2,-2,-4,-8,75,41,16,1030,1027,1022,10,10,10,29,6,52,0.00,0,,38<br />
2007-9-25,20,12,5,2,-2,-4,57,38,24,1024,1021,1017,10,10,10,19,3,,0.00,0,,114<br />
2007-9-26,23,14,6,3,1,-2,66,39,19,1019,1016,1014,10,9,7,13,3,,0.00,0,,48<br />
2007-9-27,26,16,7,4,2,1,66,40,21,1018,1016,1013,10,10,10,11,3,,0.00,0,,84<br />
2007-9-28,26,19,13,6,3,-1,48,35,21,1020,1017,1016,10,10,10,19,6,,0.00,0,,169<br />
2007-9-29,29,19,9,8,5,3,66,41,23,1018,1014,1010,10,10,10,19,5,,0.00,0,,28<br />
2007-9-30,32,22,6,8,5,3,100,38,17,1012,1008,1003,10,10,10,14,6,,0.00,0,,141<br />
2007-10-1,25,21,16,10,8,2,63,40,25,1020,1012,1004,10,8,6,32,14,53,0.00,1,,161<br />
2007-10-2,27,18,10,9,8,6,82,53,30,1019,1015,1010,10,8,4,16,3,,0.00,0,,8<br />
2007-10-3,28,21,14,11,9,7,67,44,28,1014,1012,1010,10,10,10,21,6,,0.00,0,,156<br />
2007-10-4,28,22,16,13,11,8,82,47,36,1012,1009,1005,10,10,10,21,8,,0.00,0,,168<br />
2007-10-5,22,18,15,14,7,2,77,50,34,1017,1013,1010,10,10,10,29,13,,0.00,7,,163<br />
2007-10-6,18,14,10,8,5,2,77,53,40,1024,1020,1016,10,10,10,23,8,,0.00,6,Rain,132<br />
2007-10-7,22,16,10,7,4,2,59,46,35,1020,1017,1013,10,10,10,13,5,,0.00,0,,144<br />
2007-10-8,26,18,11,9,7,4,67,47,30,1015,1011,1006,10,10,10,14,3,,0.00,0,,180<br />
2007-10-9,21,17,13,12,10,8,88,66,49,1018,1013,1008,10,10,10,19,5,,0.00,5,,165<br />
2007-10-10,20,17,12,12,8,5,94,62,40,1020,1018,1016,10,10,10,21,13,,0.00,5,,166<br />
2007-10-11,15,12,10,10,8,6,94,76,59,1020,1017,1014,10,10,10,26,16,,0.00,5,Rain,177<br />
2007-10-12,17,13,9,7,6,5,82,63,45,1021,1018,1014,10,10,10,23,10,,0.00,4,,135<br />
2007-10-13,22,16,9,7,6,4,76,53,33,1016,1012,1008,10,10,10,16,5,,0.00,2,,129<br />
2007-10-14,16,13,11,7,6,4,71,60,51,1019,1017,1016,10,10,10,21,14,,0.00,7,,170<br />
2007-10-15,22,16,10,8,6,3,76,53,35,1020,1017,1015,10,10,10,19,10,,0.00,5,Rain,138<br />
2007-10-16,30,19,9,7,5,2,66,41,20,1018,1016,1012,10,10,10,26,6,,0.00,0,,35<br />
2007-10-17,30,20,10,10,8,4,88,42,27,1016,1012,1010,10,10,10,14,6,,0.00,0,,159<br />
2007-10-18,27,21,16,11,9,7,59,44,30,1019,1015,1011,10,10,10,16,10,,0.00,0,,159<br />
2007-10-19,32,23,15,12,9,-3,72,42,12,1013,1008,1002,10,10,10,16,5,,0.00,0,,64<br />
2007-10-20,26,21,17,13,8,4,64,43,26,1014,1011,1008,10,10,10,23,11,,0.00,0,,155<br />
2007-10-21,28,21,15,10,5,1,56,35,24,1016,1013,1010,10,10,10,16,6,,0.00,0,,177<br />
2007-10-22,29,22,15,12,9,5,52,41,32,1018,1014,1012,10,10,10,19,8,,0.00,1,,174<br />
2007-10-23,33,24,16,13,11,8,68,43,21,1019,1015,1011,10,10,10,23,5,,0.00,0,,47<br />
2007-10-24,35,26,17,15,13,11,68,46,23,1013,1007,1001,10,10,10,24,8,58,0.00,0,,52<br />
2007-10-25,31,24,19,13,9,6,60,39,25,1011,1007,1002,10,10,10,24,11,,0.00,0,,168<br />
2007-10-26,34,24,16,13,9,4,73,41,20,1011,1008,1004,10,10,10,19,5,,0.00,0,,156<br />
2007-10-27,28,21,14,4,1,-1,42,26,17,1019,1013,1008,10,10,10,24,5,,0.00,0,,73<br />
2007-10-28,31,22,14,9,4,-1,43,31,18,1008,1005,1002,10,10,10,11,6,,0.00,0,,151<br />
2007-10-29,25,21,18,10,7,3,49,39,29,1014,1012,1009,10,10,10,23,18,,0.00,0,,171<br />
2007-10-30,29,21,14,10,8,7,63,43,28,1013,1008,1003,10,10,10,14,5,,0.00,0,,169<br />
2007-10-31,23,18,14,10,6,4,55,48,41,1018,1013,1004,10,10,10,29,13,47,0.00,2,,176<br />
2007-11-1,26,16,5,8,6,1,100,50,24,1018,1013,1007,10,10,10,19,3,,0.00,0,,80<br />
2007-11-2,28,20,13,9,6,2,54,39,28,1016,1012,1008,10,10,10,19,6,,0.00,0,,151<br />
2007-11-3,28,22,16,8,5,2,52,35,24,1016,1011,1008,10,10,10,13,5,,0.00,0,,136<br />
2007-11-4,26,20,15,8,6,3,48,38,29,1018,1014,1010,10,10,10,13,6,,0.00,0,,82<br />
2007-11-5,28,20,12,11,8,3,62,40,30,1016,1012,1009,10,10,10,23,6,,0.00,0,,156<br />
2007-11-6,32,24,18,12,8,4,49,36,26,1017,1012,1007,10,10,10,16,6,,0.00,0,,162<br />
2007-11-7,30,24,19,13,10,8,52,40,28,1011,1009,1007,10,10,10,27,11,,0.00,0,,167<br />
2007-11-8,30,24,18,18,11,8,94,46,32,1010,1005,998,10,10,10,19,8,,0.00,1,Rain-Thunderstorm,168<br />
2007-11-9,21,17,14,13,11,7,82,65,43,1009,1006,1001,10,10,10,24,11,,0.00,2,Rain,163<br />
2007-11-10,20,15,10,12,9,5,100,68,43,1017,1011,1008,10,10,10,19,8,,0.00,3,Rain-Thunderstorm,109<br />
2007-11-11,22,16,9,7,3,-2,66,43,30,1019,1016,1012,10,10,10,13,6,,0.00,0,,64<br />
2007-11-12,27,19,11,12,9,6,82,54,34,1013,1010,1005,10,10,10,19,5,,0.00,0,,100<br />
2007-11-13,21,17,13,7,4,0,55,40,30,1021,1013,1008,10,10,10,23,14,,0.00,0,,152<br />
2007-11-14,19,14,9,5,2,-3,62,45,31,1029,1024,1020,10,10,10,19,10,,0.00,0,,108<br />
2007-11-15,26,17,9,6,4,2,67,45,28,1020,1013,1007,10,10,10,14,5,,0.00,0,,98<br />
2007-11-16,32,21,11,9,7,4,76,44,20,1008,1005,1002,10,10,10,13,3,,0.00,0,,57<br />
2007-11-17,29,23,18,9,7,6,49,36,25,1015,1008,1004,10,10,10,21,8,,0.00,0,,170<br />
2007-11-18,27,22,17,11,8,5,52,40,31,1017,1014,1010,10,10,10,16,8,,0.00,0,,157<br />
2007-11-19,30,23,16,10,8,4,55,36,23,1017,1014,1012,10,10,10,14,6,,0.00,0,,157<br />
2007-11-20,34,27,20,17,11,7,54,37,24,1015,1013,1009,10,10,10,14,3,,0.00,0,,109<br />
2007-11-21,33,27,21,21,19,18,88,66,46,1017,1013,1008,10,10,10,13,5,,0.00,2,Thunderstorm,72<br />
2007-11-22,30,26,21,19,17,11,73,56,47,1017,1009,1005,10,10,10,26,10,,0.00,3,,153<br />
2007-11-23,22,18,15,10,8,6,59,52,41,1024,1021,1018,10,10,10,23,10,,0.00,7,,175<br />
2007-11-24,25,19,14,9,7,5,67,48,28,1020,1013,1007,10,10,10,13,6,,0.00,4,,81<br />
2007-11-25,31,22,14,12,9,7,63,43,25,1012,1009,1008,10,10,10,14,5,,0.00,0,,90<br />
2007-11-26,35,26,17,13,9,6,63,38,17,1013,1010,1005,10,10,10,24,5,37,0.00,0,,124<br />
2007-11-27,29,24,21,14,12,9,53,43,32,1016,1012,1007,10,10,10,24,8,,0.00,1,,166<br />
2007-11-28,36,26,17,15,13,10,73,48,20,1016,1011,1006,10,10,10,19,5,,0.00,0,,59<br />
2007-11-29,36,28,21,16,13,9,60,40,25,1010,1008,1005,10,10,10,16,5,,0.00,2,,173<br />
2007-11-30,33,28,23,17,14,12,54,44,36,1013,1009,1006,10,10,10,19,11,,0.00,1,,171<br />
2007-12-1,28,23,19,16,13,10,78,54,37,1020,1015,1010,10,10,10,24,14,,0.00,1,,143<br />
2007-12-2,31,23,15,14,12,10,72,52,35,1020,1017,1011,10,10,10,19,5,,0.00,1,,28<br />
2007-12-3,34,27,19,17,14,12,68,51,29,1012,1010,1005,10,10,10,29,6,,0.00,1,,173<br />
2007-12-4,24,20,16,14,8,4,63,46,31,1018,1014,1010,10,10,10,29,10,,0.00,3,,155<br />
2007-12-5,28,21,15,10,8,6,63,43,28,1020,1016,1012,10,10,10,11,5,,0.00,0,,137<br />
2007-12-6,30,23,16,12,8,4,59,40,31,1013,1011,1007,10,10,10,32,6,,0.00,1,,158<br />
2007-12-7,30,21,13,10,7,3,63,36,23,1014,1011,1006,10,10,10,19,6,,0.00,0,,45<br />
2007-12-8,28,23,18,11,8,5,49,38,28,1013,1010,1006,10,10,10,23,8,,0.00,0,,152<br />
2007-12-9,35,26,16,13,9,5,52,36,21,1012,1008,1001,10,10,10,19,5,,0.00,0,,124<br />
2007-12-10,25,21,18,10,7,2,49,38,29,1018,1012,1001,10,9,7,29,10,,0.00,0,,139<br />
2007-12-11,30,22,15,9,6,2,52,35,23,1019,1016,1011,10,10,10,14,6,,0.00,0,,108<br />
2007-12-12,36,27,18,11,8,5,56,34,16,1013,1009,1004,10,10,10,19,5,,0.00,0,,81<br />
2007-12-13,38,30,22,14,12,9,57,36,18,1006,1004,1000,10,10,10,19,5,,0.00,0,,164<br />
2007-12-14,29,24,19,9,3,-2,37,28,16,1020,1016,1007,10,10,10,24,14,,0.00,0,,144<br />
2007-12-15,28,21,15,7,3,0,42,30,18,1021,1018,1014,10,9,6,13,5,,0.00,0,,135<br />
2007-12-16,33,24,16,10,7,5,55,36,23,1016,1014,1010,10,10,10,26,6,,0.00,0,,84<br />
2007-12-17,34,27,19,16,11,8,64,40,20,1015,1013,1011,10,10,8,24,8,,0.00,1,,140<br />
2007-12-18,34,27,21,14,10,5,53,33,18,1018,1015,1012,10,10,10,21,6,,0.00,1,,166<br />
2007-12-19,37,30,23,12,10,6,47,31,16,1014,1010,1004,10,10,10,32,10,,0.00,1,,154<br />
2007-12-20,36,31,26,13,11,7,42,29,20,1010,1008,1005,10,10,10,19,13,,0.00,0,,173<br />
2007-12-21,34,30,27,10,7,0,32,23,14,1014,1011,1008,10,10,10,24,13,,0.00,0,,166<br />
2007-12-22,32,26,21,14,9,4,43,32,21,1016,1012,1007,10,10,10,16,8,,0.00,0,,164<br />
2007-12-23,33,28,24,13,8,3,47,29,15,1014,1011,1007,10,10,10,23,11,,0.00,2,,165<br />
2007-12-24,31,27,23,14,7,-1,47,29,20,1020,1016,1012,10,10,10,24,10,,0.00,2,Rain,162<br />
2007-12-25,28,22,16,15,14,11,94,63,45,1014,1011,1006,10,10,10,37,13,,0.00,3,Rain,178<br />
2007-12-26,25,20,15,15,13,12,94,70,44,1014,1013,1011,10,10,10,10,2,,0.00,3,,97<br />
2007-12-27,28,23,18,15,13,6,78,57,25,1014,1011,1007,10,10,10,23,6,,0.00,2,,49<br />
2007-12-28,31,23,15,13,11,8,77,48,24,1013,1010,1007,10,10,10,13,3,,0.00,1,,68<br />
2007-12-29,35,27,19,12,9,3,64,36,14,1011,1007,1003,10,10,10,19,5,,0.00,1,,118<br />
2007-12-30,34,28,23,14,11,9,50,35,23,1010,1008,1006,10,10,10,19,8,,0.00,0,,164<br />
2007-12-31,31,26,21,15,12,6,64,42,27,1016,1012,1009,10,10,10,19,10,,0.00,1,Rain-Thunderstorm,156<br />
