
AKST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2008-8-9,13,12,9,8,8,7,83,77,71,1012,1010,1009,16,16,16,16,9,,3.30,6,Rain,102<br />
2008-8-10,17,13,9,9,7,7,86,71,55,1014,1014,1012,16,16,16,24,14,34,T,5,,169<br />
2008-8-11,18,14,9,10,8,7,83,70,56,1015,1012,1006,16,16,16,14,8,,0.00,6,,230<br />
2008-8-12,17,13,8,9,8,7,93,74,55,1006,1001,998,16,16,16,10,4,,T,8,Rain,67<br />
2008-8-13,18,14,11,10,9,8,90,73,56,1001,998,996,16,16,16,23,7,34,0.51,7,Rain,185<br />
2008-8-14,15,13,11,11,10,9,96,82,67,1012,1006,1001,16,16,16,16,8,,2.79,8,Rain,166<br />
2008-8-15,16,13,11,12,10,9,93,83,72,1017,1015,1013,16,16,16,27,9,39,8.89,8,Rain,141<br />
2008-8-16,17,13,10,11,9,7,90,77,64,1016,1014,1011,16,16,16,19,13,48,T,7,Rain,206<br />
2008-8-17,16,12,8,9,7,6,86,72,57,1011,1007,1003,16,16,16,11,6,,T,6,,260<br />
2008-8-18,16,12,8,8,7,6,86,69,51,1003,1001,1000,16,16,16,19,9,,0.00,7,,152<br />
2008-8-19,18,13,8,9,8,6,83,72,60,1003,1002,1001,16,16,16,8,4,,0.00,7,,229<br />
2008-8-20,19,14,11,11,9,7,86,72,56,1002,1001,999,16,16,16,13,6,,0.00,7,Rain,212<br />
2008-8-21,19,15,11,11,10,8,83,75,66,1004,1002,1001,16,16,16,13,5,,0.76,7,Rain,192<br />
2008-8-22,18,14,9,11,10,8,93,77,60,1004,1002,999,16,16,16,19,4,,T,6,,308<br />
2008-8-23,16,13,9,11,9,8,96,80,64,1001,1000,998,16,16,16,24,6,34,T,7,Rain,55<br />
2008-8-24,17,12,7,10,8,7,93,77,60,997,992,991,16,16,16,14,5,31,T,7,Rain,216<br />
2008-8-25,17,13,9,11,8,7,83,73,62,997,996,994,16,16,16,27,14,53,0.00,7,,182<br />
2008-8-26,17,14,10,9,8,7,83,69,55,1001,999,997,16,16,16,21,9,32,0.25,8,Rain,176<br />
2008-8-27,16,13,9,9,9,7,89,76,62,1004,1002,1001,16,16,11,10,4,,0.25,7,Rain,244<br />
2008-8-28,16,13,10,10,9,8,90,79,67,1010,1007,1004,16,16,16,13,7,,1.02,7,Rain,239<br />
2008-8-29,18,13,8,11,8,8,93,77,60,1014,1013,1011,16,16,16,13,8,,0.00,6,,245<br />
2008-8-30,17,13,8,10,8,7,93,74,55,1016,1015,1014,16,16,16,13,7,,0.00,4,,230<br />
2008-8-31,14,11,7,8,7,6,93,78,62,1013,1008,1004,16,16,16,14,5,27,T,6,Rain,173<br />
2008-9-1,16,11,7,7,6,5,89,73,57,1008,1005,1003,16,16,16,23,9,35,0.00,7,,192<br />
2008-9-2,16,13,9,8,7,6,86,73,60,1011,1009,1007,16,16,16,13,6,,T,7,Rain,231<br />
2008-9-3,14,12,9,9,8,7,89,76,62,1014,1010,1007,16,16,16,21,9,,3.30,7,Rain,302<br />
2008-9-4,16,13,9,9,9,8,93,83,72,1018,1017,1015,16,16,16,10,5,,2.03,8,Rain,183<br />
2008-9-5,16,12,9,10,9,7,93,79,64,1023,1020,1018,16,16,16,19,6,,2.03,7,Rain,65<br />
2008-9-6,14,10,6,9,7,5,96,81,66,1024,1021,1013,16,16,13,8,3,,5.84,6,Rain,225<br />
2008-9-7,14,12,9,11,8,6,93,77,61,1012,1007,1005,16,16,16,29,17,58,2.54,7,Rain,295<br />
2008-9-8,15,12,9,9,8,6,86,74,61,1015,1012,1009,16,16,14,27,13,45,8.89,8,Rain,164<br />
2008-9-9,12,11,9,9,8,7,93,88,83,1009,1003,998,16,16,14,19,11,,4.83,7,Rain,326<br />
2008-9-10,13,11,9,9,8,7,93,85,77,998,995,993,16,16,16,13,7,,3.05,8,Rain,14<br />
2008-9-11,12,10,7,7,6,5,93,79,64,1009,1005,999,16,15,0,27,21,52,T,7,Fog-Rain,147<br />
2008-9-12,13,11,9,8,6,4,93,76,59,1011,1010,1009,16,16,16,26,16,47,1.52,8,Rain,138<br />
2008-9-13,13,11,9,8,7,5,93,77,61,1010,1009,1005,16,16,16,29,13,53,0.25,8,Rain,160<br />
2008-9-14,12,10,7,8,7,5,93,82,71,1009,1004,1002,16,16,16,27,11,39,1.52,8,Rain,204<br />
2008-9-15,13,11,8,8,7,5,93,80,66,1015,1013,1010,16,16,16,23,4,39,T,8,Rain,80<br />
2008-9-16,9,9,8,8,7,6,93,90,86,1011,1003,1000,16,15,8,13,8,,26.42,8,Rain,350<br />
2008-9-17,12,10,7,7,6,5,93,80,66,1004,1002,1000,16,14,5,14,9,27,5.59,7,Rain,162<br />
2008-9-18,16,12,7,7,5,3,86,70,54,1000,997,995,16,16,16,27,16,52,T,6,Rain,202<br />
2008-9-19,12,9,6,6,4,3,86,74,61,1002,999,997,16,16,16,23,11,39,0.25,7,Rain,145<br />
2008-9-20,11,8,6,6,4,1,89,78,66,1010,1006,1002,16,16,16,19,13,35,3.05,7,Rain,162<br />
2008-9-21,11,7,3,4,2,1,92,74,56,1016,1013,1010,16,16,16,13,7,,0.25,6,Rain,169<br />
2008-9-22,11,6,2,4,2,1,92,74,56,1019,1018,1017,16,16,16,10,5,,T,6,,197<br />
2008-9-23,8,5,3,4,3,1,89,83,74,1019,1018,1016,16,16,16,14,5,27,3.81,8,Rain,85<br />
2008-9-24,9,7,5,6,4,3,89,83,71,1016,1013,1011,16,16,13,26,10,35,6.86,8,Rain,54<br />
2008-9-25,10,8,5,6,4,3,93,84,74,1011,1011,1010,16,16,16,10,3,,0.51,8,Rain,353<br />
2008-9-26,12,7,2,5,3,0,93,76,57,1011,1009,1007,16,16,16,13,5,,0.00,4,,334<br />
2008-9-27,11,7,2,3,1,-2,93,74,43,1010,1008,1007,16,16,16,13,6,,0.00,3,Fog,336<br />
2008-9-28,9,4,0,-1,-2,-3,92,68,42,1012,1011,1010,16,16,16,21,6,,0.00,4,,25<br />
2008-9-29,8,3,-1,-2,-4,-6,89,62,40,1014,1011,1006,16,16,16,14,5,,0.00,5,,10<br />
2008-9-30,10,4,1,-1,-3,-6,76,58,41,1005,1003,1002,16,16,16,11,5,,0.00,6,,149<br />
2008-10-1,11,4,-2,2,-2,-3,92,66,39,1009,1006,1003,16,16,16,13,7,,0.00,1,,61<br />
2008-10-2,7,2,-3,1,-2,-4,92,73,53,1002,994,987,16,16,16,13,5,,T,4,,168<br />
2008-10-3,6,3,1,1,0,-2,89,73,57,998,992,987,16,16,11,16,8,37,1.78,7,Rain,174<br />
2008-10-4,4,2,0,1,0,-1,92,84,76,998,996,994,16,16,16,13,5,,T,6,,2<br />
2008-10-5,5,3,0,1,0,-1,96,88,79,1001,998,995,16,14,3,10,5,27,3.05,7,Fog-Rain-Snow,144<br />
2008-10-6,1,0,-1,-1,-1,-2,92,87,82,1002,1001,998,16,11,1,16,9,,6.10,7,Snow,5<br />
2008-10-7,4,2,-1,0,-1,-3,92,81,69,1010,1002,998,16,10,2,10,4,,3.56,7,Rain-Snow,210<br />
2008-10-8,4,0,-4,-6,-8,-9,81,61,41,1020,1017,1011,16,16,16,13,7,,0.00,5,,27<br />
2008-10-9,-1,-3,-6,-2,-5,-8,92,87,81,1020,1013,998,16,9,0,24,10,35,3.30,6,Fog-Snow,350<br />
2008-10-10,9,4,-1,4,2,-2,92,79,65,997,992,987,16,16,16,32,20,61,2.03,7,Rain,161<br />
2008-10-11,11,7,4,3,2,1,86,71,56,998,996,996,16,16,16,27,15,45,0.51,7,Rain,139<br />
2008-10-12,4,1,-2,2,-2,-7,92,78,63,1011,1006,998,16,6,1,23,13,32,14.99,8,Fog-Rain-Snow,11<br />
2008-10-13,1,-2,-6,-4,-7,-11,85,67,49,1011,1009,1006,16,11,3,14,10,,1.78,6,Snow,37<br />
2008-10-14,-2,-3,-4,-3,-5,-6,92,87,81,1006,1004,1002,16,5,1,19,11,27,6.35,8,Snow,4<br />
2008-10-15,1,-1,-2,-1,-3,-4,92,87,82,1002,1001,1000,16,16,13,16,12,27,T,8,Snow,15<br />
2008-10-16,1,-1,-3,-1,-2,-5,100,91,82,1004,1003,1001,16,6,0,11,4,,0.00,7,Fog,40<br />
2008-10-17,3,-2,-6,-2,-4,-7,92,81,69,1007,1005,1004,16,9,0,8,1,,0.00,2,Fog,118<br />
2008-10-18,3,0,-3,-3,-5,-7,92,78,63,1007,1004,996,16,16,16,32,15,39,0.00,4,,3<br />
2008-10-19,3,1,-2,-4,-6,-7,69,63,56,998,995,993,16,16,16,34,13,45,0.00,7,,9<br />
2008-10-20,4,1,-3,0,-3,-6,85,75,64,1003,1001,998,16,16,16,13,4,,T,7,,155<br />
2008-10-21,2,1,-1,0,-1,-4,92,87,82,1006,1002,993,16,15,10,16,6,29,1.52,7,Snow,7<br />
2008-10-22,0,-2,-5,-4,-11,-15,69,53,36,993,990,988,16,14,2,23,15,32,T,6,Snow,360<br />
2008-10-23,-2,-4,-7,-10,-12,-17,68,54,40,992,989,986,16,16,13,29,18,43,T,7,Snow,19<br />
2008-10-24,-4,-6,-9,-11,-17,-19,60,47,34,1020,1004,990,16,16,16,32,16,40,0.00,5,,15<br />
2008-10-25,-2,-4,-8,-9,-10,-13,84,65,46,1025,1023,1021,16,15,10,27,15,45,T,6,Snow,357<br />
2008-10-26,-2,-4,-8,-10,-12,-16,77,60,42,1020,1011,1008,16,16,16,34,19,50,T,2,,8<br />
2008-10-27,-3,-8,-12,-14,-16,-17,70,53,36,1019,1015,1010,16,16,16,26,7,37,0.00,0,,53<br />
2008-10-28,-4,-8,-12,-14,-16,-17,83,60,36,1018,1009,1001,16,16,16,11,4,,0.00,0,,24<br />
2008-10-29,-4,-8,-13,-9,-12,-16,84,71,57,1014,1007,1002,16,16,16,8,4,,0.00,3,,69<br />
2008-10-30,-2,-5,-8,-10,-12,-14,80,65,50,1017,1016,1014,16,16,16,11,6,,0.00,5,,22<br />
2008-10-31,-3,-7,-11,-9,-12,-13,91,76,60,1015,1010,1007,16,16,16,10,2,,0.00,0,,160<br />
2008-11-1,-6,-9,-12,-9,-11,-16,92,76,59,1008,1006,1001,16,8,0,10,3,,0.00,4,Fog,26<br />
2008-11-2,-7,-10,-14,-9,-12,-16,92,84,76,1000,995,993,16,7,0,8,2,,0.00,5,Fog,126<br />
2008-11-3,-6,-8,-12,-8,-9,-13,92,83,74,1003,999,994,16,12,1,6,1,,1.02,7,Snow,7<br />
2008-11-4,-4,-6,-9,-7,-9,-11,92,85,77,1007,1006,1004,16,16,16,11,5,,0.00,6,,46<br />
2008-11-5,-3,-4,-7,-8,-9,-11,81,72,63,1006,1006,1005,16,16,16,11,6,,0.00,6,,29<br />
2008-11-6,-4,-6,-9,-9,-12,-13,74,62,50,1006,1000,994,16,16,16,21,10,26,0.00,5,,17<br />
2008-11-7,-2,-4,-8,-6,-9,-11,81,70,58,1013,1005,995,16,16,16,13,6,,0.00,7,,114<br />
2008-11-8,-4,-7,-9,-8,-9,-11,92,80,68,1014,1012,1008,16,16,16,11,4,,0.00,5,,29<br />
2008-11-9,-3,-5,-7,-9,-10,-11,77,64,51,1006,1000,994,16,16,16,16,12,,0.00,7,,356<br />
2008-11-10,1,-1,-4,-3,-7,-10,85,69,53,993,987,985,16,16,16,16,6,,T,6,,12<br />
2008-11-11,-1,-1,-2,-2,-4,-7,92,78,63,986,980,978,16,10,1,14,6,32,2.03,8,Snow,179<br />
2008-11-12,1,0,-1,-3,-5,-7,78,67,56,1002,992,983,16,16,13,24,18,50,T,6,Snow,169<br />
2008-11-13,0,-2,-5,-6,-7,-8,88,73,58,1012,1010,1003,16,16,16,26,14,53,T,5,,70<br />
2008-11-14,-2,-4,-7,-4,-6,-8,92,87,81,1012,1011,1009,16,14,3,11,4,,0.51,7,Snow,20<br />
2008-11-15,0,-3,-7,-4,-6,-10,88,79,69,1023,1020,1013,16,16,14,13,8,,T,6,Snow,273<br />
2008-11-16,-3,-5,-8,-5,-7,-9,85,80,74,1023,1021,1020,16,15,6,14,9,,0.25,8,Snow,360<br />
2008-11-17,-3,-7,-12,-6,-9,-13,88,81,74,1021,1019,1018,16,10,1,13,5,,T,6,Fog-Snow,15<br />
2008-11-18,-8,-11,-14,-10,-13,-17,88,81,73,1027,1023,1019,16,7,0,19,7,29,0.00,4,Fog,63<br />
2008-11-19,-5,-9,-13,-14,-16,-18,76,58,39,1026,1019,1011,16,16,16,35,27,52,0.00,5,,359<br />
2008-11-20,-6,-9,-13,-16,-17,-19,58,47,36,1011,1003,998,16,16,16,24,15,35,T,6,Snow,10<br />
2008-11-21,-11,-12,-14,-15,-18,-19,76,65,53,998,994,989,16,16,16,14,7,,T,6,,9<br />
2008-11-22,-9,-11,-14,-12,-13,-16,92,81,70,1000,993,989,16,8,2,11,4,,1.78,7,Snow,2<br />
2008-11-23,-7,-10,-13,-9,-11,-16,84,79,74,1000,995,987,16,7,0,16,8,,3.05,8,Snow,16<br />
2008-11-24,-2,-4,-8,-4,-7,-9,88,82,75,987,984,983,16,16,16,16,9,64,0.00,7,,318<br />
2008-11-25,0,-3,-6,-2,-4,-7,92,85,78,992,988,985,16,8,1,26,6,34,3.56,8,Fog-Snow,189<br />
2008-11-26,-4,-7,-9,-7,-9,-12,88,80,71,1004,1001,992,16,11,3,21,13,34,0.51,8,Fog-Snow,334<br />
2008-11-27,-5,-7,-9,-8,-11,-13,81,74,67,999,991,984,16,12,3,23,15,34,1.02,8,Snow,26<br />
2008-11-28,-1,-3,-6,-3,-5,-8,85,77,69,989,986,983,16,16,10,10,4,,0.25,8,Snow,9<br />
2008-11-29,1,-2,-4,-1,-3,-7,92,85,78,1007,997,990,16,7,1,21,7,26,8.89,8,Rain-Snow,203<br />
2008-11-30,-4,-7,-9,-6,-9,-12,88,83,77,1022,1011,1007,16,5,1,13,9,,5.33,8,Snow,281<br />
2008-12-1,-7,-12,-17,-12,-18,-21,87,70,53,1033,1029,1023,16,16,16,19,11,,T,5,Fog,6<br />
2008-12-2,-8,-13,-17,-11,-17,-21,83,75,66,1033,1030,1028,16,16,14,16,13,,T,7,Snow,32<br />
2008-12-3,-4,-7,-9,-6,-8,-12,88,81,74,1028,1017,1007,16,14,5,16,12,,0.25,8,Snow,352<br />
2008-12-4,-2,-3,-4,-3,-4,-6,92,87,81,1006,1004,1004,16,13,3,14,8,,0.76,7,Snow,8<br />
2008-12-5,0,-1,-2,-1,-2,-4,92,89,85,1006,1004,1003,16,6,0,10,6,,T,8,Fog-Rain,26<br />
2008-12-6,1,-1,-3,-1,-2,-4,92,84,75,1007,1004,1003,16,16,16,10,3,,T,6,Rain,71<br />
2008-12-7,0,-2,-3,-1,-2,-5,92,89,85,1012,1010,1007,16,4,0,8,2,,2.03,7,Fog-Rain,357<br />
2008-12-8,-1,-2,-4,-2,-8,-13,92,71,50,1010,996,974,16,13,0,35,20,52,T,7,Snow,358<br />
2008-12-9,-3,-4,-6,-6,-10,-14,92,69,46,990,979,971,16,9,1,32,18,53,6.60,8,Fog-Snow,78<br />
2008-12-10,-1,-2,-4,-3,-6,-9,88,76,63,1019,1005,990,16,11,5,19,12,39,T,8,Snow,159<br />
2008-12-11,-3,-8,-13,-9,-12,-17,88,76,63,1036,1028,1020,16,16,10,14,5,,T,5,Snow,184<br />
2008-12-12,-11,-13,-17,-12,-14,-18,92,84,76,1040,1039,1037,16,7,1,13,4,,T,7,Fog-Snow,339<br />
2008-12-13,-13,-16,-18,-14,-18,-22,91,83,75,1044,1042,1041,16,4,0,10,4,,T,5,Fog-Snow,126<br />
2008-12-14,-11,-14,-18,-13,-16,-20,91,84,76,1042,1040,1039,16,3,0,11,2,,T,6,Fog-Snow,105<br />
2008-12-15,-7,-9,-12,-8,-12,-14,92,86,80,1041,1038,1036,16,5,0,10,3,,0.51,8,Fog-Snow,44<br />
2008-12-16,-7,-11,-15,-11,-13,-17,92,83,73,1037,1034,1031,16,10,0,14,6,,T,6,Fog-Snow,32<br />
2008-12-17,-8,-12,-16,-10,-14,-18,92,83,73,1032,1031,1028,16,9,0,10,5,,T,6,Fog-Snow,71<br />
2008-12-18,-6,-7,-8,-8,-9,-11,84,81,77,1028,1025,1022,16,16,16,10,3,,0.00,8,,19<br />
2008-12-19,-6,-8,-11,-9,-10,-12,84,78,71,1022,1020,1020,16,16,16,8,2,,0.00,6,,19<br />
2008-12-20,-7,-9,-12,-10,-12,-16,88,78,67,1021,1020,1020,16,16,16,10,3,,0.00,5,,49<br />
2008-12-21,-12,-13,-16,-13,-16,-18,91,84,76,1020,1018,1017,16,3,0,6,0,,0.00,6,Fog-Snow,116<br />
2008-12-22,-9,-11,-13,-11,-13,-15,88,82,76,1017,1012,1004,16,6,0,13,5,,1.02,8,Fog-Snow,23<br />
2008-12-23,-7,-8,-10,-7,-9,-12,88,84,80,1004,996,992,16,10,1,13,9,,5.33,7,Fog-Snow,84<br />
2008-12-24,-9,-14,-18,-11,-14,-17,91,85,79,1013,1010,1001,16,6,0,10,4,,T,4,Fog-Snow,125<br />
2008-12-25,-9,-11,-14,-11,-13,-16,91,82,73,1010,995,989,16,5,1,16,9,,5.84,8,Snow,357<br />
2008-12-26,-8,-11,-13,-11,-13,-18,80,67,54,989,988,986,16,11,2,35,14,52,2.79,7,Snow,9<br />
2008-12-27,-9,-11,-13,-16,-18,-19,67,59,50,999,992,987,16,16,16,39,24,56,0.00,5,,357<br />
2008-12-28,-12,-16,-19,-20,-22,-24,68,57,45,1007,1003,1000,16,16,16,24,15,37,0.00,2,,7<br />
2008-12-29,-16,-19,-23,-23,-24,-26,82,67,51,1013,1009,1007,16,16,14,16,5,,T,1,Fog-Snow,52<br />
2008-12-30,-18,-21,-23,-22,-24,-27,82,44,5,1015,1014,1013,16,9,0,8,3,,T,5,Fog-Snow,123<br />
2008-12-31,-19,-22,-24,-23,-26,-28,82,73,64,1016,1014,1012,11,4,0,8,1,,T,6,Fog-Snow,158<br />
