
ULAT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2014-8-4,17,12,6,10,7,5,94,73,43,1017,1015,1011,19,10,2,29,8,,2.03,4,Rain,332<br />
2014-8-5,21,14,7,7,4,1,93,62,21,1021,1017,1011,10,10,2,18,6,,0.00,2,Rain,268<br />
2014-8-6,29,18,8,7,4,-2,93,49,8,1019,1013,1002,10,10,2,35,6,32,2.29,3,,78<br />
2014-8-7,26,19,12,12,8,5,88,56,20,1010,1004,997,10,10,2,47,14,58,9.91,3,Rain-Thunderstorm,158<br />
2014-8-8,16,13,11,12,10,9,94,80,65,1006,1003,1001,19,10,3,35,16,,3.05,4,Rain-Thunderstorm,237<br />
2014-8-9,20,16,11,11,9,6,94,71,43,1013,1009,1006,10,10,3,26,14,,0.00,4,Rain,340<br />
2014-8-10,21,14,8,9,7,4,93,63,25,1017,1015,1011,19,10,10,21,6,,3.30,3,,332<br />
2014-8-11,21,14,8,6,4,2,87,54,21,1020,1017,1011,10,10,3,29,10,40,2.54,2,,357<br />
2014-8-12,23,16,8,8,5,3,93,53,18,1018,1015,1008,10,10,2,32,8,43,1.78,2,,345<br />
2014-8-13,24,17,10,9,7,4,87,54,21,1018,1015,1008,10,10,10,29,8,40,1.78,2,,336<br />
2014-8-14,26,19,11,9,6,3,93,56,15,1016,1014,1005,19,10,2,14,5,,1.52,4,,281<br />
2014-8-15,28,20,12,8,6,2,87,49,13,1015,1012,1004,19,10,3,40,6,,0.00,3,Rain,34<br />
2014-8-16,27,20,13,9,7,4,77,48,17,1014,1012,1004,10,10,10,26,8,40,0.00,2,Rain-Thunderstorm,45<br />
2014-8-17,28,19,11,9,7,4,100,51,15,1016,1014,1005,10,10,10,21,6,40,4.06,2,,24<br />
2014-8-18,29,20,12,8,4,-3,93,46,8,1019,1017,1007,10,10,10,14,5,,3.30,3,,235<br />
2014-8-19,26,20,14,12,9,6,82,54,23,1019,1017,1010,10,10,10,21,8,,4.32,4,,359<br />
2014-8-20,26,19,13,12,10,7,82,56,23,1018,1014,1006,19,10,2,14,6,,4.32,4,,309<br />
2014-8-21,22,17,12,16,12,0,94,73,19,1013,1009,1000,10,10,2,21,8,50,14.99,4,Rain-Thunderstorm,68<br />
2014-8-22,14,11,6,13,6,2,94,73,37,1019,1013,1007,10,10,3,35,16,55,0.00,4,Rain,345<br />
2014-8-23,17,11,4,5,3,1,93,61,25,1021,1017,1012,10,10,10,21,8,,0.00,2,,343<br />
2014-8-24,21,13,6,7,3,0,93,57,19,1020,1016,1010,10,10,10,14,3,,0.51,2,,201<br />
2014-8-25,21,16,9,7,4,3,87,50,21,1016,1014,1009,19,10,10,26,8,32,1.27,4,,358<br />
2014-8-26,19,16,11,11,6,1,82,57,22,1017,1016,1013,19,10,10,21,11,,0.76,4,Rain,50<br />
2014-8-27,24,17,9,10,6,1,93,57,12,1017,1015,1008,10,10,10,18,3,,0.25,1,,152<br />
2014-8-28,28,20,12,8,4,0,82,39,10,1016,1014,1005,19,11,10,29,10,43,2.54,3,,165<br />
2014-8-29,23,16,9,13,4,-3,94,48,11,1019,1016,1011,10,10,10,29,11,35,3.05,3,Rain,296<br />
2014-8-30,19,11,4,6,1,-3,81,46,19,1025,1021,1016,10,10,10,21,11,,2.54,3,,354<br />
2014-8-31,19,12,4,3,-1,-9,87,49,10,1025,1021,1016,10,10,3,26,6,,3.30,4,,356<br />
2014-9-1,22,13,4,0,-6,-14,93,39,6,1026,1021,1013,19,13,10,14,5,,1.78,,,187<br />
2014-9-2,28,17,6,2,-2,-4,75,37,8,1022,1016,1006,10,8,3,14,3,,2.29,,,170<br />
2014-9-3,32,20,9,6,1,-5,81,38,6,1013,1010,998,10,10,10,18,3,,1.52,2,,48<br />
2014-9-4,31,21,11,9,2,-5,81,38,7,1009,1007,996,10,10,2,18,6,29,1.78,4,,274<br />
2014-9-5,18,14,9,10,7,5,82,63,38,1014,1011,1007,19,10,3,26,11,,0.00,4,Rain,352<br />
2014-9-6,12,9,5,11,6,1,94,84,68,1018,1010,1005,10,9,3,29,14,,6.10,5,Rain,328<br />
2014-9-7,13,9,4,3,1,-3,87,62,26,1021,1017,1014,10,10,10,29,18,35,0.00,5,Rain,327<br />
2014-9-8,17,11,4,6,2,-1,93,62,22,1021,1014,1009,10,10,3,14,5,,0.00,4,Rain,218<br />
2014-9-9,19,12,4,6,3,-4,93,64,14,1020,1014,1008,19,10,3,14,6,,2.29,1,,224<br />
2014-9-10,26,16,6,4,-1,-6,93,45,7,1014,1010,1001,10,10,2,21,6,32,2.03,1,,229<br />
2014-9-11,25,16,7,1,-2,-5,87,39,8,1013,1010,1003,10,10,10,26,8,35,0.76,4,,236<br />
2014-9-12,21,13,4,7,2,-3,87,51,13,1015,1010,1006,10,10,2,35,10,47,1.78,4,Rain,336<br />
2014-9-13,8,3,-2,2,0,-3,93,73,46,1028,1018,1012,19,10,10,32,19,43,0.51,4,Rain,341<br />
2014-9-14,11,5,-1,2,-3,-7,93,64,19,1029,1023,1022,10,9,2,29,10,47,1.78,3,,277<br />
2014-9-15,17,9,0,-1,-4,-8,93,52,11,1030,1020,1014,10,9,3,14,5,,1.02,3,,206<br />
2014-9-16,20,10,1,-2,-4,-7,93,47,8,1021,1017,1012,10,9,2,14,5,32,0.00,2,,238<br />
2014-9-17,21,12,3,-1,-4,-7,86,40,9,1023,1018,1012,10,10,10,26,5,,0.00,5,,169<br />
2014-9-18,20,12,4,2,-2,-7,70,36,16,1016,1014,1009,10,10,10,26,8,,2.03,2,,276<br />
2014-9-19,18,9,1,3,-3,-8,93,51,8,1017,1014,1009,10,9,3,26,6,47,0.51,1,,293<br />
2014-9-20,22,12,2,-1,-4,-6,86,41,9,1019,1012,1005,10,9,2,43,11,58,1.27,4,,154<br />
2014-9-21,8,1,-6,0,-4,-9,86,56,23,1031,1022,1010,10,10,3,40,21,58,0.00,4,Rain,344<br />
2014-9-22,15,5,-5,-6,-9,-11,86,46,11,1034,1024,1019,10,9,8,14,6,,1.78,,,196<br />
2014-9-23,18,8,-1,-3,-7,-10,74,39,10,1027,1020,1013,10,10,8,26,6,,1.52,1,,228<br />
2014-9-24,14,7,-1,-3,-7,-10,93,41,12,1026,1020,1018,10,10,2,26,8,,0.00,5,,351<br />
2014-9-25,14,7,-1,-8,-9,-11,64,35,9,1023,1015,1011,10,10,10,11,3,,0.51,5,,314<br />
2014-9-26,16,7,-2,-5,-9,-13,80,40,8,1019,1012,1009,10,9,8,26,6,,1.02,1,,234<br />
2014-9-27,7,2,-2,-3,-7,-11,74,56,28,1026,1015,1010,19,10,3,32,10,47,6.60,4,,344<br />
2014-9-28,-1,-3,-5,-3,-6,-9,94,81,61,1037,1024,1018,19,7,1,26,13,,3.05,5,Snow,349<br />
2014-9-29,5,-3,-12,-4,-9,-16,92,64,34,1041,1028,1023,10,10,3,21,10,,0.76,3,,174<br />
2014-9-30,7,2,-3,0,-4,-11,93,65,36,1029,1019,1016,19,10,10,14,5,,0.00,5,,170<br />
2014-10-1,13,4,-4,-1,-3,-7,93,65,23,1024,1017,1014,10,9,2,14,5,,0.00,4,,317<br />
2014-10-2,12,5,-2,0,-2,-7,93,62,20,1023,1016,1013,10,9,2,11,3,,3.56,4,,223<br />
2014-10-3,12,6,-1,-1,-3,-6,93,57,20,1026,1017,1014,10,10,3,35,8,55,0.25,2,,357<br />
2014-10-4,10,3,-4,-4,-7,-10,86,54,16,1033,1026,1023,10,9,3,18,6,,0.00,3,,228<br />
2014-10-5,13,4,-5,-2,-6,-9,86,51,17,1032,1023,1019,19,10,3,21,5,,1.78,5,,195<br />
2014-10-6,13,6,-1,-1,-3,-5,80,52,20,1022,1018,1017,10,9,2,21,6,29,3.30,3,,320<br />
2014-10-7,14,6,-3,-1,-4,-8,93,54,19,1021,1016,1013,10,9,2,21,8,,0.00,4,Rain,261<br />
2014-10-8,16,8,1,-1,-3,-6,86,49,18,1020,1013,1008,10,10,2,35,13,58,3.81,5,Rain,266<br />
2014-10-9,17,10,3,-2,-4,-7,86,45,15,1021,1014,1010,10,10,10,43,11,61,0.00,4,,116<br />
2014-10-10,7,3,-1,2,-1,-4,93,71,37,1028,1017,1014,10,9,2,26,13,,0.76,5,Rain-Snow,331<br />
2014-10-11,1,-6,-11,-4,-8,-13,86,66,32,1043,1030,1022,10,10,10,21,14,,0.00,5,Snow,336<br />
2014-10-12,7,-3,-14,-9,-16,-21,93,44,6,1045,1030,1021,8,7,2,29,10,,0.00,,,193<br />
2014-10-13,10,0,-9,-11,-16,-21,67,31,6,1027,1017,1014,10,9,3,18,6,,0.00,5,,212<br />
2014-10-14,7,-1,-9,-4,-10,-14,93,53,16,1025,1014,1011,10,9,2,21,5,,0.00,5,,342<br />
2014-10-15,9,-1,-12,-6,-10,-13,93,58,13,1027,1016,1012,19,9,2,26,8,,0.76,2,,236<br />
2014-10-16,12,3,-6,-7,-9,-13,74,45,15,1020,1012,1010,10,9,2,21,5,,3.56,4,,229<br />
2014-10-17,14,3,-8,-7,-9,-11,86,47,11,1022,1013,1010,19,9,2,32,8,55,1.02,4,,246<br />
2014-10-18,16,4,-7,-7,-9,-12,86,40,7,1019,1008,1001,19,9,2,29,6,,1.52,2,,226<br />
2014-10-19,2,-2,-7,-5,-8,-13,86,60,35,1029,1015,1005,19,10,2,26,11,,0.25,2,,322<br />
2014-10-20,6,-3,-12,-8,-12,-15,85,57,22,1033,1023,1020,10,9,2,14,5,,0.00,5,,194<br />
2014-10-21,13,1,-11,-7,-9,-13,86,51,13,1029,1019,1014,10,7,2,11,3,,0.25,,,230<br />
2014-10-22,14,3,-8,-5,-8,-11,86,51,14,1022,1014,1011,10,8,2,14,5,,2.29,5,,214<br />
2014-10-23,12,3,-5,-3,-6,-9,80,53,25,1017,1010,1007,19,9,2,14,5,,3.05,4,,259<br />
2014-10-24,10,2,-5,-2,-6,-9,93,59,24,1016,1009,1007,10,9,0,14,6,,1.27,4,,203<br />
2014-10-25,3,-4,-12,-4,-11,-17,80,54,17,1038,1020,1010,19,10,3,35,11,58,0.00,3,Snow,346<br />
2014-10-26,8,-2,-13,-15,-18,-20,79,38,6,1041,1029,1026,10,10,10,32,11,,3.30,5,,153<br />
2014-10-27,13,3,-6,-12,-17,-20,42,20,6,1032,1020,1015,10,8,2,35,16,,0.00,1,,148<br />
2014-10-28,13,4,-5,-5,-12,-19,74,35,7,1030,1017,1013,10,9,2,29,11,,0.00,5,,347<br />
2014-10-29,3,-2,-7,-5,-9,-15,93,59,19,1035,1027,1023,10,9,2,21,10,,0.25,4,,316<br />
2014-10-30,2,-2,-7,-2,-9,-15,86,62,28,1034,1024,1019,10,8,2,26,8,,0.25,4,Rain-Snow,153<br />
2014-10-31,4,-4,-12,-4,-8,-15,85,61,22,1026,1017,1014,19,10,2,26,13,,0.51,3,,204<br />
2014-11-1,0,-8,-15,-10,-16,-17,85,56,17,1034,1023,1019,10,6,2,29,10,40,1.02,,,299<br />
2014-11-2,6,-4,-15,-11,-14,-19,79,54,18,1035,1022,1016,10,8,2,14,3,,2.29,6,,191<br />
2014-11-3,9,-2,-13,-10,-13,-16,85,51,12,1024,1011,1007,10,8,2,11,3,,0.25,6,,188<br />
2014-11-4,6,-4,-15,-8,-13,-18,79,53,16,1028,1012,1008,10,9,2,26,8,35,3.56,2,,311<br />
2014-11-5,1,-7,-14,-11,-14,-18,85,58,23,1036,1024,1018,10,9,2,14,8,,4.06,4,,312<br />
2014-11-6,1,-8,-18,-12,-16,-22,85,63,26,1041,1030,1026,10,8,2,11,5,,3.56,6,,176<br />
2014-11-7,3,-7,-18,-12,-16,-21,85,58,15,1041,1027,1023,10,6,2,14,3,,2.29,,,196<br />
2014-11-8,6,-6,-18,-12,-17,-21,85,51,11,1035,1022,1019,10,7,2,11,5,,1.27,,,201<br />
2014-11-9,6,-6,-18,-14,-17,-21,78,46,10,1033,1019,1016,10,7,2,11,3,,0.00,5,,156<br />
2014-11-10,-1,-8,-14,-7,-11,-17,79,58,23,1037,1023,1016,10,10,3,32,14,,0.76,4,,341<br />
2014-11-11,-5,-10,-15,-12,-16,-19,85,59,22,1043,1027,1022,10,9,2,50,14,68,0.00,4,,340<br />
2014-11-12,-3,-10,-17,-14,-19,-23,85,52,16,1045,1030,1025,10,9,0,21,6,,0.00,4,Snow,312<br />
2014-11-13,-1,-11,-21,-16,-19,-24,78,56,20,1040,1024,1021,8,5,2,11,5,,6.10,,,191<br />
2014-11-14,1,-9,-19,-16,-19,-22,78,56,15,1037,1024,1020,10,6,2,11,5,,0.00,6,,164<br />
2014-11-15,-3,-11,-19,-16,-19,-23,78,58,19,1039,1024,1021,10,6,2,11,3,,1.27,6,,200<br />
2014-11-16,0,-11,-22,-16,-20,-25,84,59,17,1042,1025,1022,8,6,2,11,5,,0.51,,,162<br />
2014-11-17,-1,-11,-21,-15,-19,-24,78,58,20,1040,1025,1022,8,5,0,14,5,,0.00,,,196<br />
2014-11-18,2,-8,-19,-14,-18,-23,85,57,16,1037,1019,1013,10,6,2,14,3,,0.76,6,,157<br />
2014-11-19,0,-8,-15,-8,-16,-21,85,58,17,1025,1006,1000,19,9,2,26,6,,2.54,5,Snow,225<br />
2014-11-20,-5,-11,-16,-11,-13,-18,85,71,45,1027,1013,1005,10,9,2,29,11,,0.00,4,Snow,257<br />
2014-11-21,-7,-12,-20,-14,-19,-23,85,59,18,1034,1018,1013,10,8,0,18,6,,0.00,3,Snow,204<br />
2014-11-22,-6,-14,-23,-18,-21,-27,78,58,23,1029,1013,1009,10,7,2,14,5,,0.25,5,,189<br />
2014-11-23,-4,-12,-21,-16,-21,-26,78,63,23,1038,1021,1014,10,5,0,11,3,,2.29,,,188<br />
2014-11-24,-1,-9,-18,-17,-19,-22,78,51,14,1032,1013,1005,10,8,2,21,8,26,3.56,6,,169<br />
2014-11-25,-2,-9,-15,-10,-18,-22,80,53,17,1015,996,988,10,9,3,35,5,55,3.05,4,Snow,343<br />
2014-11-26,-13,-18,-24,-15,-24,-29,77,57,20,1031,1012,997,19,10,2,29,14,,0.00,3,Snow,274<br />
2014-11-27,-7,-16,-25,-20,-24,-30,77,52,17,1031,1009,1003,10,7,3,21,3,,6.35,6,,142<br />
2014-11-28,-9,-17,-24,-19,-23,-28,78,60,25,1023,1006,1003,8,5,0,11,3,,6.86,4,,158<br />
2014-11-29,-10,-16,-22,-18,-22,-27,78,58,21,1034,1014,1007,10,7,0,29,6,,4.06,3,Snow,265<br />
2014-11-30,-20,-25,-30,-23,-27,-34,76,63,42,1056,1029,1018,10,9,8,32,19,,0.00,5,Snow,324<br />
2014-12-1,-16,-23,-32,-26,-31,-37,70,56,27,1055,1026,1020,8,6,2,18,5,,3.56,6,,168<br />
2014-12-2,-16,-23,-31,-24,-29,-35,77,61,32,1049,1027,1020,10,6,0,29,5,,4.32,5,,320<br />
2014-12-3,-15,-22,-30,-23,-28,-34,77,61,33,1051,1030,1026,10,7,2,18,6,,9.14,,,198<br />
2014-12-4,-12,-21,-29,-23,-28,-34,77,59,24,1048,1027,1022,8,6,0,11,5,,7.87,,,210<br />
2014-12-5,-12,-20,-29,-19,-26,-32,77,60,27,1042,1023,1018,8,5,0,11,2,,3.81,5,,174<br />
2014-12-6,-13,-18,-23,-21,-22,-26,78,61,35,1044,1024,1019,10,7,0,26,6,,2.54,4,,307<br />
2014-12-7,-13,-19,-25,-18,-23,-30,85,76,58,1045,1024,1018,10,6,2,11,3,,0.00,4,Snow,167<br />
2014-12-8,-8,-18,-27,-19,-24,-31,84,66,29,1041,1021,1017,8,6,2,11,3,,4.83,5,,84<br />
2014-12-9,-13,-15,-17,-16,-19,-23,85,70,47,1039,1021,1017,10,8,2,21,6,,0.00,5,Snow,310<br />
2014-12-10,-13,-18,-23,-17,-21,-26,85,75,50,1045,1028,1011,19,10,2,21,10,,2.03,3,Snow,294<br />
2014-12-11,-16,-21,-25,-20,-24,-29,84,73,50,1045,1027,1022,10,9,2,14,5,,4.06,4,Snow,187<br />
2014-12-12,-11,-19,-27,-19,-24,-30,84,67,40,1042,1023,1020,10,6,0,14,8,,0.00,,,172<br />
2014-12-13,-12,-20,-28,-19,-24,-31,84,72,46,1040,1021,1017,8,5,0,11,3,,0.00,3,,174<br />
2014-12-14,-13,-18,-23,-18,-21,-26,85,71,43,1045,1024,1016,10,8,2,32,8,,0.25,5,Snow,348<br />
2014-12-15,-14,-21,-27,-19,-25,-31,84,72,56,1050,1031,1027,10,9,2,29,8,,0.00,2,Snow,240<br />
2014-12-16,-11,-18,-25,-18,-23,-28,78,68,43,1047,1028,1024,10,9,2,14,5,,0.00,5,Snow,172<br />
2014-12-17,-8,-17,-25,-15,-22,-27,85,74,49,1041,1020,1014,5,4,0,11,3,,0.00,6,,161<br />
2014-12-18,-10,-17,-25,-15,-21,-28,85,74,52,1043,1021,1013,10,8,2,29,6,,0.00,2,Snow,351<br />
2014-12-19,-14,-21,-28,-20,-24,-31,85,74,53,1046,1028,1024,10,9,2,14,6,,0.00,5,,176<br />
2014-12-20,-16,-22,-29,-19,-26,-34,84,71,51,1050,1030,1025,10,10,2,14,3,,0.00,4,Snow,177<br />
2014-12-21,-7,-16,-24,-15,-21,-27,85,71,41,1041,1024,1018,10,8,0,14,3,,1.27,3,,166<br />
2014-12-22,-9,-17,-25,-15,-22,-29,85,74,47,1035,1018,1013,8,5,0,6,3,,1.27,,,110<br />
2014-12-23,-7,-15,-23,-14,-19,-26,85,76,50,1046,1026,1018,10,9,0,18,5,,2.03,2,,197<br />
2014-12-24,-10,-18,-25,-17,-22,-28,85,73,44,1050,1032,1027,8,6,0,6,3,,0.51,,,181<br />
2014-12-25,-7,-16,-26,-16,-21,-30,84,68,36,1043,1024,1019,10,6,2,14,5,,2.29,,,154<br />
2014-12-26,-10,-18,-26,-18,-23,-29,85,71,46,1040,1022,1018,10,5,2,14,3,,2.03,,,168<br />
2014-12-27,-9,-18,-27,-18,-24,-30,84,71,39,1042,1023,1018,10,4,0,6,3,,0.00,,,160<br />
2014-12-28,-7,-14,-22,-16,-21,-28,85,69,41,1035,1013,1008,10,5,2,11,3,,4.32,4,,178<br />
2014-12-29,-11,-17,-22,-13,-18,-25,92,80,69,1030,1014,1010,10,6,0,18,5,,1.02,6,Snow,245<br />
2014-12-30,-16,-22,-29,-17,-23,-33,85,71,50,1051,1027,1015,10,9,2,21,13,40,0.00,2,Snow,325<br />
2014-12-31,-17,-26,-34,-23,-31,-38,77,69,44,1053,1030,1022,8,4,0,11,5,,8.89,3,,170<br />
