
HST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-8-19,31,27,24,21,20,19,82,65,49,1017,1016,1014,16,16,16,34,24,47,0.00,3,,57<br />
2002-8-20,31,28,25,21,20,19,74,67,53,1017,1016,1015,16,16,16,37,23,42,0.00,2,,64<br />
2002-8-21,31,28,25,21,19,18,74,63,46,1018,1017,1016,16,16,16,35,19,42,0.00,2,,63<br />
2002-8-22,29,27,24,21,20,19,79,66,55,1017,1016,1015,16,16,16,24,14,34,0.00,3,,44<br />
2002-8-23,30,27,24,21,20,18,79,66,51,1016,1015,1014,16,16,16,29,16,39,0.00,3,Rain,46<br />
2002-8-24,32,28,24,22,20,18,79,65,43,1016,1015,1013,16,16,16,26,14,35,0.00,2,,46<br />
2002-8-25,32,29,26,22,22,21,81,68,52,1016,1015,1013,16,16,16,29,19,40,0.00,3,,63<br />
2002-8-26,32,29,26,22,21,18,81,65,43,1017,1015,1014,16,16,16,35,19,42,0.00,2,,71<br />
2002-8-27,30,27,24,21,20,19,74,65,53,1017,1016,1014,16,16,16,37,21,42,0.00,2,,65<br />
2002-8-28,31,28,25,24,21,20,79,70,57,1016,1015,1013,16,16,6,34,18,42,0.00,3,Rain,58<br />
2002-8-29,32,29,25,22,21,19,79,65,48,1016,1015,1013,16,16,16,27,18,42,0.00,2,,59<br />
2002-8-30,32,28,25,25,23,22,96,77,61,1016,1015,1013,16,15,6,26,13,29,1.52,3,Rain,56<br />
2002-8-31,31,28,26,24,22,20,88,73,53,1017,1015,1014,16,16,16,29,11,35,0.00,2,,58<br />
2002-9-1,31,28,25,23,21,19,88,68,48,1015,1014,1013,16,16,16,27,21,39,0.00,2,Rain,54<br />
2002-9-2,31,27,23,21,21,18,87,68,46,1014,1013,1011,16,16,14,29,13,32,0.00,1,Rain,52<br />
2002-9-3,31,27,23,23,21,20,88,71,53,1014,1013,1011,16,16,16,27,13,37,0.00,2,Rain,62<br />
2002-9-4,32,28,24,23,21,19,94,69,50,1016,1014,1013,16,16,11,29,18,39,0.00,1,Rain,61<br />
2002-9-5,31,28,26,21,20,19,76,64,48,1017,1016,1014,16,16,16,34,19,42,0.00,3,,58<br />
2002-9-6,31,28,25,22,21,20,77,69,57,1017,1015,1014,16,16,16,34,21,47,0.00,3,,59<br />
2002-9-7,31,28,26,23,21,20,79,68,55,1017,1015,1014,16,16,16,39,24,50,0.00,2,,62<br />
2002-9-8,31,28,26,22,21,19,79,67,49,1017,1016,1015,16,16,16,40,21,50,0.00,2,,69<br />
2002-9-9,32,29,26,22,21,19,77,67,50,1017,1016,1015,16,16,16,37,21,45,0.00,3,,70<br />
2002-9-10,31,28,25,22,21,19,82,67,51,1017,1016,1014,16,16,16,27,14,39,0.00,4,,54<br />
2002-9-11,31,27,24,21,19,17,82,65,46,1016,1014,1012,16,16,16,29,11,37,0.00,3,,44<br />
2002-9-12,31,28,24,20,18,17,76,60,43,1016,1015,1013,16,16,16,29,14,39,0.00,3,,52<br />
2002-9-13,31,27,24,20,18,17,74,60,43,1017,1016,1015,16,16,16,29,19,39,0.00,1,,57<br />
2002-9-14,31,27,24,21,19,16,76,63,43,1018,1016,1015,16,16,16,37,19,60,0.00,1,,66<br />
2002-9-15,31,27,24,21,19,17,82,62,46,1019,1017,1015,16,16,16,35,23,50,0.00,3,,63<br />
2002-9-16,30,27,24,22,19,18,79,66,55,1018,1017,1016,16,16,10,29,19,40,0.25,3,Rain,62<br />
2002-9-17,32,28,25,20,18,17,74,58,42,1019,1018,1016,16,16,3,34,19,42,0.00,1,,63<br />
2002-9-18,31,28,25,23,19,17,88,64,44,1019,1017,1015,16,16,11,27,16,37,0.25,3,Rain,61<br />
2002-9-19,29,27,24,23,22,21,90,76,63,1017,1016,1014,16,16,6,19,8,,2.03,3,Rain,202<br />
2002-9-20,30,27,23,23,22,20,91,76,61,1015,1014,1012,16,16,16,24,10,,0.00,2,,102<br />
2002-9-21,30,27,23,20,19,18,84,66,53,1015,1014,1012,16,16,16,26,11,,0.00,1,,84<br />
2002-9-22,31,27,23,21,18,16,79,61,39,1015,1014,1012,16,16,14,26,11,,0.00,2,,66<br />
2002-9-23,29,26,22,21,20,19,81,69,58,1014,1013,1012,16,16,16,16,8,,0.00,2,,172<br />
2002-9-24,29,26,22,21,20,18,85,71,56,1014,1013,1011,16,16,16,16,8,,0.00,2,,218<br />
2002-9-25,29,26,23,21,21,19,84,71,61,1014,1012,1011,16,16,16,19,6,,0.00,1,,216<br />
2002-9-26,29,26,23,23,22,20,84,75,61,1014,1013,1011,16,16,16,19,8,,0.00,3,,151<br />
2002-9-27,29,27,24,22,21,19,83,71,57,1014,1013,1011,16,16,16,21,10,,0.00,2,,112<br />
2002-9-28,31,27,22,21,19,18,85,66,48,1015,1013,1012,16,16,14,26,10,,0.00,1,,72<br />
2002-9-29,29,26,23,20,18,18,76,63,51,1016,1014,1012,16,16,16,32,14,35,0.00,3,,60<br />
2002-9-30,31,27,24,20,18,17,74,60,46,1015,1014,1012,16,16,16,32,18,45,0.00,4,Rain,68<br />
2002-10-1,31,27,24,21,19,17,79,62,46,1014,1013,1011,16,16,16,34,18,42,0.00,1,,65<br />
2002-10-2,31,28,24,21,19,18,82,64,46,1014,1012,1010,16,16,16,27,14,35,0.00,2,,73<br />
2002-10-3,29,27,25,23,22,21,79,71,63,1014,1013,1012,16,16,16,21,10,,0.00,3,,106<br />
2002-10-4,32,28,25,22,21,19,79,67,48,1015,1013,1012,16,16,16,27,14,39,0.00,2,,54<br />
2002-10-5,31,28,25,22,19,18,79,64,48,1014,1013,1012,16,16,16,32,23,45,0.00,3,,63<br />
2002-10-6,30,27,24,19,19,18,71,61,49,1015,1013,1012,16,16,16,35,24,47,0.00,1,,63<br />
2002-10-7,31,27,24,20,19,17,71,62,46,1015,1014,1013,16,16,16,34,23,47,0.00,1,,63<br />
2002-10-8,29,27,24,20,19,18,74,65,51,1015,1014,1012,16,16,16,29,21,39,0.00,1,,63<br />
2002-10-9,31,27,23,19,18,16,76,60,41,1016,1015,1013,16,16,16,34,18,40,0.00,0,,60<br />
2002-10-10,31,27,24,21,18,16,76,59,40,1016,1015,1014,16,16,16,27,16,39,0.00,1,,53<br />
2002-10-11,29,26,23,20,18,17,82,62,48,1016,1015,1014,16,16,10,27,18,37,0.25,2,Rain,55<br />
2002-10-12,30,27,23,21,18,16,79,62,43,1016,1015,1013,16,16,16,32,18,40,0.00,1,,60<br />
2002-10-13,29,26,23,21,19,18,82,68,54,1016,1015,1013,16,16,16,21,11,,0.00,1,,76<br />
2002-10-14,28,24,22,24,22,18,97,84,68,1014,1012,1010,16,12,2,26,8,,9.14,5,Rain,312<br />
2002-10-15,28,26,23,24,23,21,100,86,69,1011,1010,1009,16,13,2,19,11,,18.03,7,Rain,172<br />
2002-10-16,28,26,23,24,20,13,97,74,47,1014,1012,1010,16,13,3,16,8,,16.26,7,Rain-Thunderstorm,58<br />
2002-10-17,26,25,24,25,22,13,100,84,50,1016,1014,1013,16,14,3,19,8,,8.13,5,Rain,102<br />
2002-10-18,28,26,23,25,23,22,97,82,71,1017,1016,1014,16,16,16,19,6,,0.00,2,,26<br />
2002-10-19,31,28,25,23,22,21,88,72,57,1017,1016,1014,16,16,16,24,11,,0.25,3,,52<br />
2002-10-20,31,28,25,21,21,19,76,66,48,1016,1015,1013,16,16,16,26,14,32,0.00,1,,62<br />
2002-10-21,31,28,26,21,21,19,76,67,53,1016,1015,1014,16,16,16,32,21,40,0.00,2,,64<br />
2002-10-22,29,27,25,21,19,18,74,64,51,1017,1015,1014,16,16,16,27,21,37,0.00,2,,59<br />
2002-10-23,29,27,24,20,18,17,74,60,48,1017,1016,1015,16,16,13,37,23,47,0.00,2,Rain,61<br />
2002-10-24,29,27,24,22,20,19,85,71,55,1018,1016,1014,16,16,14,29,19,37,0.51,5,Rain,60<br />
2002-10-25,30,27,23,21,19,18,82,65,51,1016,1015,1014,16,16,16,29,16,37,0.00,2,,71<br />
2002-10-26,30,27,23,20,19,17,84,65,48,1016,1015,1013,16,16,16,26,16,29,0.00,2,,62<br />
2002-10-27,29,24,21,21,18,16,87,68,44,1016,1014,1013,16,16,16,19,10,,0.00,1,,358<br />
2002-10-28,29,26,23,19,18,17,73,60,46,1016,1015,1013,16,16,16,26,14,45,0.00,2,,51<br />
2002-10-29,29,26,23,19,18,17,71,61,46,1016,1015,1014,16,16,16,32,16,40,0.00,2,,56<br />
2002-10-30,29,26,23,22,19,16,93,65,44,1016,1015,1013,16,16,13,27,18,37,0.00,2,Rain,43<br />
2002-10-31,28,25,22,22,20,17,93,75,58,1016,1015,1013,16,16,11,27,11,37,0.51,4,Rain,32<br />
2002-11-1,29,26,23,20,18,18,76,64,51,1017,1015,1013,16,16,16,27,19,39,0.00,1,,67<br />
2002-11-2,29,26,23,21,19,18,81,69,53,1018,1017,1015,16,16,14,26,13,29,0.00,3,Rain,65<br />
2002-11-3,29,26,23,21,19,18,85,66,49,1019,1017,1014,16,16,16,27,14,37,0.00,3,,43<br />
2002-11-4,29,26,22,19,19,18,78,66,53,1018,1017,1015,16,16,16,24,13,29,0.00,1,,48<br />
2002-11-5,29,25,21,21,19,18,87,71,56,1019,1017,1016,16,16,16,23,11,,0.00,2,,48<br />
2002-11-6,29,25,21,20,18,17,87,67,48,1019,1017,1015,16,16,16,21,8,32,0.00,1,,31<br />
2002-11-7,28,24,21,21,19,17,90,69,51,1019,1017,1016,24,16,16,21,10,,0.00,2,,18<br />
2002-11-8,29,26,22,21,19,18,84,69,55,1020,1018,1016,16,16,16,23,10,,0.00,1,,74<br />
2002-11-9,28,26,22,21,19,18,82,71,60,1017,1016,1014,16,16,16,19,8,,0.00,2,,126<br />
2002-11-10,30,26,21,21,19,14,84,69,37,1017,1016,1014,16,16,16,14,8,,0.00,2,,322<br />
2002-11-11,28,26,23,21,20,19,88,76,65,1019,1017,1015,16,16,13,24,11,,0.00,3,Rain,27<br />
2002-11-12,27,24,22,22,21,19,93,78,67,1018,1017,1015,16,15,8,23,13,27,0.25,5,Rain,33<br />
2002-11-13,29,26,22,21,20,19,93,72,56,1018,1016,1014,16,16,13,24,14,34,0.51,4,,42<br />
2002-11-14,29,26,23,21,19,18,88,70,53,1019,1017,1015,16,16,16,32,16,37,0.00,5,Rain,41<br />
2002-11-15,25,23,22,22,21,19,94,84,71,1019,1017,1016,16,13,5,24,14,40,4.83,7,Rain,49<br />
2002-11-16,28,24,22,21,20,19,94,76,62,1018,1016,1015,16,16,10,32,14,39,1.02,7,Rain,58<br />
2002-11-17,29,27,24,19,19,18,74,66,54,1018,1016,1014,16,16,16,29,23,39,0.00,4,Rain,64<br />
2002-11-18,29,26,23,20,19,18,84,68,51,1017,1016,1014,16,16,16,27,16,35,0.25,4,Rain,44<br />
2002-11-19,28,24,21,20,18,17,90,69,49,1018,1016,1014,16,16,14,24,11,35,0.00,3,Rain,32<br />
2002-11-20,28,24,21,19,18,16,84,67,49,1017,1016,1014,16,16,16,26,14,37,0.00,3,,42<br />
2002-11-21,28,24,21,19,19,18,84,69,53,1019,1017,1015,16,16,14,19,10,,0.00,4,,33<br />
2002-11-22,29,26,22,20,18,16,84,65,44,1018,1017,1015,16,16,16,26,13,34,0.00,3,,41<br />
2002-11-23,28,25,22,20,19,17,84,69,52,1017,1016,1014,16,16,16,21,11,,0.00,2,,128<br />
2002-11-24,28,24,21,22,19,17,84,73,49,1016,1015,1013,16,16,16,13,5,,0.00,2,,292<br />
2002-11-25,28,24,21,23,22,19,93,81,71,1014,1013,1011,16,16,11,21,8,26,0.00,3,Rain,215<br />
2002-11-26,27,26,24,22,22,21,87,78,69,1014,1013,1011,16,16,16,14,11,,0.00,4,,210<br />
2002-11-27,28,26,23,23,21,19,96,84,60,1014,1013,1011,16,15,5,21,6,,2.29,6,Rain,300<br />
2002-11-28,29,26,22,22,21,20,93,78,60,1013,1012,1010,16,16,14,24,8,26,0.00,6,Rain,336<br />
2002-11-29,27,24,21,21,18,16,87,72,52,1014,1013,1011,16,16,16,27,13,40,0.00,2,,5<br />
2002-11-30,27,22,18,17,16,16,90,69,50,1015,1014,1012,16,16,16,19,8,,0.00,1,,358<br />
2002-12-1,27,22,18,19,18,17,93,74,56,1017,1015,1014,16,16,16,14,8,,0.00,2,,322<br />
2002-12-2,27,24,21,21,19,18,84,75,62,1017,1016,1014,16,16,16,21,10,,0.00,5,,345<br />
2002-12-3,27,23,19,18,16,14,84,65,47,1019,1017,1016,16,16,16,21,13,,0.00,1,,13<br />
2002-12-4,27,22,18,18,16,15,90,68,47,1019,1017,1016,16,16,14,21,10,,0.00,1,,23<br />
2002-12-5,27,22,18,19,18,16,90,73,58,1018,1016,1015,16,16,16,16,6,,0.00,1,,295<br />
2002-12-6,27,22,18,20,18,16,90,75,60,1019,1017,1015,16,16,16,27,8,,0.00,3,,354<br />
2002-12-7,26,23,21,16,14,13,71,60,50,1021,1020,1018,16,16,16,32,21,52,0.00,1,,27<br />
2002-12-8,27,24,21,17,14,12,68,57,44,1022,1021,1019,16,16,16,37,21,48,0.00,3,,58<br />
2002-12-9,27,25,23,18,17,14,73,61,52,1022,1021,1019,16,16,16,37,26,45,0.00,3,Rain,66<br />
2002-12-10,28,26,23,19,17,14,74,62,52,1021,1020,1019,16,16,16,35,24,47,0.00,2,Rain,52<br />
2002-12-11,29,26,23,21,21,19,84,75,60,1020,1019,1016,16,16,16,27,14,37,0.00,5,,52<br />
2002-12-12,28,24,21,21,20,18,88,75,58,1020,1018,1016,16,16,16,24,11,29,0.00,3,,61<br />
2002-12-13,28,23,19,19,18,16,93,71,49,1021,1019,1017,16,16,16,23,8,,0.00,1,,36<br />
2002-12-14,27,23,19,18,17,16,87,71,54,1021,1019,1017,16,16,16,14,6,,0.00,1,,89<br />
2002-12-15,27,22,18,19,18,16,96,74,54,1021,1020,1018,16,16,16,21,8,,0.00,2,,352<br />
2002-12-16,28,26,23,19,18,17,76,67,54,1022,1020,1019,16,16,11,32,19,37,0.00,4,Rain,64<br />
2002-12-17,28,26,23,21,18,17,88,69,51,1021,1019,1017,16,15,3,27,18,37,0.51,5,Rain,67<br />
2002-12-18,28,24,21,19,17,16,79,63,47,1019,1017,1014,16,16,16,26,16,29,0.00,2,,74<br />
2002-12-19,27,23,20,20,18,16,84,71,58,1018,1016,1014,16,16,16,19,10,,0.00,1,,344<br />
2002-12-20,27,22,18,19,18,15,90,72,56,1017,1015,1013,16,16,16,14,6,,0.00,0,,300<br />
2002-12-21,27,23,19,21,18,15,87,72,52,1018,1016,1015,16,16,14,21,5,,0.00,1,,284<br />
2002-12-22,29,23,18,21,18,16,93,72,49,1019,1017,1015,16,16,14,23,10,34,0.00,2,Rain,14<br />
2002-12-23,29,27,24,20,19,18,79,67,53,1020,1018,1016,16,16,16,32,23,45,0.00,2,,64<br />
2002-12-24,28,26,23,19,18,17,76,64,51,1021,1018,1016,16,16,14,32,23,42,0.00,1,,60<br />
2002-12-25,28,26,23,18,17,15,73,63,45,1019,1017,1016,16,16,16,24,14,29,0.00,3,Rain,63<br />
2002-12-26,28,24,21,19,18,17,87,71,51,1021,1019,1016,16,16,16,27,16,37,0.00,5,Rain,58<br />
2002-12-27,27,25,23,18,17,16,71,62,50,1022,1020,1019,16,16,16,39,26,50,0.00,1,Rain,56<br />
2002-12-28,27,25,23,19,18,17,79,66,54,1021,1019,1017,16,16,16,37,26,48,0.00,1,,65<br />
2002-12-29,28,24,21,21,18,18,84,71,54,1020,1019,1016,16,16,16,26,11,,0.51,2,Rain,69<br />
2002-12-30,27,24,21,18,17,16,81,66,50,1019,1017,1015,16,16,16,23,14,,0.00,1,,86<br />
2002-12-31,27,22,18,19,18,16,87,74,60,1019,1016,1015,16,15,6,23,5,,0.00,2,,200<br />
