
SGT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2007-8-5,32,29,26,25,24,22,89,77,55,1010,1008,1006,10,10,10,16,8,,0.00,6,,172<br />
2007-8-6,32,29,27,25,24,23,89,77,62,1011,1009,1008,10,10,10,24,11,,0.00,5,,150<br />
2007-8-7,32,29,27,25,24,23,89,77,62,1010,1009,1007,10,10,10,14,8,,0.00,5,,161<br />
2007-8-8,32,29,27,26,24,23,89,77,62,1009,1008,1006,10,10,10,21,8,,0.00,5,,182<br />
2007-8-9,30,27,23,26,25,22,100,83,66,1010,1008,1006,10,10,3,21,8,,0.00,6,Rain-Thunderstorm,178<br />
2007-8-10,32,30,28,26,25,24,89,77,66,1010,1009,1007,10,10,10,24,13,,0.00,6,,154<br />
2007-8-11,32,30,28,26,26,24,89,80,62,1010,1009,1007,10,10,10,24,8,,0.00,6,Rain,158<br />
2007-8-12,32,28,24,26,25,23,100,82,62,1013,1010,1007,10,10,6,21,8,,0.00,6,Rain-Thunderstorm,173<br />
2007-8-13,32,28,24,26,24,23,100,82,62,1012,1010,1007,10,10,10,13,3,,0.00,6,Thunderstorm,155<br />
2007-8-14,31,29,27,26,25,24,94,84,70,1012,1010,1008,10,10,5,19,3,,0.00,6,Rain,152<br />
2007-8-15,31,29,27,26,24,22,94,82,62,1011,1009,1007,10,10,10,21,5,,0.00,5,Rain,173<br />
2007-8-16,29,27,25,26,25,23,100,86,74,1010,1008,1007,10,10,3,16,5,,0.00,5,Rain-Thunderstorm,163<br />
2007-8-17,28,26,24,25,24,23,100,90,79,1011,1009,1008,10,9,2,16,5,35,0.00,6,Rain,178<br />
2007-8-18,29,27,24,26,24,22,100,91,78,1011,1010,1009,10,10,4,13,2,,0.00,6,Rain-Thunderstorm,188<br />
2007-8-19,30,27,24,27,24,23,100,92,74,1011,1010,1009,10,9,3,23,3,,0.00,6,Rain-Thunderstorm,173<br />
2007-8-20,30,27,24,25,24,21,100,84,66,1012,1011,1009,10,10,10,23,5,,0.00,6,Rain,180<br />
2007-8-21,32,29,26,26,24,23,94,81,66,1012,1010,1008,10,10,10,13,3,,0.00,6,Rain-Thunderstorm,207<br />
2007-8-22,28,26,24,25,24,23,100,88,79,1012,1011,1009,10,9,5,19,5,,0.00,6,Rain-Thunderstorm,197<br />
2007-8-23,32,28,25,26,24,22,94,82,62,1011,1010,1008,10,10,10,21,5,,0.00,5,Rain,164<br />
2007-8-24,29,27,24,26,24,23,100,86,74,1012,1010,1008,10,10,1,26,5,,0.00,5,Rain-Thunderstorm,190<br />
2007-8-25,31,28,25,26,24,24,94,84,70,1011,1010,1008,10,10,10,29,5,,0.00,6,Rain,182<br />
2007-8-26,30,28,25,26,24,24,100,86,70,1012,1009,1007,10,10,4,13,3,,0.00,6,Rain-Thunderstorm,165<br />
2007-8-27,30,28,25,26,24,23,94,84,66,1011,1009,1007,10,10,8,14,3,,0.00,5,Rain-Thunderstorm,179<br />
2007-8-28,29,27,24,26,24,22,100,91,79,1011,1009,1008,10,8,1,19,3,,0.00,6,Rain-Thunderstorm,186<br />
2007-8-29,31,28,25,26,24,23,100,86,70,1011,1009,1007,10,9,4,21,5,,0.00,6,Rain-Thunderstorm,169<br />
2007-8-30,31,28,25,26,25,24,100,87,66,1010,1009,1008,10,10,5,35,8,,0.00,5,Rain-Thunderstorm,159<br />
2007-8-31,32,28,25,26,24,23,100,84,62,1010,1009,1007,10,10,8,23,6,,0.00,5,,137<br />
2007-9-1,31,29,27,26,25,24,89,82,70,1010,1008,1007,10,10,10,26,11,,0.00,4,,140<br />
2007-9-2,31,28,26,26,25,24,94,84,70,1011,1009,1008,10,10,5,24,10,,0.00,6,Rain-Thunderstorm,171<br />
2007-9-3,28,26,24,26,24,23,100,91,79,1012,1011,1009,10,9,2,23,6,,0.00,6,Rain-Thunderstorm,264<br />
2007-9-4,29,27,25,25,23,22,100,84,70,1013,1011,1010,10,10,10,14,5,,0.00,6,Rain,223<br />
2007-9-5,32,28,25,25,24,23,94,80,66,1011,1009,1008,10,10,10,23,3,,0.00,6,,127<br />
2007-9-6,32,29,27,26,26,25,89,82,66,1011,1009,1007,10,10,10,26,13,,0.00,5,,130<br />
2007-9-7,32,29,27,26,26,23,94,82,59,1011,1009,1006,10,10,10,23,10,,0.00,3,,117<br />
2007-9-8,29,27,24,26,24,23,100,86,74,1012,1010,1008,10,9,4,23,5,,0.00,5,Rain-Thunderstorm,237<br />
2007-9-9,31,28,25,26,24,24,94,82,66,1011,1009,1006,10,10,10,14,3,,0.00,6,Rain,174<br />
2007-9-10,28,26,24,25,24,23,100,89,79,1012,1010,1008,10,9,4,21,5,,0.00,6,Rain,258<br />
2007-9-11,32,28,24,25,24,23,100,84,62,1011,1009,1006,10,9,3,32,5,50,0.00,6,Rain,237<br />
2007-9-12,30,28,25,25,24,22,94,81,70,1010,1008,1006,10,10,10,13,6,,0.00,6,Rain,200<br />
2007-9-13,31,28,26,26,24,23,94,80,62,1010,1008,1005,10,10,10,16,5,,0.00,6,,158<br />
2007-9-14,31,28,25,26,25,23,100,90,74,1011,1009,1006,10,9,3,24,8,,0.00,6,Rain-Thunderstorm,147<br />
2007-9-15,30,28,25,26,25,24,100,88,70,1010,1008,1006,10,9,1,13,3,,0.00,6,Rain-Thunderstorm,198<br />
2007-9-16,28,26,24,26,25,23,100,93,84,1011,1009,1006,10,8,3,14,2,,0.00,6,Rain-Thunderstorm,215<br />
2007-9-17,30,28,25,26,24,23,94,85,74,1012,1009,1008,10,10,9,16,5,,0.00,6,,196<br />
2007-9-18,32,29,27,27,25,23,94,80,66,1011,1009,1007,10,10,10,29,6,,0.00,6,,160<br />
2007-9-19,32,29,26,26,25,24,94,81,62,1010,1009,1007,10,9,8,19,10,,0.00,6,,159<br />
2007-9-20,32,29,27,26,26,24,94,82,62,1011,1009,1007,10,10,7,26,10,,0.00,6,,177<br />
2007-9-21,32,29,27,26,26,23,94,81,59,1011,1009,1007,10,10,10,16,10,,0.00,6,,169<br />
2007-9-22,32,29,26,26,24,21,94,77,52,1011,1009,1007,10,10,9,14,6,,0.00,6,,171<br />
2007-9-23,32,27,23,26,24,22,100,81,55,1012,1009,1006,10,9,2,27,10,,0.00,6,Rain-Thunderstorm,152<br />
2007-9-24,30,27,23,26,24,22,100,85,62,1011,1009,1007,10,9,3,23,6,,0.00,6,Rain,192<br />
2007-9-25,32,29,26,26,25,25,100,82,66,1012,1010,1008,10,10,9,21,6,,0.00,6,,175<br />
2007-9-26,32,29,27,26,26,24,94,81,66,1013,1010,1009,10,10,10,19,6,,0.00,6,,187<br />
2007-9-27,28,26,23,26,24,23,100,92,84,1013,1011,1010,10,8,1,29,6,,0.00,6,Rain-Thunderstorm,189<br />
2007-9-28,32,28,25,26,24,22,94,80,62,1013,1011,1009,10,10,6,21,6,,0.00,6,,170<br />
2007-9-29,32,29,26,26,24,23,94,79,59,1013,1011,1010,10,10,6,13,5,,0.00,6,,189<br />
2007-9-30,32,29,26,25,24,23,94,79,59,1013,1011,1008,10,10,10,16,3,,0.00,6,,196<br />
2007-10-1,32,29,26,26,24,22,94,77,58,1011,1009,1007,10,10,8,16,3,,0.00,6,,218<br />
2007-10-2,32,27,23,26,24,21,100,76,55,1011,1009,1007,10,9,1,26,8,,0.00,6,Rain-Thunderstorm,205<br />
2007-10-3,32,29,27,26,25,23,89,79,62,1011,1009,1007,10,9,7,26,10,,0.00,6,,164<br />
2007-10-4,33,30,27,27,25,21,89,78,49,1011,1008,1006,10,10,10,24,11,,0.00,6,,143<br />
2007-10-5,33,30,27,27,26,23,94,79,55,1012,1009,1006,10,10,10,16,10,,0.00,6,,153<br />
2007-10-6,33,30,27,27,26,25,94,82,63,1010,1008,1006,10,10,8,24,11,,0.00,6,,110<br />
2007-10-7,29,27,25,27,25,24,94,88,74,1012,1009,1007,10,8,3,32,5,,0.00,5,Rain-Thunderstorm,265<br />
2007-10-8,30,27,24,27,25,24,100,92,74,1013,1011,1009,10,7,1,21,2,,0.00,6,Rain-Thunderstorm,288<br />
2007-10-9,32,28,24,26,24,23,100,82,62,1013,1010,1007,10,10,10,21,3,,0.00,6,,214<br />
2007-10-10,32,29,27,26,24,22,94,80,55,1011,1009,1007,10,10,10,16,5,,0.00,6,Thunderstorm,173<br />
2007-10-11,32,29,26,26,25,23,100,82,66,1011,1010,1008,10,10,10,14,5,,0.00,6,Thunderstorm,151<br />
2007-10-12,31,28,25,26,26,24,100,87,70,1012,1010,1009,10,9,4,24,3,,0.00,6,Thunderstorm,215<br />
2007-10-13,30,28,25,26,25,24,100,88,70,1013,1011,1008,10,9,5,14,2,,0.00,6,Rain-Thunderstorm,179<br />
2007-10-14,32,28,25,26,25,24,100,85,62,1012,1011,1009,10,9,4,23,3,,0.00,6,,167<br />
2007-10-15,32,28,25,26,25,24,100,90,62,1013,1011,1009,10,9,5,14,2,,0.00,5,Rain-Thunderstorm,281<br />
2007-10-16,32,28,25,26,24,22,100,87,55,1013,1011,1010,10,9,4,23,3,,0.00,6,Rain-Thunderstorm,187<br />
2007-10-17,33,29,25,27,24,21,100,77,52,1013,1011,1007,10,10,6,19,3,,0.00,6,,148<br />
2007-10-18,32,28,25,26,24,22,94,81,55,1012,1010,1008,10,9,7,23,3,,0.00,6,Rain-Thunderstorm,289<br />
2007-10-19,31,27,24,26,24,24,100,90,66,1012,1010,1008,10,8,2,23,2,,0.00,6,Rain-Thunderstorm,264<br />
2007-10-20,31,28,25,25,24,23,100,85,66,1011,1009,1007,10,9,6,23,3,,0.00,6,Rain,224<br />
2007-10-21,32,28,25,25,24,23,94,81,62,1010,1008,1005,10,10,10,19,5,,0.00,6,Rain,234<br />
2007-10-22,31,28,25,26,24,23,100,83,62,1010,1008,1006,10,9,3,24,6,,0.00,6,Rain-Thunderstorm,240<br />
2007-10-23,31,27,24,24,23,22,100,81,58,1010,1008,1005,10,9,3,27,13,,0.00,6,Rain,257<br />
2007-10-24,29,27,26,25,24,23,89,83,70,1011,1009,1007,10,10,5,23,6,,0.00,6,Rain,209<br />
2007-10-25,31,28,26,25,24,23,94,79,62,1010,1008,1006,10,10,10,14,3,,0.00,6,Rain,204<br />
2007-10-26,32,29,27,26,24,23,94,77,62,1010,1008,1006,10,10,7,14,3,,0.00,6,,164<br />
2007-10-27,32,28,25,26,24,23,100,83,59,1011,1008,1005,10,8,4,23,3,,0.00,6,Rain-Thunderstorm,225<br />
2007-10-28,33,28,24,25,24,22,100,84,55,1009,1008,1005,10,8,1,13,2,,0.00,6,Rain-Thunderstorm,210<br />
2007-10-29,29,27,24,26,24,23,100,91,74,1009,1008,1007,10,9,4,11,3,,0.00,6,Rain-Thunderstorm,295<br />
2007-10-30,29,27,25,25,24,24,100,89,79,1010,1008,1006,10,9,1,10,2,,0.00,5,Rain,153<br />
2007-10-31,29,26,23,25,23,22,100,87,70,1011,1010,1008,10,9,4,27,5,,0.00,6,Rain,273<br />
2007-11-1,31,27,24,25,24,21,94,82,66,1012,1010,1008,10,10,9,23,3,,0.00,6,Rain,199<br />
2007-11-2,31,26,22,25,24,22,100,90,62,1011,1009,1007,10,9,2,21,2,,0.00,6,Rain-Thunderstorm,349<br />
2007-11-3,32,28,24,26,24,22,100,84,59,1010,1008,1006,10,9,6,14,3,,0.00,5,Thunderstorm,307<br />
2007-11-4,31,28,25,26,24,23,100,81,62,1011,1009,1007,10,9,4,16,5,,0.00,6,Rain-Thunderstorm,285<br />
2007-11-5,30,27,23,25,24,23,100,86,66,1011,1009,1006,10,9,3,13,5,,0.00,6,Rain-Thunderstorm,297<br />
2007-11-6,29,27,24,26,25,24,100,90,79,1010,1008,1006,10,9,4,14,3,,0.00,6,Rain-Thunderstorm,267<br />
2007-11-7,30,27,24,26,24,23,100,86,70,1010,1008,1005,10,9,3,24,3,,0.00,6,Rain-Thunderstorm,221<br />
2007-11-8,29,27,24,26,24,23,100,86,74,1010,1008,1006,10,9,6,14,3,,0.00,5,Rain-Thunderstorm,204<br />
2007-11-9,33,29,25,25,24,22,94,80,55,1010,1008,1004,10,10,10,19,3,,0.00,6,Rain-Thunderstorm,311<br />
2007-11-10,29,26,23,26,24,23,100,90,70,1010,1008,1005,10,9,3,19,2,,0.00,6,Rain-Thunderstorm,249<br />
2007-11-11,30,28,25,26,24,23,94,85,66,1010,1009,1006,10,10,10,16,3,,0.00,6,Thunderstorm,195<br />
2007-11-12,29,26,23,25,24,23,100,92,79,1011,1009,1007,10,9,1,24,5,47,0.00,6,Rain-Thunderstorm,178<br />
2007-11-13,32,28,24,26,25,22,100,87,62,1009,1008,1005,10,9,3,19,2,,0.00,6,,169<br />
2007-11-14,30,27,23,25,24,23,100,88,70,1010,1008,1007,10,9,3,21,3,,0.00,5,Rain-Thunderstorm,211<br />
2007-11-15,32,28,25,26,25,24,100,87,66,1011,1009,1008,10,9,7,14,2,,0.00,6,Rain-Thunderstorm,99<br />
2007-11-16,30,28,25,26,24,23,94,87,74,1012,1010,1008,10,10,8,14,2,,0.00,6,Rain-Thunderstorm,353<br />
2007-11-17,31,28,25,26,25,24,100,89,70,1011,1008,1006,10,10,6,11,2,,0.00,5,Rain-Thunderstorm,11<br />
2007-11-18,32,28,24,26,25,23,100,89,62,1011,1008,1006,10,9,3,19,3,37,0.00,6,Rain-Thunderstorm,35<br />
2007-11-19,28,26,24,26,24,23,100,95,89,1012,1010,1008,10,9,1,11,2,,0.00,5,Rain-Thunderstorm,349<br />
2007-11-20,31,27,24,26,24,24,100,92,70,1013,1011,1009,10,8,3,24,3,,0.00,6,Rain-Thunderstorm,304<br />
2007-11-21,27,26,24,25,24,23,100,90,83,1014,1012,1010,10,10,9,13,5,,0.00,6,Rain,307<br />
2007-11-22,32,28,24,25,24,23,100,82,59,1012,1010,1008,10,9,5,13,2,,0.00,6,Rain,323<br />
2007-11-23,32,28,25,26,25,24,94,84,66,1011,1009,1006,10,10,6,13,2,,0.00,6,,153<br />
2007-11-24,33,29,26,26,25,23,94,80,55,1012,1009,1006,10,9,7,14,3,,0.00,6,Thunderstorm,310<br />
2007-11-25,32,29,26,26,26,24,100,89,70,1012,1010,1008,10,9,3,11,2,,0.00,6,Rain-Thunderstorm,60<br />
2007-11-26,31,27,24,26,24,23,94,89,70,1013,1011,1009,10,9,4,21,5,42,0.00,6,Rain-Thunderstorm,21<br />
2007-11-27,30,28,25,25,24,22,94,87,66,1012,1010,1008,10,9,4,11,2,,0.00,6,Rain-Thunderstorm,347<br />
2007-11-28,31,28,25,25,24,24,100,89,66,1012,1010,1008,10,9,6,14,3,,0.00,6,Rain-Thunderstorm,5<br />
2007-11-29,30,28,25,25,24,23,100,86,70,1013,1011,1010,10,8,6,24,6,,0.00,6,,24<br />
2007-11-30,29,27,26,24,22,21,89,76,66,1014,1012,1011,10,8,7,26,14,,0.00,6,,26<br />
2007-12-1,30,28,25,24,22,21,84,74,62,1013,1012,1010,10,8,5,29,10,,0.00,6,,16<br />
2007-12-2,31,28,25,23,22,19,78,70,49,1013,1011,1009,10,10,10,24,11,,0.00,6,,6<br />
2007-12-3,32,28,24,24,22,21,94,75,55,1013,1011,1009,10,10,8,26,10,,0.00,6,,7<br />
2007-12-4,31,28,25,23,23,22,89,79,62,1012,1011,1008,10,10,8,27,10,,0.00,6,,3<br />
2007-12-5,26,24,24,25,24,23,100,94,83,1012,1010,1009,10,7,1,19,5,,0.00,6,Rain-Thunderstorm,318<br />
2007-12-6,26,24,24,26,24,24,100,98,94,1011,1010,1008,10,8,4,13,2,,0.00,6,Rain-Thunderstorm,236<br />
2007-12-7,30,27,24,26,24,24,100,93,74,1011,1009,1007,10,8,3,13,2,,0.00,5,Rain-Thunderstorm,360<br />
2007-12-8,29,27,24,26,25,24,100,91,79,1010,1008,1006,10,10,7,16,3,,0.00,5,Rain,24<br />
2007-12-9,29,27,25,26,25,24,100,93,79,1010,1008,1005,10,9,4,23,5,,0.00,5,Rain,43<br />
2007-12-10,29,27,24,27,24,24,100,96,84,1009,1008,1006,10,8,0,23,3,,0.00,5,Rain-Thunderstorm,350<br />
2007-12-11,29,27,24,26,25,24,100,93,79,1009,1008,1006,10,8,4,19,5,,0.00,5,Rain-Thunderstorm,345<br />
2007-12-12,25,24,24,25,24,23,100,97,89,1010,1008,1006,10,10,6,10,3,,0.00,6,Rain-Thunderstorm,350<br />
2007-12-13,31,27,24,26,24,24,100,87,70,1008,1007,1004,10,9,7,21,3,,0.00,6,,17<br />
2007-12-14,31,28,25,26,24,24,94,88,70,1008,1006,1004,10,10,4,19,3,,0.00,6,Rain-Thunderstorm,17<br />
2007-12-15,30,28,25,26,24,24,94,87,74,1009,1007,1006,10,10,10,16,3,,0.00,5,Rain,18<br />
2007-12-16,31,28,25,26,24,24,94,85,66,1011,1009,1007,10,10,10,21,6,,0.00,6,Rain,24<br />
2007-12-17,29,27,24,25,24,23,100,93,79,1011,1010,1008,10,9,4,21,5,,0.00,6,Rain-Thunderstorm,11<br />
2007-12-18,29,27,24,25,24,24,100,93,74,1011,1010,1007,10,9,5,14,2,,0.00,6,Rain-Thunderstorm,12<br />
2007-12-19,31,27,24,26,24,24,100,88,70,1011,1009,1006,10,9,5,26,5,,0.00,6,Rain,23<br />
2007-12-20,27,24,23,26,24,22,100,93,83,1014,1011,1009,10,9,4,27,3,47,0.00,6,Rain,214<br />
2007-12-21,31,27,23,25,23,22,100,84,62,1013,1011,1008,10,10,8,19,3,,0.00,6,,15<br />
2007-12-22,31,28,25,26,24,24,100,89,70,1012,1010,1008,10,10,3,14,5,,0.00,6,Rain-Thunderstorm,8<br />
2007-12-23,32,28,24,26,25,23,100,88,66,1011,1009,1006,10,10,2,19,3,29,0.00,6,Rain-Thunderstorm,6<br />
2007-12-24,31,28,25,26,24,23,94,83,66,1010,1008,1005,10,10,8,16,5,,0.00,6,,3<br />
2007-12-25,31,28,25,25,24,23,94,84,66,1010,1008,1007,10,10,5,23,3,,0.00,6,Rain,349<br />
2007-12-26,29,27,25,24,23,23,94,83,70,1011,1009,1008,10,10,8,14,5,,0.00,6,Rain,351<br />
2007-12-27,30,28,25,25,23,23,94,82,70,1011,1009,1007,10,9,7,13,3,,0.00,6,Rain,6<br />
2007-12-28,31,28,25,25,24,23,94,81,66,1009,1007,1005,10,10,9,11,3,,0.00,5,Rain,11<br />
2007-12-29,30,27,24,25,24,23,100,87,70,1009,1007,1005,10,9,1,19,3,,0.00,6,Rain-Thunderstorm,18<br />
2007-12-30,31,27,24,25,24,22,100,86,66,1009,1008,1006,10,9,2,21,3,,0.00,6,Rain-Thunderstorm,17<br />
2007-12-31,31,28,25,25,24,23,94,83,62,1010,1008,1006,10,10,9,19,8,,0.00,6,,10<br />
