
WSDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-9-27,31,29,27,26,24,23,86,74,63,1013,1011,1009,19,19,19,24,16,,5.08,,,-1<br />
2012-9-28,31,29,28,26,25,24,78,73,67,1013,1011,1010,19,19,19,26,23,,3.05,,,-1<br />
2012-9-29,30,29,27,26,25,24,80,76,69,1014,1012,1010,19,19,19,23,18,,0.00,,,-1<br />
2012-9-30,29,27,25,25,24,23,91,82,72,1015,1013,1011,19,19,19,19,5,,4.06,,,-1<br />
2012-10-1,29,28,26,24,24,23,85,77,64,1013,1012,1011,19,19,19,14,8,,0.00,8,Rain,-1<br />
2012-10-2,29,27,25,24,24,23,91,79,71,1012,1011,1010,19,19,19,19,11,,0.00,,,-1<br />
2012-10-3,29,27,25,24,24,22,81,73,68,1011,1010,1008,19,19,19,24,10,,0.00,,,-1<br />
2012-10-4,29,27,24,24,24,23,93,84,70,1013,1012,1010,19,16,10,8,3,,0.00,8,Rain,-1<br />
2012-10-5,29,27,24,24,24,22,89,81,67,1014,1012,1010,19,19,19,11,5,,0.00,,,-1<br />
2012-10-6,30,29,26,24,24,24,83,71,66,1013,1012,1010,19,19,19,6,5,,0.00,,,-1<br />
2012-10-7,30,27,24,26,24,23,91,79,65,1012,1011,1009,19,19,19,26,8,,0.00,,,-1<br />
2012-10-8,29,28,26,25,24,21,84,76,66,1013,1012,1010,19,19,19,35,16,,2.03,8,Rain,-1<br />
2012-10-9,29,29,28,24,23,22,71,67,62,1014,1012,1010,19,19,19,26,24,,0.00,,,-1<br />
2012-10-10,30,29,28,24,24,23,74,69,64,1015,1013,1012,19,19,19,27,24,,0.00,,,-1<br />
2012-10-11,29,24,24,23,23,23,90,77,64,1016,1015,1014,19,19,19,19,6,,0.00,8,,-1<br />
2012-10-12,32,29,25,23,22,21,78,63,41,1014,1012,1010,19,19,19,11,8,,0.00,,,-1<br />
2012-10-13,29,23,23,23,22,22,88,77,66,1012,1011,1010,19,19,19,11,5,,0.00,,,-1<br />
2012-10-14,27,,27,24,24,24,78,78,78,1015,1015,1015,19,19,19,14,14,,0.00,,,-1<br />
2012-10-15,27,26,26,24,23,23,89,82,75,1014,1013,1012,19,19,19,16,14,,0.00,,,-1<br />
2012-10-16,30,29,27,24,23,23,72,67,63,1014,1012,1011,19,19,19,43,32,,0.00,,,-1<br />
2012-10-17,28,27,24,24,23,22,84,78,73,1013,1012,1010,19,19,19,37,10,,0.00,8,Rain-Thunderstorm,-1<br />
2012-10-18,29,27,27,24,24,24,76,74,72,1012,1011,1010,19,19,19,16,16,,0.00,8,,-1<br />
2012-10-19,29,28,25,23,22,22,76,67,57,1014,1012,1010,19,19,19,34,26,,0.00,,,-1<br />
2012-10-20,27,23,23,22,22,22,90,78,66,1012,1011,1010,19,19,19,6,2,,0.00,,,-1<br />
2012-10-21,29,27,25,26,24,23,90,77,68,1010,1010,1009,19,19,19,26,8,,0.00,,,-1<br />
2012-10-22,28,27,27,24,24,24,80,76,72,1009,1009,1009,19,19,19,21,16,,0.00,,,-1<br />
2012-10-23,29,28,26,24,23,23,79,71,65,1012,1012,1011,19,19,19,34,16,,0.00,,,-1<br />
2012-10-24,29,29,27,24,24,23,82,73,68,1011,1010,1008,19,19,19,29,21,,0.00,,,-1<br />
2012-10-25,29,28,27,25,24,23,86,73,65,1009,1008,1006,19,19,19,42,21,,0.00,,,-1<br />
2012-10-26,29,29,26,25,24,24,91,79,68,1010,1009,1007,19,19,19,16,13,,0.00,8,Rain,-1<br />
2012-10-27,29,29,26,25,25,24,92,80,70,1013,1012,1009,19,19,19,14,10,,0.00,8,Rain,-1<br />
2012-10-28,29,27,24,25,24,23,96,83,73,1013,1011,1009,19,19,19,6,5,,0.00,,,-1<br />
2012-10-29,29,27,24,24,23,23,90,82,67,1010,1010,1008,19,19,19,13,5,,0.00,,,-1<br />
2012-10-30,29,27,24,25,24,23,91,80,69,1010,1009,1008,19,19,19,11,5,,0.00,,Rain,-1<br />
2012-10-31,31,30,26,25,24,24,89,74,61,1011,1010,1008,19,19,19,16,10,,0.00,,,-1<br />
2012-11-1,31,27,23,25,24,22,88,77,63,1011,1010,1009,19,19,19,23,11,,0.00,,,-1<br />
2012-11-2,30,27,24,26,24,22,82,75,67,1011,1009,1008,19,19,19,11,6,,0.00,,,-1<br />
2012-11-3,30,28,26,25,24,23,83,74,66,1011,1010,1008,19,19,19,13,5,,0.00,,,-1<br />
2012-11-4,31,28,25,26,24,23,85,77,65,1012,1010,1009,19,19,19,40,18,,0.00,,,-1<br />
2012-11-5,31,28,25,25,24,23,84,79,66,1011,1009,1008,19,19,19,34,10,,0.00,,,-1<br />
2012-11-6,27,26,25,24,24,23,94,88,82,1010,1008,1006,19,19,19,10,8,,0.00,8,Rain,-1<br />
2012-11-7,29,28,26,26,24,23,91,83,76,1008,1007,1006,19,19,19,26,13,,0.00,8,,-1<br />
2012-11-8,30,28,26,26,25,24,91,80,66,1009,1007,1006,19,19,19,11,5,,0.00,,,-1<br />
2012-11-9,31,28,25,25,24,24,91,77,59,1012,1010,1008,19,19,19,14,6,,0.00,,,-1<br />
2012-11-10,26,,26,23,23,23,82,82,82,1009,1009,1009,19,19,19,0,0,,0.00,,,-1<br />
2012-11-11,30,27,24,25,24,23,91,80,65,1011,1010,1009,19,19,19,21,8,,0.00,8,,-1<br />
2012-11-12,31,28,24,26,24,22,90,80,69,1011,1009,1007,19,19,19,64,11,,4.06,,Rain,-1<br />
2012-11-13,31,28,24,26,24,22,88,82,72,1012,1010,1008,19,19,19,26,8,,0.00,,,-1<br />
2012-11-14,30,28,25,25,24,21,94,79,55,1013,1011,1010,19,19,19,21,6,,26.92,8,Rain,-1<br />
2012-11-15,30,28,25,25,24,24,95,84,68,1012,1011,1010,19,19,19,21,5,,0.51,,,-1<br />
2012-11-16,30,28,25,25,24,23,86,76,63,1012,1011,1009,19,19,19,21,6,,3.05,,,-1<br />
2012-11-17,31,28,26,25,23,22,81,74,60,1012,1011,1009,19,19,19,32,19,,3.05,8,Rain,-1<br />
2012-11-18,29,27,25,25,24,23,94,77,64,1013,1012,1010,19,19,19,23,16,,8.89,8,,-1<br />
2012-11-19,30,28,26,26,24,23,83,78,69,1014,1012,1011,19,19,19,24,13,,0.00,,Rain,-1<br />
2012-11-20,29,28,27,25,24,24,80,75,70,1012,1012,1011,19,19,19,32,24,,2.03,8,Rain,-1<br />
2012-11-21,31,29,27,26,24,23,85,75,65,1011,1010,1009,19,19,19,34,19,,2.03,,Rain,-1<br />
2012-11-22,30,28,26,24,24,23,91,75,58,1012,1010,1008,19,19,19,13,3,,0.00,,,-1<br />
2012-11-23,31,28,24,25,24,23,91,76,60,1011,1010,1008,19,19,19,19,5,,0.00,,,-1<br />
2012-11-24,31,28,25,24,23,22,86,77,63,1011,1010,1009,19,19,19,21,5,,0.00,,,-1<br />
2012-11-25,31,28,25,25,24,22,94,80,64,1010,1009,1008,19,19,19,27,8,,3.05,,Rain,-1<br />
2012-11-26,31,28,25,26,25,24,94,82,66,1011,1009,1008,19,18,10,19,6,,13.97,,Rain,-1<br />
2012-11-27,31,28,25,26,24,23,89,78,66,1011,1010,1008,19,19,19,23,8,,0.00,,,-1<br />
2012-11-28,30,29,26,25,24,24,90,75,67,1012,1011,1010,19,19,19,13,8,,0.00,,,-1<br />
2012-11-29,31,,31,23,23,23,56,56,56,1010,1010,1010,19,19,19,24,24,,0.00,,,-1<br />
2012-11-30,30,28,25,26,24,23,95,76,64,1012,1011,1009,19,19,19,16,6,,7.87,8,Rain-Thunderstorm,-1<br />
2012-12-1,31,29,25,26,25,24,95,84,69,1014,1012,1011,19,19,19,11,5,,8.89,,,-1<br />
2012-12-2,31,28,25,27,24,23,92,82,70,1013,1012,1010,19,19,19,35,11,,11.94,,,-1<br />
2012-12-3,30,28,26,25,24,22,89,74,61,1013,1011,1010,19,19,19,21,8,,4.06,8,,-1<br />
2012-12-4,30,28,26,26,24,23,84,76,70,1012,1011,1010,19,19,19,34,11,,2.03,,,-1<br />
2012-12-5,31,28,26,26,24,22,86,74,63,1012,1011,1009,19,19,19,14,6,,3.05,,,-1<br />
2012-12-6,30,28,25,26,24,22,84,79,65,1012,1011,1010,19,19,19,24,10,,0.00,,,-1<br />
2012-12-7,29,27,24,26,24,23,91,81,70,1011,1009,1008,19,19,19,16,6,,5.08,,Rain,-1<br />
2012-12-8,29,27,25,25,24,23,88,81,72,1010,1008,1007,19,19,19,14,5,,0.51,,,-1<br />
2012-12-9,30,28,25,25,24,23,90,81,64,1008,1007,1007,19,19,19,11,5,,0.00,,,-1<br />
2012-12-10,31,28,24,24,24,23,94,76,59,1007,1006,1004,19,19,19,26,6,,0.51,,,-1<br />
2012-12-11,31,28,25,24,23,22,87,73,60,1007,1006,1004,19,19,19,24,6,,0.51,8,Fog,-1<br />
2012-12-12,29,27,25,26,24,21,94,83,68,1006,1003,1001,19,15,10,34,11,,19.05,8,Rain,-1<br />
2012-12-13,28,27,26,26,26,24,96,89,82,1002,999,996,10,8,2,71,42,,26.92,8,Rain,-1<br />
2012-12-14,27,27,27,25,25,24,89,85,82,1002,1001,1000,19,13,10,45,40,,22.10,8,,-1<br />
2012-12-15,28,27,26,26,25,23,89,83,74,1008,1005,1002,19,18,8,37,26,,20.07,8,Rain,-1<br />
2012-12-16,29,27,24,26,24,23,97,85,74,1010,1009,1007,19,15,0,27,18,,17.02,8,Rain,-1<br />
2012-12-17,29,27,25,25,24,24,94,82,69,1010,1009,1007,19,19,19,10,3,,0.25,,,-1<br />
2012-12-18,28,27,26,26,24,23,90,82,73,1008,1007,1006,19,18,10,34,10,,0.25,,,-1<br />
2012-12-19,30,27,24,25,24,22,90,78,66,1007,1006,1004,19,19,19,34,11,,0.00,,,-1<br />
2012-12-20,30,27,24,26,24,22,93,81,71,1008,1006,1005,19,19,19,23,6,,0.00,,,-1<br />
2012-12-21,30,27,24,25,24,23,89,78,68,1007,1005,1004,19,19,19,23,8,,0.00,,,-1<br />
2012-12-22,32,28,25,26,24,23,90,75,59,1008,1006,1005,19,19,19,142,18,,0.00,,,-1<br />
2012-12-23,30,28,27,24,24,24,84,75,65,1011,1009,1007,19,19,19,14,10,,3.05,,,-1<br />
2012-12-24,31,29,27,25,24,23,79,73,64,1011,1009,1008,19,19,19,26,16,,2.03,,Rain,-1<br />
2012-12-25,30,28,27,25,24,23,83,73,67,1009,1009,1007,19,19,19,35,16,,2.03,,,-1<br />
2012-12-26,27,,27,24,24,24,84,84,84,1008,1008,1008,19,19,19,6,6,,0.00,,,-1<br />
2012-12-27,29,27,25,25,24,23,85,78,70,1009,1008,1007,19,19,19,13,5,,11.94,,,-1<br />
2012-12-28,29,28,27,25,24,23,87,75,64,1009,1008,1007,19,17,2,19,13,,2.03,8,Rain-Thunderstorm,-1<br />
2012-12-29,31,28,25,25,24,23,84,72,60,1008,1007,1006,19,19,19,14,10,,2.03,,,-1<br />
2012-12-30,28,27,25,24,24,23,91,82,74,1009,1007,1006,19,18,10,14,6,,0.00,8,Rain-Thunderstorm,-1<br />
2012-12-31,30,27,24,25,24,23,90,78,65,1010,1008,1007,19,19,19,11,3,,3.05,8,Rain,-1<br />
