
HKT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2005-8-14,32,29,27,26,25,21,89,76,66,1006,1004,1002,10,10,10,45,29,53,0.00,6,Rain,217<br />
2005-8-15,31,29,27,26,25,23,89,79,66,1006,1005,1003,10,10,7,27,13,,0.00,6,Rain-Thunderstorm,128<br />
2005-8-16,30,28,25,25,24,23,100,87,70,1006,1005,1003,10,9,2,35,16,,0.00,6,Rain-Thunderstorm,104<br />
2005-8-17,29,27,26,25,24,23,94,86,70,1007,1005,1004,10,9,2,32,18,,0.00,6,Rain,103<br />
2005-8-18,29,27,26,26,24,23,94,87,74,1008,1006,1005,10,9,3,27,14,,0.00,6,Rain,162<br />
2005-8-19,27,26,25,25,24,23,94,90,79,1007,1006,1004,10,8,2,47,19,48,0.00,6,Rain-Thunderstorm,224<br />
2005-8-20,28,26,24,25,24,23,94,91,84,1005,1004,1002,10,6,1,53,37,71,0.00,6,Rain-Thunderstorm,228<br />
2005-8-21,29,28,27,26,26,24,94,86,79,1008,1005,1003,10,9,4,32,21,48,0.00,6,Rain-Thunderstorm,223<br />
2005-8-22,31,29,28,26,25,24,84,77,66,1010,1008,1007,10,10,10,27,16,39,0.00,6,Rain,207<br />
2005-8-23,32,29,27,26,25,24,94,78,62,1010,1009,1006,10,10,9,24,8,,0.00,3,Rain,212<br />
2005-8-24,31,28,25,27,26,23,94,85,62,1008,1006,1005,10,9,1,27,14,47,0.00,5,Rain-Thunderstorm-Tornado,259<br />
2005-8-25,29,28,27,26,24,22,94,79,70,1009,1007,1006,10,6,5,24,14,,0.00,6,Rain,334<br />
2005-8-26,30,28,27,25,24,23,89,78,66,1010,1009,1007,10,8,5,26,14,,0.00,5,Rain,101<br />
2005-8-27,32,29,27,25,25,25,89,81,66,1011,1009,1007,10,10,8,32,19,,0.00,5,,98<br />
2005-8-28,33,30,28,25,24,24,84,75,59,1009,1008,1006,10,10,9,37,21,53,0.00,3,Rain,100<br />
2005-8-29,33,30,27,26,25,24,89,76,59,1009,1007,1006,10,10,9,35,24,,0.00,2,Rain,113<br />
2005-8-30,33,30,28,25,24,22,84,73,59,1007,1005,1003,10,10,10,21,13,,0.00,2,Rain,79<br />
2005-8-31,34,30,26,27,24,22,89,72,56,1004,1002,1000,10,9,7,23,10,,0.00,1,,251<br />
2005-9-1,33,31,29,27,24,21,84,69,55,1004,1000,998,10,7,5,27,18,,0.00,3,,305<br />
2005-9-2,32,30,29,23,21,19,70,57,49,1004,1002,1000,10,8,5,16,10,,0.00,5,,263<br />
2005-9-3,31,28,26,26,25,24,94,82,70,1005,1004,1003,10,7,1,24,11,27,0.00,5,Rain-Thunderstorm,57<br />
2005-9-4,29,27,26,26,25,23,94,85,74,1008,1005,1003,10,9,2,27,19,,0.00,6,Rain,101<br />
2005-9-5,33,30,27,24,23,20,84,68,49,1008,1007,1006,10,9,6,16,10,,0.00,3,,63<br />
2005-9-6,33,30,27,26,24,21,84,73,62,1009,1008,1006,10,7,4,23,10,,0.00,4,,337<br />
2005-9-7,32,30,28,26,24,22,89,71,59,1010,1008,1007,9,6,5,23,10,,0.00,4,,358<br />
2005-9-8,32,30,28,25,24,23,84,75,59,1011,1009,1008,10,8,5,23,14,,0.00,5,Rain,100<br />
2005-9-9,31,28,26,24,24,21,89,75,62,1011,1010,1008,10,7,5,32,14,,0.00,5,Thunderstorm,102<br />
2005-9-10,31,28,26,25,24,22,89,77,58,1010,1008,1006,7,6,3,21,8,,0.00,4,Rain,325<br />
2005-9-11,33,29,26,26,24,23,89,74,55,1007,1006,1004,7,4,2,19,8,,0.00,4,,33<br />
2005-9-12,34,31,28,25,24,22,84,69,52,1011,1008,1006,10,6,2,29,11,29,0.00,3,,99<br />
2005-9-13,33,30,28,27,26,24,89,74,59,1014,1012,1010,10,10,10,34,21,,0.00,4,Rain,98<br />
2005-9-14,35,31,28,26,24,22,84,68,49,1015,1013,1011,10,10,10,24,13,,0.00,2,,89<br />
2005-9-15,34,31,29,25,24,22,79,67,49,1014,1012,1009,10,10,10,24,19,,0.00,2,,103<br />
2005-9-16,35,32,29,25,23,20,79,63,46,1012,1010,1008,10,10,10,27,18,,0.00,1,,99<br />
2005-9-17,34,30,26,25,24,22,89,76,49,1012,1010,1009,10,9,2,40,24,66,0.00,4,Rain-Thunderstorm,88<br />
2005-9-18,33,29,26,26,24,23,89,74,62,1016,1013,1010,10,10,10,42,31,60,0.00,6,Rain-Thunderstorm,109<br />
2005-9-19,33,30,28,26,25,22,84,74,55,1016,1015,1013,10,10,10,23,16,,0.00,3,Rain,124<br />
2005-9-20,32,29,27,25,24,23,84,74,62,1014,1012,1009,10,9,5,16,8,,0.00,2,,227<br />
2005-9-21,33,30,27,27,25,24,89,74,59,1011,1008,1006,10,9,7,21,8,,0.00,1,,241<br />
2005-9-22,34,31,29,27,25,21,84,68,52,1008,1006,1003,10,9,5,32,14,,0.00,3,,309<br />
2005-9-23,33,30,27,24,22,21,84,65,52,1007,1005,1003,10,9,7,35,24,,0.00,5,Rain,6<br />
2005-9-24,29,27,25,23,22,20,89,72,62,1006,1004,1002,10,10,7,52,32,71,0.00,6,Rain,56<br />
2005-9-25,29,27,24,25,24,22,94,84,66,1007,1005,1003,10,8,2,50,40,76,0.00,6,Rain,92<br />
2005-9-26,28,27,25,25,24,23,100,85,79,1012,1009,1006,10,9,3,45,34,61,0.00,6,Rain,102<br />
2005-9-27,30,28,26,25,24,24,94,83,70,1015,1013,1011,10,10,6,35,24,,0.00,6,Rain,107<br />
2005-9-28,32,29,27,25,23,22,89,73,55,1015,1013,1011,10,10,10,26,18,,0.00,4,,121<br />
2005-9-29,30,28,27,25,23,20,84,72,62,1015,1013,1010,10,9,6,23,10,,0.00,3,,127<br />
2005-9-30,31,28,25,24,22,19,79,70,62,1015,1012,1011,10,10,10,19,8,,0.00,1,,180<br />
2005-10-1,32,29,26,26,24,23,89,76,62,1014,1011,1008,10,7,5,16,6,,0.00,2,,239<br />
2005-10-2,34,30,27,27,25,23,89,72,59,1009,1006,1004,10,7,5,21,10,,0.00,2,Rain,241<br />
2005-10-3,32,30,29,25,23,21,74,63,55,1010,1006,1004,10,7,5,27,16,,0.00,3,,354<br />
2005-10-4,31,28,26,22,21,20,74,63,52,1013,1011,1010,10,10,8,27,16,,0.00,3,,16<br />
2005-10-5,30,28,26,23,21,20,74,67,62,1014,1012,1011,10,9,6,19,13,,0.00,2,,334<br />
2005-10-6,32,29,26,23,23,21,83,69,55,1014,1012,1010,10,10,8,21,13,,0.00,3,Rain,75<br />
2005-10-7,33,30,28,25,23,19,79,71,55,1013,1012,1010,10,9,2,21,13,,0.00,4,Rain,68<br />
2005-10-8,31,28,26,20,18,17,61,55,48,1014,1013,1011,10,9,7,37,24,47,0.00,4,,32<br />
2005-10-9,31,28,25,19,17,16,58,54,48,1016,1014,1012,10,9,7,32,23,,0.00,4,,45<br />
2005-10-10,31,28,25,23,19,18,74,61,49,1016,1014,1012,10,8,5,23,16,,0.00,4,,49<br />
2005-10-11,32,29,26,23,21,20,79,66,49,1016,1014,1012,10,10,10,26,19,,0.00,3,,98<br />
2005-10-12,29,27,26,22,21,21,74,69,62,1015,1013,1011,10,10,10,27,19,,0.00,3,,119<br />
2005-10-13,30,28,26,22,22,21,78,69,58,1015,1013,1010,10,10,7,19,13,,0.00,3,,115<br />
2005-10-14,30,28,25,23,22,21,83,72,62,1014,1012,1010,10,9,5,23,10,,0.00,2,,146<br />
2005-10-15,30,28,26,23,21,18,83,66,48,1016,1014,1012,10,7,5,23,10,,0.00,2,,67<br />
2005-10-16,29,27,24,21,19,18,74,65,54,1017,1015,1012,6,5,3,23,14,,0.00,1,,40<br />
2005-10-17,30,28,25,23,22,21,83,73,58,1017,1016,1014,7,5,3,24,10,,0.00,2,,102<br />
2005-10-18,30,28,26,22,19,16,78,61,43,1019,1017,1015,10,8,5,35,21,,0.00,3,,102<br />
2005-10-19,30,27,24,20,18,15,74,58,40,1019,1017,1015,10,10,8,32,24,50,0.00,1,,105<br />
2005-10-20,30,27,24,20,18,16,74,60,43,1019,1017,1015,10,10,7,29,21,,0.00,1,,101<br />
2005-10-21,31,28,25,21,19,17,74,63,43,1019,1016,1014,10,9,6,26,18,,0.00,1,,71<br />
2005-10-22,30,27,24,20,16,14,74,52,40,1020,1018,1016,10,8,6,34,18,,0.00,2,,48<br />
2005-10-23,27,23,21,16,14,14,64,55,45,1021,1019,1017,9,8,6,32,18,,0.00,4,,30<br />
2005-10-24,26,23,20,17,13,11,69,55,42,1020,1019,1017,10,10,8,34,21,,0.00,1,,53<br />
2005-10-25,28,26,23,19,18,17,73,64,51,1019,1017,1016,10,10,8,16,11,,0.00,5,,88<br />
2005-10-26,29,26,23,21,18,17,78,64,48,1019,1017,1015,10,9,6,21,11,,0.00,2,,89<br />
2005-10-27,31,28,25,22,19,16,78,63,40,1018,1017,1015,10,10,8,32,19,,0.00,2,,98<br />
2005-10-28,31,27,24,22,21,20,83,68,52,1017,1015,1013,10,10,9,24,14,,0.00,2,,99<br />
2005-10-29,27,24,22,21,17,14,74,63,53,1016,1015,1013,10,9,5,32,16,,0.00,5,,36<br />
2005-10-30,27,23,21,15,14,14,64,57,45,1019,1016,1014,10,9,7,32,23,,0.00,6,,41<br />
2005-10-31,25,22,20,14,11,9,64,49,38,1020,1017,1016,10,10,9,32,24,,0.00,6,,52<br />
2005-11-1,25,23,22,18,12,9,65,49,41,1018,1016,1015,10,10,9,24,18,,0.00,6,Rain,53<br />
2005-11-2,29,27,24,21,19,18,78,66,51,1018,1016,1013,10,10,10,29,23,,0.00,5,,96<br />
2005-11-3,30,28,25,21,19,16,78,62,43,1018,1016,1014,10,10,10,29,18,,0.00,4,,103<br />
2005-11-4,31,27,24,21,20,18,83,67,46,1017,1014,1013,10,10,10,23,16,,0.00,3,,92<br />
2005-11-5,30,28,25,22,21,20,78,70,55,1015,1013,1011,10,10,10,23,16,,0.00,2,,77<br />
2005-11-6,31,27,24,24,22,20,84,74,55,1014,1012,1010,10,10,10,19,8,,0.00,2,,341<br />
2005-11-7,30,28,25,24,23,22,89,78,66,1015,1013,1012,10,9,7,23,8,,0.00,2,,109<br />
2005-11-8,30,28,26,23,22,21,83,73,62,1017,1015,1013,10,9,6,24,16,,0.00,3,,109<br />
2005-11-9,30,28,25,22,21,20,83,71,55,1016,1014,1012,10,9,7,23,10,,0.00,2,,141<br />
2005-11-10,30,28,25,23,22,20,89,73,58,1014,1012,1009,10,9,6,26,11,,0.00,1,,109<br />
2005-11-11,30,27,24,23,21,20,83,71,58,1012,1011,1009,10,10,10,21,11,,0.00,2,,154<br />
2005-11-12,31,28,25,22,21,20,78,71,52,1013,1012,1010,10,8,5,34,14,,0.00,2,,104<br />
2005-11-13,29,27,26,22,21,20,78,70,58,1014,1012,1010,10,10,10,29,21,,0.00,4,,103<br />
2005-11-14,30,28,25,22,22,21,78,73,58,1014,1012,1009,10,10,9,27,18,,0.00,4,Rain,105<br />
2005-11-15,25,23,21,22,19,13,94,80,60,1016,1014,1012,10,9,5,32,16,,0.00,6,Rain,42<br />
2005-11-16,24,21,19,15,13,12,68,61,53,1019,1017,1015,10,10,9,37,18,,0.00,5,,29<br />
2005-11-17,25,21,18,15,13,12,73,60,47,1020,1018,1016,10,10,7,26,18,,0.00,4,,43<br />
2005-11-18,24,21,19,13,13,12,68,58,47,1023,1021,1019,10,9,7,27,19,,0.00,4,,30<br />
2005-11-19,22,20,17,13,11,9,68,59,50,1024,1022,1020,10,9,8,29,19,,0.00,3,,14<br />
2005-11-20,22,18,15,10,9,8,67,56,43,1024,1022,1019,10,9,8,29,23,,0.00,1,,15<br />
2005-11-21,22,19,16,10,9,7,63,52,41,1024,1022,1019,10,9,8,27,19,,0.00,2,,17<br />
2005-11-22,23,19,16,12,9,7,60,53,41,1024,1021,1019,10,9,6,23,14,,0.00,2,,15<br />
2005-11-23,23,20,18,14,11,9,64,54,47,1022,1020,1017,10,8,5,29,19,,0.00,1,,18<br />
2005-11-24,23,21,19,14,12,10,64,56,49,1021,1019,1017,8,7,5,26,18,,0.00,4,,27<br />
2005-11-25,24,21,19,15,14,12,78,63,50,1020,1018,1015,7,6,4,21,10,,0.00,3,,86<br />
2005-11-26,25,22,19,17,15,12,83,65,44,1019,1017,1015,6,5,4,13,8,,0.00,3,,123<br />
2005-11-27,28,23,19,19,15,11,78,63,35,1018,1016,1014,9,6,3,34,14,,0.00,1,,96<br />
2005-11-28,27,24,22,20,19,17,83,74,57,1019,1016,1013,8,6,3,23,11,,0.00,5,Rain,71<br />
2005-11-29,25,23,22,21,17,13,88,66,50,1017,1015,1013,7,5,3,29,11,,0.00,3,,32<br />
2005-11-30,25,23,21,18,17,16,78,70,61,1015,1014,1012,7,5,4,29,19,,0.00,3,,93<br />
2005-12-1,26,23,20,18,16,13,83,67,47,1017,1015,1013,8,6,4,37,19,,0.00,1,,90<br />
2005-12-2,26,23,20,18,17,15,83,70,54,1018,1016,1014,7,6,5,24,11,,0.00,1,,65<br />
2005-12-3,25,23,22,18,17,15,78,67,61,1017,1015,1013,8,7,3,27,19,,0.00,5,,66<br />
2005-12-4,24,20,17,19,9,6,78,51,40,1019,1017,1015,10,8,5,32,21,,0.00,4,,33<br />
2005-12-5,17,14,12,6,3,-1,52,42,34,1024,1021,1019,10,9,7,34,26,,0.00,6,,30<br />
2005-12-6,12,11,10,0,-3,-5,44,37,30,1026,1025,1023,10,10,9,26,21,37,0.00,6,,20<br />
2005-12-7,16,13,11,0,-2,-4,41,34,31,1026,1024,1021,10,10,9,21,16,,0.00,6,,21<br />
2005-12-8,20,18,15,14,4,-1,73,42,30,1024,1022,1019,10,9,6,23,14,,0.00,5,,28<br />
2005-12-9,24,21,18,17,13,11,83,64,47,1021,1018,1015,10,8,5,26,18,,0.00,3,,66<br />
2005-12-10,24,21,19,17,16,14,78,72,57,1019,1017,1014,10,6,2,21,14,,0.00,4,,359<br />
2005-12-11,22,19,17,17,12,8,83,59,46,1021,1019,1017,10,8,5,26,14,,0.00,4,,9<br />
2005-12-12,18,16,14,8,6,5,63,51,42,1024,1022,1020,10,9,6,32,19,55,0.00,6,,30<br />
2005-12-13,18,16,13,5,4,4,55,47,40,1025,1023,1020,10,9,6,32,23,,0.00,6,,34<br />
2005-12-14,18,16,13,4,0,-5,45,35,22,1026,1024,1022,10,9,7,34,23,,0.00,6,,40<br />
2005-12-15,18,14,12,-3,-6,-11,31,24,15,1028,1026,1023,10,10,9,42,27,,0.00,6,,29<br />
2005-12-16,18,14,12,6,-1,-6,48,33,27,1027,1025,1022,9,8,6,32,21,,0.00,,,26<br />
2005-12-17,20,17,14,8,-4,-11,55,26,12,1027,1025,1022,10,9,9,34,19,,0.00,0,,33<br />
2005-12-18,17,13,11,4,-4,-8,54,30,22,1027,1024,1021,9,9,8,32,23,,0.00,,,40<br />
2005-12-19,18,14,12,9,2,-3,67,45,29,1024,1021,1019,10,8,6,24,16,,0.00,,,51<br />
2005-12-20,20,17,14,11,8,4,77,57,40,1023,1021,1019,10,8,5,23,14,,0.00,3,,24<br />
2005-12-21,18,16,13,4,-3,-10,45,29,17,1028,1025,1022,10,8,6,35,23,,0.00,2,,27<br />
2005-12-22,17,13,10,-6,-11,-18,30,18,11,1028,1025,1022,9,9,8,29,23,,0.00,,,33<br />
2005-12-23,18,14,10,9,1,-6,59,39,24,1023,1021,1019,10,9,6,19,11,,0.00,1,,93<br />
2005-12-24,23,18,14,12,11,7,82,61,40,1021,1019,1017,10,9,5,23,11,,0.00,3,,76<br />
2005-12-25,23,20,18,14,10,4,77,53,33,1020,1019,1016,10,9,5,24,16,,0.00,6,,40<br />
2005-12-26,24,20,17,14,11,5,73,56,29,1022,1019,1017,9,6,2,32,10,,0.00,4,,67<br />
2005-12-27,22,19,16,13,12,11,77,65,50,1023,1021,1019,10,6,4,29,19,,0.00,6,,15<br />
2005-12-28,17,16,16,15,13,11,94,78,68,1023,1020,1018,5,3,2,24,14,,0.00,6,,5<br />
2005-12-29,21,18,16,16,14,14,94,78,68,1021,1019,1017,8,6,4,21,13,,0.00,5,,7<br />
2005-12-30,19,17,16,17,15,13,94,86,73,1021,1019,1017,8,4,2,23,11,,0.00,6,Rain,13<br />
2005-12-31,23,20,17,17,16,16,100,80,65,1021,1019,1016,7,4,2,21,13,,0.00,4,,323<br />
