
UYST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-8-15,14,8,1,3,0,-4,87,59,26,1029,1024,1019,10,10,10,39,16,61,0.00,,,356<br />
2013-8-16,14,10,5,7,3,1,87,69,41,1028,1023,1019,10,9,9,27,14,,0.00,,,260<br />
2013-8-17,12,7,3,8,5,2,100,81,61,1031,1029,1027,10,7,1,23,8,,0.00,3,,100<br />
2013-8-18,21,12,4,11,7,3,93,70,40,1027,1023,1019,10,10,10,34,14,,0.00,1,,36<br />
2013-8-19,23,17,10,12,11,8,94,72,44,1020,1018,1016,10,9,8,27,14,,0.00,8,,11<br />
2013-8-20,25,18,11,15,12,10,94,74,53,1019,1016,1012,10,10,10,24,10,,0.00,8,Rain,43<br />
2013-8-21,18,16,13,15,14,13,100,92,82,1012,1008,1004,10,5,1,21,10,,0.00,6,Fog-Rain-Thunderstorm,54<br />
2013-8-22,13,10,7,14,6,-1,100,72,42,1019,1011,1005,10,7,1,42,16,55,0.00,4,Fog,233<br />
2013-8-23,8,6,4,2,-2,-10,66,56,19,1027,1023,1019,19,11,10,34,23,50,0.00,4,,206<br />
2013-8-24,10,8,6,2,2,0,71,63,49,1031,1029,1027,10,10,10,24,13,,0.00,6,,150<br />
2013-8-25,9,7,4,3,1,-2,76,64,43,1033,1032,1030,19,11,10,27,16,52,0.76,5,Rain,169<br />
2013-8-26,10,8,5,5,1,-5,81,64,42,1033,1030,1029,19,11,10,29,23,45,0.00,4,,177<br />
2013-8-27,13,9,5,9,3,1,93,65,41,1029,1025,1022,10,10,10,40,11,40,0.00,7,,312<br />
2013-8-28,22,14,7,6,2,-2,66,45,23,1023,1020,1017,10,10,10,72,26,55,0.00,,,326<br />
2013-8-29,25,17,9,7,5,2,66,47,22,1019,1016,1014,10,10,10,29,23,47,0.00,,,340<br />
2013-8-30,25,18,12,10,7,4,72,51,20,1017,1014,1012,19,14,10,32,21,,0.00,,,350<br />
2013-8-31,26,18,10,12,9,7,88,62,26,1015,1013,1011,10,10,10,14,10,,0.00,,,51<br />
2013-9-1,21,16,10,13,11,7,94,75,52,1013,1012,1011,10,7,3,16,5,,0.00,,,155<br />
2013-9-2,16,13,8,13,10,7,100,84,63,1015,1013,1012,10,8,3,26,10,40,0.00,,,151<br />
2013-9-3,12,10,8,9,5,3,93,71,57,1026,1021,1015,19,10,10,35,16,53,0.00,5,,198<br />
2013-9-4,12,8,5,7,4,2,93,73,51,1028,1026,1024,19,10,10,23,11,,0.00,4,,134<br />
2013-9-5,17,12,7,11,8,5,93,76,53,1025,1022,1019,10,10,10,27,14,,0.00,8,,49<br />
2013-9-6,22,16,11,15,12,11,100,86,64,1020,1018,1014,10,5,0,21,11,,0.00,6,Fog,51<br />
2013-9-7,18,17,15,17,16,13,100,94,82,1014,1011,1006,10,6,1,27,16,48,20.07,7,Rain-Thunderstorm,19<br />
2013-9-8,20,17,12,15,12,6,100,84,29,1017,1014,1009,10,5,0,26,13,,0.00,7,Fog,278<br />
2013-9-9,28,19,11,20,14,7,88,71,49,1018,1014,1011,10,10,10,26,14,45,0.00,8,,9<br />
2013-9-10,32,27,22,20,18,16,78,61,35,1013,1010,1009,19,12,10,39,24,58,0.00,8,,359<br />
2013-9-11,29,24,19,19,17,15,83,67,45,1009,1008,1005,19,11,4,27,19,47,0.00,8,,24<br />
2013-9-12,29,22,15,18,16,14,100,74,45,1007,1004,1002,10,6,2,32,16,,2.03,7,Rain-Thunderstorm,106<br />
2013-9-13,13,11,9,14,11,9,100,95,92,1021,1015,1007,10,5,1,35,24,50,0.00,8,Fog-Rain,180<br />
2013-9-14,11,11,10,10,9,8,95,89,82,1023,1021,1020,10,8,1,34,27,50,2.03,8,Rain,147<br />
2013-9-15,13,11,10,11,11,9,100,94,88,1020,1016,1010,10,3,1,47,34,77,7.87,8,Fog-Rain,139<br />
2013-9-16,12,11,9,11,9,8,100,92,84,1014,1011,1007,10,4,1,55,37,74,18.03,8,Rain-Thunderstorm,156<br />
2013-9-17,8,7,7,8,5,3,93,85,69,1014,1012,1008,10,6,2,55,39,74,5.08,7,Rain,243<br />
2013-9-18,16,9,3,7,3,1,93,64,24,1020,1016,1014,19,11,10,34,16,52,0.00,2,,291<br />
2013-9-19,20,12,4,6,2,-1,87,52,18,1022,1020,1018,10,10,10,32,11,,0.00,1,,326<br />
2013-9-20,19,13,7,11,7,3,100,74,43,1019,1012,1007,10,3,0,21,8,,0.00,,Fog,73<br />
2013-9-21,15,10,6,12,8,4,100,86,54,1017,1012,1008,10,4,0,27,5,,0.00,5,Fog-Rain,208<br />
2013-9-22,12,11,9,10,7,6,88,78,66,1027,1022,1017,10,10,10,27,14,,0.00,7,,155<br />
2013-9-23,12,10,8,8,4,0,82,65,41,1030,1028,1027,10,10,10,27,21,,0.00,4,,162<br />
2013-9-24,13,10,8,7,6,4,87,75,63,1031,1030,1028,10,10,10,29,23,,0.00,5,,162<br />
2013-9-25,13,11,8,8,7,4,93,74,57,1030,1028,1026,10,10,10,27,13,,0.00,3,,117<br />
2013-9-26,16,10,4,12,7,3,93,73,55,1026,1023,1020,10,10,10,24,8,,0.00,2,,81<br />
2013-9-27,19,14,9,13,9,6,88,77,53,1022,1021,1018,10,10,10,27,18,,0.00,5,,84<br />
2013-9-28,15,14,13,13,12,11,94,87,71,1020,1019,1018,10,9,3,24,19,,3.05,6,Rain,103<br />
2013-9-29,16,13,11,14,12,10,100,92,82,1020,1018,1017,10,7,2,21,11,,3.05,8,Rain,343<br />
2013-9-30,16,11,7,10,8,5,100,82,58,1017,1014,1012,10,6,0,26,8,,0.00,6,Fog-Rain,323<br />
2013-10-1,15,10,6,11,8,5,100,82,59,1016,1013,1011,10,10,10,26,10,,0.00,4,,269<br />
2013-10-2,16,13,12,12,11,10,94,85,73,1019,1018,1015,10,9,3,16,8,,0.00,7,,149<br />
2013-10-3,16,13,11,13,12,9,94,86,73,1020,1019,1018,10,10,10,29,13,,0.00,5,,117<br />
2013-10-4,16,13,11,13,12,9,94,88,75,1022,1020,1018,10,10,8,29,18,,0.00,6,Rain,152<br />
2013-10-5,16,13,11,12,10,9,94,83,67,1023,1022,1021,10,10,10,16,6,,0.00,5,,146<br />
2013-10-6,21,13,5,10,8,5,100,75,35,1025,1024,1023,10,4,0,14,5,,0.00,,Fog,87<br />
2013-10-7,23,16,9,13,8,5,94,63,21,1028,1026,1024,10,10,10,26,14,39,0.00,,,39<br />
2013-10-8,24,17,11,13,11,7,94,65,33,1025,1022,1017,10,10,10,34,19,,0.00,2,,50<br />
2013-10-9,27,20,14,14,12,10,88,63,30,1019,1016,1015,10,10,10,34,21,45,0.00,4,,41<br />
2013-10-10,22,19,15,16,14,12,100,79,57,1019,1017,1016,10,8,0,27,13,,0.00,4,Fog,131<br />
2013-10-11,15,13,12,14,12,11,100,93,82,1022,1021,1019,10,5,0,32,21,,0.00,7,Fog,124<br />
2013-10-12,18,16,14,15,14,13,100,92,83,1021,1019,1017,10,7,0,34,21,,0.00,7,Fog,117<br />
2013-10-13,18,17,15,16,15,14,100,96,82,1017,1015,1014,10,4,0,21,14,,0.00,7,Fog,135<br />
2013-10-14,22,17,13,17,14,13,100,84,58,1018,1016,1014,10,6,0,21,8,,0.00,6,Fog,199<br />
2013-10-15,26,19,12,16,13,9,94,74,25,1020,1018,1016,10,8,3,16,8,,0.00,,,286<br />
2013-10-16,26,19,12,17,12,7,100,65,34,1019,1017,1016,10,9,5,19,5,,0.00,3,,98<br />
2013-10-17,27,20,14,19,15,11,100,77,34,1017,1014,1011,10,8,3,23,10,,1.02,6,Rain-Thunderstorm,7<br />
2013-10-18,18,16,14,17,16,13,100,92,77,1012,1011,1010,10,6,2,16,6,,0.76,6,Fog-Rain,228<br />
2013-10-19,25,17,9,16,12,9,100,81,41,1011,1009,1006,10,2,0,16,3,,0.00,5,Fog,36<br />
2013-10-20,20,18,16,17,15,12,94,82,59,1005,1003,1001,10,9,5,24,14,,2.03,8,Rain,7<br />
2013-10-21,17,13,11,16,10,4,100,75,47,1017,1012,1006,10,8,0,32,11,47,0.00,5,,153<br />
2013-10-22,18,11,4,14,6,2,88,65,39,1018,1014,1011,10,10,10,26,6,40,0.00,,,82<br />
2013-10-23,23,18,13,15,13,10,94,78,61,1014,1010,1008,10,10,10,27,13,47,0.00,4,,100<br />
2013-10-24,16,13,11,12,7,3,88,63,37,1026,1022,1015,10,10,10,32,19,48,0.00,4,,181<br />
2013-10-25,18,12,6,14,9,4,87,73,58,1026,1024,1019,10,10,10,27,16,,0.00,4,,105<br />
2013-10-26,20,17,14,15,13,11,94,82,60,1018,1014,1012,10,7,1,21,10,,0.00,8,Fog-Rain,30<br />
2013-10-27,18,14,11,13,8,3,94,61,30,1022,1018,1013,10,7,3,34,11,,0.00,,Fog,168<br />
2013-10-28,22,13,4,9,4,-1,87,56,22,1022,1020,1016,10,10,10,24,5,,0.00,,,57<br />
2013-10-29,23,17,12,12,9,5,72,59,43,1018,1017,1015,10,10,10,29,13,,0.00,6,,74<br />
2013-10-30,21,17,13,15,13,11,88,73,60,1018,1016,1014,10,10,10,32,14,,0.00,1,,97<br />
2013-10-31,24,20,16,16,13,12,82,66,43,1016,1014,1011,10,10,10,37,23,,0.00,8,,57<br />
2013-11-1,21,19,17,19,16,1,100,83,30,1012,1010,1007,10,5,1,232,35,48,60.96,7,Rain-Thunderstorm,81<br />
2013-11-2,16,15,14,20,16,13,100,98,88,1012,1009,1006,10,5,0,29,13,,1.02,8,Fog-Rain,194<br />
2013-11-3,18,16,13,13,12,10,94,76,60,1016,1014,1012,10,9,2,27,21,47,0.00,6,,196<br />
2013-11-4,18,16,13,12,10,8,82,72,56,1021,1019,1016,19,10,10,24,16,,0.00,4,,154<br />
2013-11-5,23,17,12,20,16,9,100,83,57,1023,1015,1006,10,6,0,26,10,37,0.00,7,Fog-Rain-Thunderstorm,86<br />
2013-11-6,26,19,13,14,11,9,88,61,26,1022,1019,1015,10,10,10,34,21,47,0.00,,,39<br />
2013-11-7,27,21,15,18,15,12,100,79,52,1015,1014,1013,10,7,1,34,24,48,18.03,7,Rain-Thunderstorm,32<br />
2013-11-8,21,19,17,19,17,16,100,95,81,1014,1012,1010,10,7,3,10,2,,5.08,8,Fog-Rain,118<br />
2013-11-9,19,17,15,17,16,15,100,95,80,1011,1011,1010,10,5,0,35,16,,0.25,7,Fog-Rain,114<br />
2013-11-10,21,19,17,18,17,16,100,90,78,1010,1006,1003,10,8,1,29,19,,0.00,7,,105<br />
2013-11-11,20,18,17,18,16,14,100,89,64,1004,1002,1001,10,10,8,27,8,,0.00,8,,214<br />
2013-11-12,27,20,13,17,13,8,100,65,22,1013,1007,1004,10,9,3,27,13,,0.00,6,,238<br />
2013-11-13,26,20,14,12,9,5,82,54,20,1020,1017,1015,10,10,10,27,18,,0.00,2,,75<br />
2013-11-14,33,23,14,17,13,9,88,50,23,1015,1010,1004,10,10,10,37,18,55,0.00,,,16<br />
2013-11-15,22,19,17,19,14,9,94,67,34,1012,1005,1000,19,10,2,40,23,60,1.02,6,Rain-Thunderstorm,238<br />
2013-11-16,18,16,14,12,9,9,77,64,49,1017,1016,1013,10,10,10,26,19,,0.00,5,Rain,208<br />
2013-11-17,26,18,10,17,12,9,94,68,30,1017,1014,1010,10,10,10,23,8,,0.00,,,23<br />
2013-11-18,27,20,14,18,15,13,94,72,43,1011,1009,1008,19,13,10,23,13,,0.00,,,49<br />
2013-11-19,19,18,17,18,17,16,100,91,73,1014,1011,1008,19,8,1,27,16,,5.08,7,Rain,130<br />
2013-11-20,20,18,17,19,18,16,100,93,77,1015,1014,1013,10,7,2,21,14,,4.06,8,Rain,123<br />
2013-11-21,20,18,16,18,16,13,100,86,67,1019,1016,1014,10,9,3,24,14,,0.00,7,,148<br />
2013-11-22,23,18,13,19,15,12,94,78,57,1019,1017,1014,19,11,3,21,8,,0.00,3,Fog,79<br />
2013-11-23,28,22,16,16,14,11,90,61,26,1016,1014,1010,10,10,10,32,19,,0.00,,,30<br />
2013-11-24,31,24,18,19,17,15,83,65,37,1013,1011,1008,10,10,10,29,21,,0.00,6,,38<br />
2013-11-25,26,22,19,20,18,14,94,78,64,1016,1013,1011,10,9,2,26,16,,0.51,7,Rain,89<br />
2013-11-26,19,18,17,18,17,15,100,92,83,1016,1014,1011,10,6,1,39,24,48,0.00,8,Rain,131<br />
2013-11-27,21,18,15,18,16,12,100,90,81,1010,1005,1001,10,7,1,47,23,64,26.92,7,Rain-Thunderstorm,160<br />
2013-11-28,25,18,11,13,10,6,94,60,22,1010,1008,1006,10,10,10,23,13,,1.02,3,Rain,283<br />
2013-11-29,20,18,17,14,10,5,72,56,37,1017,1014,1008,10,10,10,34,19,,0.00,1,,121<br />
2013-11-30,29,20,12,18,13,7,82,62,42,1018,1016,1014,10,10,10,29,13,,0.00,2,,59<br />
2013-12-1,28,22,17,21,17,14,88,70,45,1015,1012,1008,10,10,10,34,16,50,0.00,4,Thunderstorm,49<br />
2013-12-2,32,26,19,21,18,15,94,66,26,1009,1007,1001,19,11,3,27,13,47,0.00,4,Rain-Thunderstorm,327<br />
2013-12-3,19,17,15,18,7,0,88,50,18,1013,1011,1006,10,10,10,27,16,47,7.87,4,,215<br />
2013-12-4,31,21,11,16,10,4,82,52,19,1010,1004,999,19,13,10,42,16,61,0.00,4,Thunderstorm,334<br />
2013-12-5,20,18,16,12,8,5,68,49,29,1013,1009,1005,10,10,10,27,21,47,0.00,2,,136<br />
2013-12-6,20,17,13,14,8,5,88,53,30,1015,1013,1011,19,12,10,24,14,,0.00,2,,209<br />
2013-12-7,30,20,11,15,11,7,88,55,25,1012,1010,1007,10,10,10,24,8,,0.00,1,,360<br />
2013-12-8,34,26,18,18,14,11,68,47,24,1009,1007,1004,10,10,10,27,14,,0.00,,,350<br />
2013-12-9,22,20,18,18,15,7,90,74,51,1016,1011,1005,19,10,8,27,23,47,0.25,6,Rain,165<br />
2013-12-10,20,18,17,16,14,11,88,73,56,1020,1018,1015,10,10,10,29,24,47,0.00,4,,128<br />
2013-12-11,24,17,9,17,13,9,100,76,31,1020,1017,1015,10,10,10,27,13,,0.00,,Fog,65<br />
2013-12-12,27,20,13,17,14,11,88,63,29,1015,1013,1010,10,10,10,26,14,37,0.00,,,57<br />
2013-12-13,28,22,16,18,16,13,88,64,35,1010,1009,1006,19,12,10,23,14,,0.00,1,,60<br />
2013-12-14,31,24,18,20,18,15,92,65,38,1010,1009,1008,10,10,10,19,11,,0.00,2,,55<br />
2013-12-15,34,27,19,21,17,13,83,56,19,1011,1010,1009,10,10,10,21,10,,0.00,6,,325<br />
2013-12-16,31,26,20,22,19,15,94,70,48,1012,1011,1009,19,12,10,23,11,,0.00,2,,67<br />
2013-12-17,34,27,19,21,18,12,94,61,23,1011,1009,1007,10,9,3,19,11,,0.00,3,Fog,89<br />
2013-12-18,31,25,19,20,18,14,88,63,43,1011,1010,1007,10,10,10,27,14,,0.00,4,,74<br />
2013-12-19,26,22,19,21,19,16,94,77,64,1013,1012,1011,10,10,10,42,23,,0.00,2,,104<br />
2013-12-20,26,22,18,20,19,18,94,77,57,1014,1012,1011,10,10,10,32,13,,0.00,3,,99<br />
2013-12-21,28,23,18,21,18,15,94,76,45,1014,1013,1011,10,10,10,34,16,,0.00,3,,81<br />
2013-12-22,29,23,18,20,18,17,94,72,50,1015,1014,1012,19,13,7,27,14,,0.00,1,,75<br />
2013-12-23,32,26,19,19,18,16,88,66,33,1015,1013,1011,19,12,10,27,18,39,0.00,,,54<br />
2013-12-24,33,26,19,19,17,15,88,59,29,1011,1009,1006,19,13,10,23,16,,0.00,,,47<br />
2013-12-25,36,28,21,20,18,15,83,53,21,1007,1006,1005,10,10,10,23,13,,0.00,2,,48<br />
2013-12-26,39,32,24,22,18,13,89,56,15,1010,1007,1005,10,9,3,39,13,64,5.08,8,Rain-Thunderstorm,330<br />
2013-12-27,31,26,22,22,20,15,89,72,29,1012,1010,1009,19,13,10,14,8,,0.00,7,Thunderstorm,118<br />
2013-12-28,33,27,20,22,18,12,78,57,32,1011,1008,1005,19,11,10,19,10,,0.00,6,,95<br />
2013-12-29,35,29,24,25,21,17,89,61,29,1015,1003,998,19,10,6,39,10,58,0.00,6,Rain-Thunderstorm,346<br />
2013-12-30,37,30,23,22,20,17,83,55,31,1002,999,998,19,11,10,40,14,,0.00,4,,306<br />
2013-12-31,28,24,21,18,16,13,65,56,39,1006,1005,1003,19,11,10,42,23,,1.02,8,Rain-Thunderstorm,122<br />
