
ARST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2007-8-26,5,4,3,4,2,1,93,86,76,992,985,969,10,10,10,40,21,52,0.00,6,Rain,276<br />
2007-8-27,3,2,2,3,2,0,100,94,81,993,982,967,10,10,8,47,27,60,0.00,5,Rain,242<br />
2007-8-28,8,4,1,3,1,0,100,82,57,1004,998,992,10,10,10,40,14,63,0.00,4,Rain,253<br />
2007-8-29,10,8,5,3,2,1,81,69,54,1004,993,990,10,10,10,42,18,60,0.00,3,Rain,342<br />
2007-8-30,10,8,5,4,2,-2,81,70,43,990,988,985,10,10,10,45,11,63,0.00,4,,307<br />
2007-8-31,10,7,3,2,1,-1,87,67,50,998,995,991,10,10,10,35,26,63,0.00,4,,299<br />
2007-9-1,13,10,8,6,2,-1,87,56,38,992,990,987,10,10,10,52,27,85,0.00,4,,308<br />
2007-9-2,8,6,3,6,3,-1,100,86,61,996,995,994,10,10,10,23,6,,0.00,6,,76<br />
2007-9-3,8,6,4,6,4,3,100,91,76,994,991,987,10,10,10,13,5,48,0.00,4,,14<br />
2007-9-4,5,3,2,5,3,1,100,95,87,995,988,984,10,10,10,40,24,53,0.00,7,Rain,216<br />
2007-9-5,4,2,0,1,-1,-3,100,87,70,1011,1005,996,10,10,10,29,13,,0.00,4,,124<br />
2007-9-6,9,4,-1,2,0,-2,93,71,54,1015,1012,1011,10,10,10,26,6,,0.00,3,,316<br />
2007-9-7,7,3,1,3,2,0,100,86,75,1019,1016,1013,10,10,10,14,5,,0.00,1,,298<br />
2007-9-8,6,3,1,3,1,0,100,83,66,1024,1023,1022,10,10,10,16,8,,0.00,4,,48<br />
2007-9-9,4,3,2,4,2,1,100,95,81,1024,1019,1013,10,9,5,34,21,,0.00,6,Rain,86<br />
2007-9-10,4,2,1,4,3,1,100,96,93,1016,1013,1011,10,10,8,27,18,,0.00,8,Rain,207<br />
2007-9-11,5,3,2,3,1,-1,100,85,70,1023,1021,1017,10,10,10,37,24,,0.00,4,,255<br />
2007-9-12,6,3,2,3,0,-3,87,77,66,1022,1018,1017,10,10,10,39,18,61,0.00,3,,290<br />
2007-9-13,6,3,2,4,2,-1,100,87,70,1028,1022,1014,10,10,7,52,34,66,0.00,4,Rain,246<br />
2007-9-14,10,7,4,6,3,0,93,75,50,1030,1029,1028,10,10,10,53,39,71,0.00,4,,253<br />
2007-9-15,11,7,4,6,4,1,93,79,62,1030,1028,1026,10,10,10,29,13,,0.00,3,,262<br />
2007-9-16,8,4,2,6,3,1,100,86,76,1026,1022,1019,10,8,0,19,3,,0.00,0,Fog,311<br />
2007-9-17,8,4,1,7,3,1,100,95,81,1020,1014,1011,10,2,0,11,6,,0.00,3,Fog-Thunderstorm,87<br />
2007-9-18,13,7,2,7,4,1,100,78,51,1012,1011,1009,10,10,10,10,3,,0.00,1,,83<br />
2007-9-19,11,8,5,6,4,2,100,81,58,1008,1006,1005,10,10,10,24,8,,0.00,3,,82<br />
2007-9-20,7,6,4,6,4,2,100,93,76,1006,1004,1003,10,10,10,10,6,,0.00,5,Rain,72<br />
2007-9-21,5,4,4,5,4,4,100,100,93,1010,1004,1001,10,10,8,27,10,,0.00,7,Rain,236<br />
2007-9-22,6,4,3,4,2,0,100,84,70,1023,1020,1017,10,10,10,34,24,,0.00,5,,248<br />
2007-9-23,7,3,1,4,2,0,93,81,66,1023,1015,1009,10,10,10,21,11,,0.00,6,,334<br />
2007-9-24,10,8,5,8,6,2,87,79,62,1009,1002,998,10,10,10,35,13,,0.00,7,,119<br />
2007-9-25,13,10,6,5,3,1,81,62,51,1000,996,992,10,10,10,50,23,84,0.00,5,,295<br />
2007-9-26,10,6,2,4,2,-1,100,73,50,994,991,983,10,10,10,47,27,69,0.00,3,Rain,301<br />
2007-9-27,7,4,2,4,2,-1,100,93,70,997,985,977,10,9,6,55,34,74,0.00,5,Rain-Snow,249<br />
2007-9-28,10,6,2,5,3,0,87,69,54,997,991,984,10,10,10,34,18,45,0.00,5,,261<br />
2007-9-29,12,9,5,5,2,-1,87,70,51,988,982,977,10,10,10,55,16,71,0.00,3,Rain,246<br />
2007-9-30,12,8,5,10,6,0,94,81,54,987,974,966,10,10,10,55,18,97,0.00,5,,328<br />
2007-10-1,11,7,3,9,3,0,100,81,57,997,979,965,10,10,7,53,37,100,0.00,4,,275<br />
2007-10-2,9,6,2,4,1,-1,93,71,53,1004,1000,996,10,10,10,21,13,,0.00,5,,10<br />
2007-10-3,12,7,2,5,3,0,100,80,50,995,990,984,10,10,10,29,13,,0.00,4,Rain,34<br />
2007-10-4,11,7,4,5,2,-4,93,69,44,990,988,985,10,10,10,27,19,60,0.00,2,,348<br />
2007-10-5,8,4,1,5,3,0,100,90,66,1009,997,989,10,9,3,24,13,,0.00,4,Snow,9<br />
2007-10-6,8,6,3,4,2,1,93,81,66,1019,1017,1010,10,10,10,40,24,53,0.00,5,,243<br />
2007-10-7,8,6,3,2,1,-1,93,75,61,1019,1015,1009,10,10,10,39,27,55,0.00,1,,259<br />
2007-10-8,6,3,0,4,1,-1,100,88,70,1008,1003,998,10,10,8,58,23,84,0.00,4,Rain-Snow,255<br />
2007-10-9,6,3,0,2,1,0,100,80,66,1022,1019,1009,10,10,10,58,47,66,0.00,3,Snow,237<br />
2007-10-10,8,4,1,3,1,-2,87,74,53,1021,1015,1010,10,10,10,32,16,,0.00,4,,284<br />
2007-10-11,12,8,5,5,4,1,87,72,50,1009,1001,998,10,10,10,45,18,53,0.00,4,,225<br />
2007-10-12,9,7,6,5,4,2,93,79,66,1004,1002,998,10,10,10,55,35,74,0.00,5,,239<br />
2007-10-13,13,9,6,5,3,1,81,66,44,1002,995,990,10,10,10,39,13,47,0.00,5,,272<br />
2007-10-14,15,12,9,9,5,0,82,65,47,982,979,977,10,10,10,42,24,61,0.00,4,,288<br />
2007-10-15,11,7,3,3,0,-4,100,69,38,975,971,968,10,10,8,64,29,84,0.00,3,,272<br />
2007-10-16,6,3,2,3,1,-1,100,83,61,982,978,973,10,10,7,39,19,53,0.00,3,,241<br />
2007-10-17,5,2,0,3,1,-1,100,92,81,992,984,976,10,8,4,55,24,74,0.00,5,Rain-Snow,239<br />
2007-10-18,6,3,0,5,3,-1,100,91,87,993,992,991,10,10,10,40,21,66,0.00,5,,247<br />
2007-10-19,13,8,4,6,4,2,93,76,47,992,991,989,10,10,10,19,6,,0.00,6,,86<br />
2007-10-20,12,8,5,6,5,4,100,83,58,993,991,989,10,10,10,35,6,47,0.00,4,,240<br />
2007-10-21,10,8,5,5,3,2,93,75,58,999,995,990,10,10,10,34,16,,0.00,4,,354<br />
2007-10-22,14,9,5,7,3,1,87,69,44,997,987,982,10,10,8,60,27,100,0.00,4,Rain,275<br />
2007-10-23,9,6,3,6,3,-2,100,82,57,998,990,984,10,10,10,47,21,74,0.00,5,,230<br />
2007-10-24,9,6,3,5,2,-2,93,77,61,994,988,979,10,10,10,39,21,63,0.00,6,,235<br />
2007-10-25,11,8,6,8,5,3,100,82,67,983,980,976,10,10,10,45,13,,0.00,5,,270<br />
2007-10-26,13,8,3,5,3,2,100,77,51,983,979,975,10,10,10,66,18,76,0.00,5,,39<br />
2007-10-27,6,3,1,2,1,-2,100,86,57,986,984,981,10,10,8,47,32,63,0.00,4,Snow,237<br />
2007-10-28,5,3,1,2,1,-1,100,83,65,993,990,986,10,9,2,47,34,60,0.00,5,Snow,243<br />
2007-10-29,7,4,2,3,2,0,100,78,61,998,996,994,10,10,10,52,24,63,0.00,5,,239<br />
2007-10-30,10,5,0,4,1,-2,100,80,50,998,993,988,10,9,2,45,18,82,0.00,4,Snow,256<br />
2007-10-31,7,3,0,5,3,0,100,90,76,998,982,975,10,10,8,58,23,77,0.00,6,Snow,237<br />
2007-11-1,5,2,0,4,2,0,100,97,87,993,986,976,10,7,0,58,31,69,0.00,7,Rain-Snow,237<br />
2007-11-2,2,0,-1,1,0,-2,100,96,87,1002,992,987,10,7,1,52,18,60,0.00,6,Rain-Snow,230<br />
2007-11-3,3,1,-1,1,0,-1,100,92,81,1010,1007,1002,10,9,5,47,31,61,0.00,7,Rain-Snow-Thunderstorm,247<br />
2007-11-4,9,4,0,4,2,-1,100,82,66,1004,993,989,10,10,10,37,13,,0.00,4,,248<br />
2007-11-5,9,6,3,6,3,2,100,94,66,988,986,985,10,10,6,50,13,55,0.00,4,,241<br />
2007-11-6,5,4,4,3,3,2,93,89,87,992,991,988,10,10,10,55,45,,0.00,3,,230<br />
2007-11-7,7,4,3,5,2,-1,100,80,61,1003,999,996,10,10,10,52,21,60,0.00,4,,233<br />
2007-11-8,6,3,2,2,0,-1,87,73,61,1007,1006,1003,10,10,10,37,24,45,0.00,4,,238<br />
2007-11-9,7,3,1,4,2,-1,100,87,70,1008,1005,1003,10,10,10,53,21,74,0.00,4,Rain-Snow,243<br />
2007-11-10,6,3,2,4,3,1,100,93,87,1009,1004,999,10,10,10,48,31,63,0.00,6,,242<br />
2007-11-11,4,2,1,3,2,1,100,98,93,998,995,993,10,8,1,48,34,58,0.00,6,Snow,238<br />
2007-11-12,5,3,1,4,2,1,100,95,81,1013,1005,993,10,9,1,39,26,,0.00,6,Snow,233<br />
2007-11-13,7,3,1,2,0,-1,100,76,61,1019,1017,1013,10,10,10,32,21,,0.00,5,Snow,239<br />
2007-11-14,8,6,3,4,2,0,100,75,57,1013,1012,1008,10,10,10,27,14,,0.00,5,,192<br />
2007-11-15,14,9,5,4,3,-4,93,69,29,1006,997,992,10,10,10,40,13,50,0.00,6,,323<br />
2007-11-16,10,8,5,6,5,3,100,85,66,992,989,986,10,10,10,19,6,,0.00,6,,129<br />
2007-11-17,7,6,4,5,3,0,100,84,61,990,986,979,10,10,10,40,18,,0.00,4,,251<br />
2007-11-18,5,3,1,4,3,1,100,95,81,996,984,977,10,8,5,64,34,77,0.00,6,Rain-Snow,242<br />
2007-11-19,7,3,0,6,2,0,100,88,66,999,995,991,10,10,10,48,29,66,0.00,6,,236<br />
2007-11-20,4,3,3,1,-1,-3,81,75,65,1008,1005,1000,10,10,10,52,50,,0.00,5,,246<br />
2007-11-21,12,9,7,6,4,1,71,69,62,1001,998,996,10,10,10,72,29,97,0.00,4,,233<br />
2007-11-22,8,6,4,3,2,1,87,77,66,1021,1015,999,10,10,10,60,43,77,0.00,4,,233<br />
2007-11-23,15,10,5,4,3,1,87,62,41,1021,1010,998,10,10,10,37,14,60,0.00,4,,217<br />
2007-11-24,13,10,5,6,4,2,87,74,54,998,994,992,10,10,10,50,43,71,0.00,4,,238<br />
2007-11-25,9,7,5,3,2,0,76,66,54,998,991,985,10,10,10,27,13,,0.00,7,,20<br />
2007-11-26,12,9,6,6,4,1,100,81,54,986,983,979,10,10,10,50,27,76,0.00,5,Rain,242<br />
2007-11-27,10,8,5,6,4,2,100,81,62,1000,992,986,10,10,6,53,19,77,0.00,3,,229<br />
2007-11-28,17,13,9,7,4,0,82,56,36,999,996,995,10,10,10,37,23,,0.00,3,,311<br />
2007-11-29,19,13,8,8,6,2,93,68,34,999,995,987,10,10,10,45,11,66,0.00,3,,96<br />
2007-11-30,16,11,7,8,4,-3,100,61,29,991,989,986,10,10,10,64,29,93,0.00,4,Rain,343<br />
2007-12-1,16,12,8,8,5,1,93,68,39,993,989,986,10,10,10,55,23,82,0.00,4,Rain,322<br />
2007-12-2,11,9,6,7,4,0,82,73,47,993,990,987,10,10,10,48,27,63,0.00,4,,248<br />
2007-12-3,8,6,3,5,3,1,100,85,62,1000,996,994,10,10,10,55,31,77,0.00,5,Rain,231<br />
2007-12-4,5,4,3,4,3,2,100,93,87,1000,997,994,10,10,8,47,34,63,0.00,6,,238<br />
2007-12-5,6,4,3,6,3,1,100,90,76,1004,999,996,10,9,6,37,18,,0.00,5,,199<br />
2007-12-6,15,9,4,7,6,3,93,67,55,1003,990,982,10,10,10,32,14,,0.00,5,,339<br />
2007-12-7,10,7,2,8,4,2,100,89,81,996,987,979,10,10,10,55,35,77,0.00,7,Rain-Snow,239<br />
2007-12-8,11,7,3,5,3,-1,93,72,54,996,983,975,10,10,10,50,29,74,0.00,4,,246<br />
2007-12-9,6,3,2,4,2,-1,100,86,65,991,982,975,10,10,10,42,29,,0.00,6,Rain-Snow,224<br />
2007-12-10,9,6,3,6,4,1,93,83,71,993,990,988,10,10,10,47,34,66,0.00,6,,239<br />
2007-12-11,10,8,5,5,4,2,93,75,58,988,984,976,10,10,10,47,29,60,0.00,7,,246<br />
2007-12-12,12,8,4,6,4,2,93,77,51,988,975,970,10,10,10,63,27,52,0.00,5,,260<br />
2007-12-13,13,8,4,3,2,0,93,59,41,1001,999,989,10,10,10,27,14,,0.00,2,,225<br />
2007-12-14,12,10,8,5,2,0,71,57,47,1012,1007,1000,10,10,10,40,26,,0.00,4,,242<br />
2007-12-15,12,9,7,7,4,1,87,70,51,1011,1008,1007,10,10,10,35,18,,0.00,4,,237<br />
2007-12-16,16,12,8,10,8,5,94,78,63,1008,1006,1004,10,10,10,19,8,,0.00,6,,98<br />
2007-12-17,13,11,10,10,8,4,100,82,54,1012,1009,1007,10,10,10,40,21,53,0.00,6,,240<br />
2007-12-18,13,11,9,11,8,6,100,86,76,1012,1008,1001,10,10,10,29,18,,0.00,5,,258<br />
2007-12-19,12,10,8,10,7,2,100,82,54,1005,1001,998,10,10,8,40,19,,0.00,6,Rain,200<br />
2007-12-20,11,8,6,7,5,3,93,77,58,1005,998,993,10,10,10,27,13,,0.00,5,,348<br />
2007-12-21,11,9,7,7,4,2,100,71,58,1006,1002,994,10,10,10,55,29,71,0.00,5,,244<br />
2007-12-22,14,10,7,8,6,1,100,81,44,1004,998,994,10,10,10,50,18,64,0.00,6,Rain,202<br />
2007-12-23,11,9,7,7,6,4,87,76,67,1003,1001,1000,10,10,10,50,31,77,0.00,5,,245<br />
2007-12-24,17,13,11,12,11,7,77,73,63,1004,1000,994,10,10,10,27,16,,0.00,3,,255<br />
2007-12-25,10,8,5,5,3,2,93,70,58,1015,1010,1001,10,10,10,71,53,69,0.00,3,Rain,230<br />
2007-12-26,14,11,8,7,6,4,81,69,55,1006,1001,998,10,10,10,34,16,60,0.00,6,,50<br />
2007-12-27,12,10,8,9,7,3,100,87,54,999,998,997,10,10,10,23,8,,0.00,5,,237<br />
2007-12-28,17,12,8,10,7,4,100,77,51,999,993,988,10,10,10,37,13,53,0.00,5,,340<br />
2007-12-29,15,11,8,9,7,7,94,70,59,992,984,977,10,10,10,29,18,,0.00,5,,314<br />
2007-12-30,13,10,7,9,5,1,94,71,47,988,983,977,10,10,10,55,29,77,0.00,4,,241<br />
2007-12-31,16,13,11,8,4,1,82,58,47,991,988,985,10,10,10,34,26,,0.00,4,,328<br />
