
HST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-8-19,31,28,24,24,23,22,94,77,59,1012,1010,1009,16,16,16,19,6,24,0.00,3,,165<br />
2015-8-20,31,28,24,24,23,22,94,80,65,1014,1012,1011,16,15,4,24,10,35,3.56,4,Rain,88<br />
2015-8-21,33,30,26,23,22,21,85,67,49,1014,1013,1012,16,16,14,29,14,40,0.00,4,,57<br />
2015-8-22,33,31,27,26,24,22,79,69,59,1014,1012,1011,16,16,11,26,13,34,0.25,5,Rain-Thunderstorm,78<br />
2015-8-23,32,30,27,27,25,23,91,78,64,1013,1012,1011,16,14,1,21,6,27,0.00,6,Rain-Thunderstorm,154<br />
2015-8-24,28,26,23,27,24,22,100,90,79,1013,1012,1010,16,12,2,29,12,39,89.66,7,Rain-Thunderstorm,108<br />
2015-8-25,29,27,24,26,24,24,100,90,79,1013,1011,1010,16,14,4,24,8,32,T,6,Rain-Thunderstorm,141<br />
2015-8-26,29,28,26,26,24,22,85,80,74,1013,1011,1010,16,12,0,27,7,34,2.03,5,Fog-Rain-Thunderstorm,72<br />
2015-8-27,29,27,24,26,24,21,91,84,76,1013,1011,1010,16,15,3,23,5,26,1.52,4,Rain-Thunderstorm,332<br />
2015-8-28,33,29,26,25,23,22,91,72,52,1013,1012,1010,16,16,16,23,9,29,0.00,5,,24<br />
2015-8-29,32,29,26,23,22,22,85,71,56,1013,1012,1010,16,16,16,34,14,42,0.00,3,,56<br />
2015-8-30,33,29,26,23,23,22,79,68,56,1013,1012,1010,16,16,14,27,15,35,0.00,3,,40<br />
2015-8-31,33,29,26,24,23,23,85,72,59,1013,1011,1010,16,16,16,29,10,40,T,4,,19<br />
2015-9-1,32,29,26,24,23,22,91,75,59,1011,1010,1008,16,16,13,23,12,29,0.51,3,Rain,333<br />
2015-9-2,31,28,24,25,24,22,94,83,72,1012,1010,1009,16,16,16,21,8,26,T,4,Rain,159<br />
2015-9-3,27,26,24,26,23,22,100,93,85,1013,1012,1010,16,14,0,29,9,39,21.59,7,Rain-Thunderstorm,89<br />
2015-9-4,32,27,22,24,23,22,100,80,59,1012,1011,1009,16,16,16,29,8,39,T,4,Rain-Thunderstorm,53<br />
2015-9-5,32,28,24,23,22,21,87,70,52,1012,1010,1009,16,16,16,24,7,35,0.00,3,,66<br />
2015-9-6,32,28,25,23,23,22,85,71,56,1012,1011,1009,16,16,16,26,9,34,0.00,2,,106<br />
2015-9-7,32,29,26,25,24,23,91,80,68,1014,1012,1011,16,16,13,19,6,24,0.25,5,Rain,71<br />
2015-9-8,32,29,26,24,23,22,85,72,59,1013,1012,1010,16,16,16,21,10,26,0.00,4,,312<br />
2015-9-9,33,29,26,25,23,22,84,70,56,1011,1010,1008,16,16,16,29,11,35,T,3,,318<br />
2015-9-10,32,29,26,25,24,24,90,74,55,1011,1009,1008,16,16,16,21,6,26,0.76,4,,136<br />
2015-9-11,30,28,25,26,24,23,100,88,74,1012,1010,1009,16,11,0,26,13,34,32.77,7,Fog-Rain-Thunderstorm,58<br />
2015-9-12,32,28,25,25,24,23,96,84,62,1013,1011,1010,16,13,2,21,8,24,24.13,6,Rain-Thunderstorm,54<br />
2015-9-13,31,29,26,26,24,22,94,83,68,1015,1013,1011,16,12,2,34,8,39,9.65,6,Rain,76<br />
2015-9-14,32,29,26,24,22,21,90,72,55,1014,1013,1012,16,16,10,35,14,48,0.00,4,Rain,47<br />
2015-9-15,31,28,25,24,23,23,96,78,55,1015,1014,1013,16,15,8,32,11,42,6.10,6,Rain,55<br />
2015-9-16,32,29,26,23,22,21,76,66,46,1017,1015,1014,16,16,16,29,13,39,T,4,,53<br />
2015-9-17,32,28,24,22,21,21,82,65,44,1016,1014,1012,16,16,16,32,13,39,0.00,3,,41<br />
2015-9-18,32,29,26,22,21,20,77,64,48,1014,1012,1010,16,16,16,35,16,48,T,3,,63<br />
2015-9-19,33,29,26,22,22,21,79,64,46,1013,1011,1010,16,16,16,37,14,45,0.00,3,,54<br />
2015-9-20,33,30,27,23,22,22,76,66,46,1013,1012,1010,16,16,16,39,16,50,0.00,4,,62<br />
2015-9-21,32,30,27,24,23,22,79,68,51,1013,1012,1010,16,16,16,37,18,47,0.25,4,Rain,58<br />
2015-9-22,33,30,27,23,22,21,74,64,46,1013,1012,1010,16,16,16,39,21,50,0.00,3,,64<br />
2015-9-23,32,29,26,22,22,21,81,65,50,1013,1011,1010,16,16,16,32,13,42,0.00,5,,51<br />
2015-9-24,32,29,26,23,22,21,79,66,52,1013,1011,1010,16,16,11,35,13,42,T,4,,57<br />
2015-9-25,32,29,27,22,21,21,71,64,48,1015,1013,1011,16,16,16,40,18,53,T,5,,56<br />
2015-9-26,30,28,26,22,21,21,74,66,59,1016,1014,1013,16,16,16,40,19,56,T,6,Rain,60<br />
2015-9-27,31,28,26,22,21,19,81,70,50,1016,1015,1013,16,16,10,45,19,61,T,6,Rain,56<br />
2015-9-28,31,28,26,21,20,19,74,62,44,1015,1014,1013,16,16,16,40,23,53,T,6,,57<br />
2015-9-29,31,28,26,22,21,19,81,65,50,1015,1014,1012,16,16,14,39,18,52,T,5,Rain,57<br />
2015-9-30,31,28,24,21,19,19,79,61,43,1015,1013,1012,16,16,16,35,19,45,T,4,Rain,47<br />
2015-10-1,30,27,24,22,20,19,79,67,47,1014,1012,1010,16,16,14,34,14,45,0.25,4,Rain,31<br />
2015-10-2,31,27,23,20,18,17,84,62,41,1011,1009,1007,16,16,16,35,11,50,0.00,3,,360<br />
2015-10-3,31,27,23,20,18,18,71,60,43,1011,1009,1008,16,16,16,35,14,50,0.00,2,,26<br />
2015-10-4,31,28,25,23,21,20,79,68,52,1010,1008,1007,16,16,16,32,14,39,0.00,5,,22<br />
2015-10-5,30,28,26,23,21,18,83,71,55,1009,1007,1006,16,16,16,32,14,40,0.00,6,,359<br />
2015-10-6,30,27,24,19,18,16,74,59,34,1009,1008,1006,16,16,14,34,18,47,T,3,Rain,2<br />
2015-10-7,31,26,22,20,19,18,82,63,38,1011,1008,1007,16,16,11,34,13,47,T,4,Rain,14<br />
2015-10-8,31,27,22,21,19,18,81,64,47,1014,1012,1010,16,16,16,24,8,32,0.00,4,,17<br />
2015-10-9,33,29,24,22,21,21,79,64,42,1017,1015,1013,16,16,16,27,10,34,0.00,3,,36<br />
2015-10-10,33,29,24,23,21,21,79,65,44,1018,1016,1015,16,16,16,26,8,34,0.00,2,,38<br />
2015-10-11,33,29,26,24,23,22,82,69,48,1017,1016,1014,16,16,16,24,10,27,0.00,3,,28<br />
2015-10-12,29,27,25,25,23,22,91,84,70,1015,1013,1012,16,12,2,14,5,24,8.64,6,Rain,332<br />
2015-10-13,31,27,24,23,22,20,91,73,57,1013,1012,1011,16,16,16,23,10,29,0.25,5,,8<br />
2015-10-14,31,28,25,22,21,20,79,68,50,1014,1012,1011,16,16,16,24,8,35,T,4,,8<br />
2015-10-15,30,27,23,23,22,21,94,76,54,1016,1014,1013,16,15,10,24,11,34,0.51,4,Rain,2<br />
2015-10-16,32,28,24,23,22,20,82,69,48,1017,1015,1014,16,16,16,26,13,35,0.00,4,,16<br />
2015-10-17,32,29,26,24,23,23,90,76,58,1017,1016,1014,16,16,11,29,10,47,1.02,5,Rain,60<br />
2015-10-18,32,29,26,23,22,20,81,68,53,1018,1016,1014,16,16,16,26,14,32,0.00,3,,61<br />
2015-10-19,33,28,24,22,21,19,79,63,38,1018,1017,1015,16,16,16,26,14,34,0.00,3,,50<br />
2015-10-20,31,28,24,24,22,19,94,74,48,1019,1017,1016,16,15,6,34,8,42,3.81,5,Rain,45<br />
2015-10-21,33,28,23,23,22,20,97,69,42,1017,1016,1014,16,16,8,26,10,35,T,3,Rain,52<br />
2015-10-22,32,28,25,22,21,19,84,66,42,1016,1014,1012,16,16,16,27,11,40,0.00,3,,31<br />
2015-10-23,31,27,23,21,19,18,76,62,38,1015,1013,1011,16,16,16,26,10,35,0.00,2,,13<br />
2015-10-24,30,27,24,21,21,18,82,68,49,1013,1012,1009,16,16,16,23,11,26,0.00,3,,318<br />
2015-10-25,31,26,21,22,20,18,84,69,40,1013,1011,1009,16,16,16,24,8,27,0.00,3,,300<br />
2015-10-26,32,28,24,23,21,18,100,68,36,1014,1012,1010,16,15,8,26,11,39,0.00,4,Rain,358<br />
2015-10-27,30,27,23,23,21,17,100,71,41,1016,1014,1013,16,16,10,39,16,45,0.51,5,Rain,38<br />
2015-10-28,31,28,26,20,19,18,71,58,35,1016,1014,1012,16,16,16,40,19,48,0.00,2,,50<br />
2015-10-29,31,27,22,22,21,19,87,68,48,1015,1014,1013,16,16,16,21,8,26,0.00,3,,281<br />
2015-10-30,33,29,24,23,22,21,82,67,41,1016,1015,1013,16,16,16,26,8,32,0.00,3,,50<br />
2015-10-31,31,28,26,24,23,22,89,77,63,1017,1015,1014,16,14,3,24,5,27,2.79,5,Rain-Thunderstorm,99<br />
2015-11-1,31,28,26,23,22,22,82,72,50,1016,1015,1014,16,16,16,19,9,24,0.00,4,,116<br />
2015-11-2,31,28,25,23,22,21,82,70,46,1016,1015,1013,16,16,10,19,9,26,0.25,4,Rain,107<br />
2015-11-3,32,28,24,22,20,19,77,61,40,1016,1015,1014,16,16,16,32,16,40,0.00,4,,55<br />
2015-11-4,31,28,24,22,20,18,79,61,38,1017,1016,1014,16,16,16,35,20,47,T,3,Rain,58<br />
2015-11-5,31,27,24,22,21,20,84,69,46,1018,1016,1015,16,16,14,34,19,45,0.51,4,Rain,61<br />
2015-11-6,31,28,25,21,20,18,74,61,44,1019,1017,1016,16,16,13,35,18,50,0.25,3,Rain,61<br />
2015-11-7,30,27,24,23,21,19,88,68,52,1019,1017,1015,16,16,8,40,22,53,0.25,5,Rain,58<br />
2015-11-8,31,28,24,22,19,18,82,62,43,1018,1017,1015,16,16,16,39,24,50,0.25,4,Rain,55<br />
2015-11-9,31,27,23,22,21,19,91,68,42,1018,1016,1014,16,16,14,35,21,45,1.02,5,Rain,58<br />
2015-11-10,29,27,25,22,20,19,79,65,54,1020,1018,1016,16,16,14,35,24,50,0.51,4,Rain,59<br />
2015-11-11,30,28,25,21,20,19,69,63,50,1020,1019,1017,16,16,16,34,24,50,0.00,3,,57<br />
2015-11-12,30,28,25,21,19,19,74,63,47,1019,1017,1015,16,16,14,40,25,58,T,4,Rain,61<br />
2015-11-13,30,26,22,21,20,19,90,67,50,1018,1016,1015,16,16,10,40,22,52,1.78,5,Rain,60<br />
2015-11-14,29,26,22,20,18,17,84,62,41,1018,1017,1015,16,16,16,34,27,52,0.51,4,Rain,62<br />
2015-11-15,31,28,25,20,18,17,71,57,41,1019,1017,1015,16,16,16,42,24,50,T,4,,67<br />
2015-11-16,31,27,23,19,18,17,71,60,42,1017,1015,1013,16,16,16,24,10,37,0.00,2,,66<br />
2015-11-17,29,24,21,21,19,17,90,73,41,1016,1015,1014,16,16,16,19,8,29,0.25,4,Rain,38<br />
2015-11-18,31,26,22,21,20,18,84,66,43,1015,1014,1012,16,16,16,32,14,39,0.00,2,,54<br />
2015-11-19,30,27,24,23,22,21,96,81,59,1013,1012,1011,16,15,11,27,9,37,6.10,7,Rain,44<br />
2015-11-20,26,24,23,24,23,21,100,92,82,1014,1012,1011,16,12,2,26,10,35,44.20,7,Rain,107<br />
2015-11-21,28,26,23,25,23,22,100,86,67,1013,1012,1009,16,14,2,29,18,39,3.05,7,Rain,175<br />
2015-11-22,27,26,24,25,24,23,100,93,79,1011,1010,1008,16,12,2,29,10,35,17.78,7,Rain,183<br />
2015-11-23,26,24,23,26,23,22,100,94,84,1012,1010,1008,16,12,2,26,10,35,18.03,7,Rain,202<br />
2015-11-24,28,26,23,22,21,19,87,75,62,1014,1012,1010,16,16,16,23,10,29,0.00,6,,8<br />
2015-11-25,29,27,24,22,21,19,85,73,57,1016,1014,1012,16,16,14,35,18,48,T,6,Rain,22<br />
2015-11-26,28,26,24,22,22,21,89,82,72,1016,1015,1014,16,16,8,35,19,48,1.27,6,Rain,47<br />
2015-11-27,29,27,24,22,21,19,85,71,57,1018,1016,1014,16,16,10,37,23,52,0.25,5,Rain,58<br />
2015-11-28,29,27,24,21,19,16,76,63,41,1019,1017,1015,16,16,16,40,24,58,0.25,4,Rain,47<br />
2015-11-29,29,27,24,21,19,18,83,66,47,1019,1017,1015,16,16,16,40,21,58,T,4,Rain,58<br />
2015-11-30,29,27,25,20,18,17,71,61,41,1019,1018,1016,16,16,13,37,22,50,T,3,Rain,61<br />
2015-12-1,29,27,23,19,18,16,71,58,38,1020,1018,1016,16,16,16,29,17,42,T,3,Rain,60<br />
2015-12-2,28,26,23,21,19,18,79,68,49,1020,1019,1017,16,16,14,34,17,48,1.02,5,Rain,54<br />
2015-12-3,29,27,23,19,18,17,76,62,41,1020,1019,1017,16,16,16,34,17,40,T,3,,60<br />
2015-12-4,30,27,23,19,18,16,74,61,47,1020,1019,1017,16,16,16,26,16,40,0.00,3,,55<br />
2015-12-5,29,26,23,20,19,19,79,67,55,1021,1019,1017,16,16,11,27,15,35,T,4,Rain,58<br />
2015-12-6,29,26,23,20,19,17,79,65,51,1021,1019,1017,16,16,16,27,10,35,0.00,4,,52<br />
2015-12-7,28,25,22,19,19,17,84,68,51,1022,1020,1017,16,16,3,24,7,29,T,4,,10<br />
2015-12-8,28,25,22,20,19,18,79,69,58,1021,1020,1017,16,16,16,27,13,34,0.25,5,,28<br />
2015-12-9,29,26,23,21,19,17,74,63,51,1021,1019,1017,16,16,16,39,21,56,T,4,,50<br />
2015-12-10,29,27,24,22,19,17,74,63,51,1020,1019,1016,16,16,16,40,23,52,T,4,Rain,60<br />
2015-12-11,29,26,22,21,20,18,84,71,58,1020,1018,1016,16,16,16,24,10,34,T,3,,52<br />
2015-12-12,30,26,22,21,20,19,90,73,55,1019,1016,1014,16,16,16,21,9,26,0.00,3,,344<br />
2015-12-13,28,24,20,22,21,19,90,80,69,1017,1016,1014,16,16,16,19,7,23,T,3,,297<br />
2015-12-14,28,24,19,22,20,18,90,76,62,1016,1015,1013,16,16,16,21,8,24,T,3,,346<br />
2015-12-15,30,27,23,21,19,18,87,69,51,1017,1015,1014,16,16,16,34,15,47,T,3,,51<br />
2015-12-16,29,27,24,20,18,16,74,61,47,1018,1016,1014,16,16,16,40,19,50,T,3,Rain,61<br />
2015-12-17,28,26,23,20,18,16,74,66,58,1020,1018,1016,16,16,16,40,25,56,T,4,Rain,65<br />
2015-12-18,28,26,22,20,19,17,74,65,55,1020,1019,1017,16,16,3,47,24,58,0.25,6,Rain,58<br />
2015-12-19,28,25,22,19,18,16,79,65,51,1022,1020,1018,16,15,6,47,31,61,0.51,5,Rain,57<br />
2015-12-20,29,26,23,18,17,15,73,60,46,1022,1020,1018,16,16,13,50,31,63,T,5,Rain,64<br />
2015-12-21,29,26,23,19,18,17,69,60,51,1021,1019,1017,16,16,16,42,23,53,T,3,,60<br />
2015-12-22,29,27,23,21,19,18,82,70,58,1019,1017,1015,16,16,11,37,18,52,T,4,Rain,59<br />
2015-12-23,29,26,22,21,19,18,84,71,58,1019,1016,1015,16,16,16,26,13,39,T,3,Rain,51<br />
2015-12-24,28,24,21,21,19,19,90,74,58,1018,1016,1015,16,16,10,32,13,39,T,4,Rain,32<br />
2015-12-25,28,25,22,21,19,17,79,67,55,1019,1017,1015,16,16,10,34,15,47,0.25,3,Rain,45<br />
2015-12-26,28,26,23,22,20,18,87,74,60,1020,1017,1016,16,14,3,37,24,52,4.57,6,Rain,52<br />
2015-12-27,28,26,23,21,19,17,74,68,62,1017,1015,1013,16,16,8,39,22,52,T,4,Rain,64<br />
2015-12-28,28,26,23,21,19,19,84,71,58,1015,1013,1011,16,16,16,24,11,27,T,5,,57<br />
2015-12-29,29,25,20,21,19,17,93,74,55,1014,1012,1010,16,16,16,29,9,42,0.00,2,,324<br />
2015-12-30,28,24,20,19,18,18,84,71,58,1017,1015,1013,16,16,16,29,13,39,0.00,2,,13<br />
2015-12-31,27,24,20,19,18,18,84,71,58,1019,1017,1016,16,16,11,27,9,34,0.00,3,,317<br />
