
NOVT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2011-8-3,22,17,12,13,11,9,94,72,43,1006,1005,1001,10,10,8,26,19,35,0.00,6,Rain,332<br />
2011-8-4,17,13,10,13,9,7,100,76,52,1008,1005,1003,10,9,4,32,16,47,0.00,6,Rain,314<br />
2011-8-5,17,13,9,9,8,6,94,70,48,1013,1011,1009,10,10,6,26,19,40,0.00,5,,338<br />
2011-8-6,21,13,7,11,8,6,93,67,43,1013,1012,1010,10,9,4,18,6,29,0.00,5,,233<br />
2011-8-7,22,17,13,11,8,5,77,56,35,1010,1008,1006,10,8,3,18,8,32,0.00,6,,119<br />
2011-8-8,22,17,12,13,11,8,88,70,41,1011,1008,1006,10,9,4,18,8,35,0.00,5,Rain-Thunderstorm,352<br />
2011-8-9,20,14,9,12,11,8,100,72,49,1015,1013,1011,10,9,6,18,11,29,0.00,6,Fog,297<br />
2011-8-10,27,20,13,17,13,11,100,69,42,1016,1015,1014,10,7,4,21,8,32,0.00,5,Fog,277<br />
2011-8-11,31,23,15,17,15,12,88,61,35,1018,1017,1016,8,6,2,26,11,35,0.00,4,Fog,293<br />
2011-8-12,27,22,17,17,13,9,88,58,34,1022,1021,1018,6,6,6,14,11,29,0.00,0,,26<br />
2011-8-13,31,22,14,15,13,10,94,56,29,1023,1021,1020,8,6,6,14,5,21,0.00,4,Fog,322<br />
2011-8-14,32,22,13,17,14,11,88,58,33,1022,1021,1020,10,7,4,14,6,26,0.00,4,,327<br />
2011-8-15,32,24,17,19,16,14,94,62,35,1020,1017,1013,8,5,3,11,3,21,0.00,5,Fog,311<br />
2011-8-16,27,20,13,17,15,10,88,71,47,1013,1009,1007,10,7,2,32,8,43,0.00,5,Fog-Rain,331<br />
2011-8-17,20,12,5,10,6,4,100,62,35,1011,1010,1008,8,7,6,18,11,29,0.00,3,Fog,334<br />
2011-8-18,17,12,7,9,7,4,93,66,42,1009,1007,1006,10,9,5,21,8,32,0.00,5,,325<br />
2011-8-19,17,10,4,8,6,3,100,69,48,1009,1008,1007,10,9,4,18,10,26,0.00,5,,332<br />
2011-8-20,17,13,10,9,7,5,87,65,45,1011,1009,1007,10,9,5,21,11,32,0.00,6,,317<br />
2011-8-21,19,14,10,13,9,7,94,77,46,1012,1009,1004,10,8,5,29,11,40,0.00,6,Rain,190<br />
2011-8-22,17,13,10,12,8,5,94,75,45,1015,1011,1006,10,9,4,26,19,43,0.00,6,Rain,306<br />
2011-8-23,15,10,6,13,9,6,100,87,63,1015,1011,1003,10,7,2,21,10,,0.00,6,Fog-Rain,78<br />
2011-8-24,14,12,10,14,12,10,100,96,88,1002,996,993,10,5,2,21,16,32,0.00,6,Rain,13<br />
2011-8-25,13,11,9,10,9,8,100,90,72,1003,1000,998,10,8,1,29,23,40,0.00,6,Rain,273<br />
2011-8-26,14,11,8,9,8,6,100,86,67,1011,1006,1002,10,8,3,29,21,40,0.00,6,Rain,286<br />
2011-8-27,12,9,7,9,7,3,100,83,58,1016,1014,1011,10,8,4,21,11,29,0.00,6,Rain,298<br />
2011-8-28,18,12,6,8,6,4,93,66,40,1015,1011,1008,10,9,5,29,13,40,0.00,6,Rain,214<br />
2011-8-29,18,12,7,9,8,6,100,74,48,1011,1009,1008,10,8,5,11,8,21,0.00,6,Fog,297<br />
2011-8-30,15,11,8,13,9,7,94,84,67,1012,1009,1007,10,7,2,32,11,47,0.00,5,Fog-Rain,256<br />
2011-8-31,25,18,11,16,14,11,100,79,50,1013,1012,1011,10,7,1,29,10,35,0.00,5,Fog,254<br />
2011-9-1,22,17,12,14,11,6,94,69,46,1018,1012,1009,10,8,6,29,16,43,0.00,6,,298<br />
2011-9-2,22,12,3,8,5,1,93,65,38,1022,1019,1016,10,9,6,26,11,32,0.00,5,Thunderstorm,203<br />
2011-9-3,28,20,12,13,11,9,88,60,30,1016,1016,1015,10,8,4,40,16,64,0.00,5,Rain-Thunderstorm,254<br />
2011-9-4,20,17,14,14,12,8,88,74,56,1025,1021,1016,10,9,6,26,14,35,0.00,6,Rain,81<br />
2011-9-5,23,17,10,10,8,5,82,63,41,1026,1025,1024,8,8,8,21,16,29,0.00,4,,126<br />
2011-9-6,24,17,11,5,3,1,58,42,23,1024,1023,1021,8,5,4,21,14,29,0.00,3,,155<br />
2011-9-7,21,14,9,5,3,0,71,46,25,1022,1019,1015,6,6,6,26,14,32,0.00,3,,126<br />
2011-9-8,22,13,4,5,2,0,87,49,23,1015,1010,1005,6,6,6,21,13,32,0.00,6,,108<br />
2011-9-9,19,13,7,9,6,3,76,59,43,1007,1004,1002,10,10,6,18,13,29,0.00,6,Rain,29<br />
2011-9-10,15,12,10,11,9,6,100,83,67,1019,1012,1007,10,9,4,18,10,26,0.00,6,Fog-Rain,357<br />
2011-9-11,16,11,7,6,3,0,87,64,34,1024,1022,1019,10,10,10,21,13,26,0.00,6,,95<br />
2011-9-12,17,10,4,3,2,1,87,58,34,1025,1024,1022,,,,29,18,43,0.00,,,125<br />
2011-9-13,20,14,9,3,2,0,62,45,28,1023,1022,1021,10,10,10,40,23,55,0.00,6,,134<br />
2011-9-14,18,12,7,2,1,-3,71,45,24,1021,1019,1015,10,10,10,35,21,55,0.00,6,,118<br />
2011-9-15,19,14,10,0,-1,-3,47,34,23,1016,1015,1014,10,9,8,29,24,43,0.00,6,,117<br />
2011-9-16,21,13,6,4,1,-2,70,44,21,1016,1015,1015,10,8,6,14,11,26,0.00,6,,94<br />
2011-9-17,25,17,8,6,3,0,81,49,19,1018,1017,1016,8,6,4,11,6,14,0.00,5,,73<br />
2011-9-18,27,17,7,7,4,2,93,50,20,1017,1016,1014,8,4,1,21,6,32,0.00,5,Fog,164<br />
2011-9-19,28,20,12,3,1,-2,48,31,16,1015,1013,1010,8,7,5,26,16,35,0.00,4,,160<br />
2011-9-20,27,18,10,4,1,-2,62,32,15,1010,1006,1000,10,7,5,21,14,32,0.00,6,,104<br />
2011-9-21,20,16,11,11,7,0,94,68,26,1005,1002,1000,10,9,5,32,16,43,0.00,6,Rain,175<br />
2011-9-22,14,9,5,9,5,3,94,76,54,1010,1007,1005,10,9,6,29,16,40,0.00,6,Rain,192<br />
2011-9-23,12,7,3,10,7,2,100,92,76,1009,1006,1002,10,6,0,29,14,40,0.00,6,Fog-Rain,171<br />
2011-9-24,12,6,-1,3,1,-2,100,73,41,1014,1008,1005,10,9,6,21,13,32,0.00,5,,85<br />
2011-9-25,15,9,3,6,4,1,93,75,51,1023,1019,1014,10,8,1,21,14,29,0.00,6,,299<br />
2011-9-26,20,12,4,7,4,2,93,66,40,1025,1024,1023,8,5,2,18,6,32,0.00,3,,163<br />
2011-9-27,19,13,8,5,2,-3,81,51,24,1024,1021,1018,8,8,8,47,19,47,0.00,3,,155<br />
2011-9-28,20,13,7,2,2,1,66,49,28,1018,1015,1013,6,5,3,26,19,40,0.00,6,,173<br />
2011-9-29,15,10,5,7,3,0,87,63,36,1021,1016,1013,10,9,5,26,13,35,0.00,6,Rain,296<br />
2011-9-30,18,10,2,1,0,-1,87,56,28,1023,1021,1019,8,7,3,29,10,43,0.00,5,,194<br />
2011-10-1,20,11,2,0,-1,-3,75,46,21,1019,1017,1016,6,5,2,21,11,32,0.00,3,,192<br />
2011-10-2,21,12,3,3,1,-2,75,47,25,1016,1012,1007,10,7,4,29,10,43,0.00,6,Rain,106<br />
2011-10-3,17,12,8,11,8,5,100,79,51,1009,1006,1003,10,6,1,26,16,32,0.00,5,Rain,305<br />
2011-10-4,18,11,4,8,6,4,100,73,49,1009,1007,1003,10,6,4,18,6,29,0.00,4,Fog,173<br />
2011-10-5,12,9,6,7,4,1,93,73,54,1002,1001,999,10,8,3,32,16,43,0.00,6,Rain,212<br />
2011-10-6,10,6,2,5,3,1,100,82,62,1009,1004,1000,10,9,5,32,13,43,0.00,6,Fog-Rain,235<br />
2011-10-7,13,10,8,10,7,5,100,78,67,1009,1006,1000,10,9,3,29,19,43,0.00,6,Rain,195<br />
2011-10-8,12,9,6,11,6,2,100,82,54,1015,1007,998,10,7,2,32,18,47,0.00,6,Rain,295<br />
2011-10-9,16,10,5,10,8,3,100,85,63,1024,1018,1015,10,7,2,18,10,,0.00,6,Fog-Rain,260<br />
2011-10-10,19,11,3,10,7,3,100,83,49,1028,1026,1024,8,2,0,21,5,,0.00,3,Fog,232<br />
2011-10-11,18,11,4,9,7,4,100,81,52,1027,1026,1025,10,5,3,21,8,29,0.00,4,Fog,233<br />
2011-10-12,18,11,4,8,6,4,100,77,42,1026,1025,1024,8,3,0,29,6,43,0.00,6,Fog,219<br />
2011-10-13,19,11,4,7,5,3,93,71,42,1024,1023,1022,8,5,1,21,8,32,0.00,4,Fog,213<br />
2011-10-14,19,11,4,8,6,3,100,71,43,1022,1021,1019,8,7,4,21,6,29,0.00,4,Fog,157<br />
2011-10-15,19,11,3,6,5,2,100,70,40,1019,1017,1017,8,5,2,11,6,,0.00,3,Fog,160<br />
2011-10-16,18,9,1,7,4,0,100,79,42,1017,1016,1013,8,3,0,6,3,,0.00,4,Fog,227<br />
2011-10-17,8,4,2,7,2,-3,100,78,49,1018,1016,1013,10,7,2,29,11,40,0.00,6,Fog-Rain,334<br />
2011-10-18,5,1,-2,2,-1,-3,100,78,57,1026,1022,1018,10,9,6,29,16,40,0.00,5,Rain,288<br />
2011-10-19,7,4,3,2,1,-1,81,74,66,1026,1025,1023,10,10,10,29,13,32,0.00,6,,261<br />
2011-10-20,7,4,3,2,1,-1,93,74,57,1030,1028,1024,10,10,10,18,11,26,0.00,6,,294<br />
2011-10-21,7,4,2,0,-1,-2,75,67,53,1030,1029,1028,10,9,4,21,11,29,0.00,5,,229<br />
2011-10-22,8,3,-2,1,-2,-3,93,75,57,1028,1027,1025,10,9,8,18,11,29,0.00,6,,199<br />
2011-10-23,9,3,-3,-1,-2,-4,100,76,50,1024,1022,1020,8,5,2,21,8,,0.00,4,,189<br />
2011-10-24,11,6,0,1,-1,-3,87,71,50,1021,1020,1018,8,5,2,11,5,,0.00,6,,174<br />
2011-10-25,8,3,-2,3,0,-3,93,80,57,1018,1017,1016,10,6,2,11,5,14,0.00,5,,36<br />
2011-10-26,5,4,3,3,3,2,100,94,87,1018,1014,1008,10,5,4,21,13,29,0.00,7,Rain,77<br />
2011-10-27,3,1,-1,2,1,-2,100,98,87,1008,1003,999,10,4,1,29,21,40,0.00,7,Rain-Snow,2<br />
2011-10-28,-1,-3,-4,-2,-4,-5,100,88,80,1012,1011,1008,10,7,2,26,16,,0.00,6,Snow,251<br />
2011-10-29,-3,-6,-7,-3,-6,-8,100,93,74,1013,1012,1011,10,5,0,21,8,,0.00,6,Fog-Snow,280<br />
2011-10-30,-4,-6,-6,-5,-8,-10,100,83,68,1019,1016,1012,10,7,1,29,14,35,0.00,6,Snow,278<br />
2011-10-31,-1,-3,-6,-1,-4,-8,100,96,80,1018,1011,1007,10,3,1,18,13,,0.00,6,Snow,178<br />
2011-11-1,-3,-7,-11,-3,-9,-12,100,86,74,1022,1015,1008,10,8,3,21,14,29,0.00,6,Snow,339<br />
2011-11-2,2,-4,-11,0,-5,-13,93,90,85,1022,1017,1013,10,8,4,29,18,43,0.00,6,Rain-Snow,209<br />
2011-11-3,5,3,1,2,1,0,93,85,75,1013,1011,1008,10,9,6,35,27,50,0.00,6,Rain,243<br />
2011-11-4,5,4,4,4,2,0,93,86,75,1007,1004,1002,10,7,5,35,31,55,0.00,6,Rain,229<br />
2011-11-5,6,4,4,3,2,1,93,84,76,1006,1004,1001,10,8,6,32,26,43,0.00,6,Rain,201<br />
2011-11-6,5,-5,-15,3,-7,-20,100,82,66,1012,1000,993,10,5,1,35,24,50,0.00,6,Rain-Snow,214<br />
2011-11-7,-11,-13,-16,-15,-17,-20,85,75,66,1017,1016,1012,10,8,2,32,23,43,0.00,6,Snow,227<br />
2011-11-8,-11,-13,-16,-14,-17,-19,85,74,62,1017,1015,1013,10,9,4,29,18,40,0.00,6,Snow,228<br />
2011-11-9,-7,-10,-12,-9,-13,-14,93,81,68,1017,1016,1013,10,5,1,32,24,47,0.00,7,Snow,238<br />
2011-11-10,-8,-13,-18,-10,-14,-20,93,81,67,1030,1023,1017,10,5,1,29,19,40,0.00,5,Snow,294<br />
2011-11-11,-4,-12,-19,-4,-10,-21,100,91,85,1031,1026,1019,10,4,1,21,8,29,0.00,7,Snow,207<br />
2011-11-12,-2,-4,-7,-3,-6,-8,100,90,80,1019,1014,1011,10,5,1,32,18,40,0.00,7,Snow,252<br />
2011-11-13,-3,-7,-11,-4,-9,-13,100,83,73,1015,1013,1011,10,7,1,26,18,35,0.00,7,Snow,307<br />
2011-11-14,-10,-15,-20,-12,-17,-22,92,85,73,1016,1016,1015,10,5,2,18,10,,0.00,6,Snow,183<br />
2011-11-15,-9,-13,-18,-12,-16,-20,92,86,79,1018,1016,1015,8,5,0,18,5,,0.00,2,Fog,169<br />
2011-11-16,-2,-8,-14,-5,-11,-16,100,85,68,1017,1016,1014,10,8,4,29,18,43,0.00,7,Snow,185<br />
2011-11-17,-2,-4,-6,-2,-6,-8,100,87,74,1014,1011,1004,10,5,1,32,24,40,0.00,7,Snow,192<br />
2011-11-18,-1,-7,-13,-1,-10,-16,100,86,79,1011,1007,1002,10,6,1,26,19,32,0.00,5,Snow,226<br />
2011-11-19,-8,-11,-14,-10,-13,-15,92,83,79,1011,1007,1005,10,7,2,26,18,32,0.00,6,Snow,217<br />
2011-11-20,-10,-12,-15,-13,-15,-17,92,81,73,1024,1020,1012,10,8,6,26,16,35,0.00,6,Snow,225<br />
2011-11-21,0,-6,-12,0,-6,-15,100,92,79,1021,1009,998,10,3,1,40,27,47,0.00,8,Snow,189<br />
2011-11-22,-1,-8,-14,-1,-12,-17,100,81,68,1010,1004,997,10,6,1,40,27,50,0.00,5,Snow,237<br />
2011-11-23,-9,-13,-17,-10,-13,-19,93,83,79,1020,1015,1011,10,7,1,32,24,40,0.00,6,Snow,242<br />
2011-11-24,-18,-20,-23,-19,-23,-26,92,83,77,1026,1025,1021,8,6,3,14,11,,0.00,3,,275<br />
2011-11-25,-15,-20,-25,-18,-22,-28,85,82,77,1026,1023,1020,10,5,1,21,10,,0.00,3,Snow,229<br />
2011-11-26,-8,-12,-15,-10,-15,-18,86,82,78,1023,1022,1021,10,7,3,18,10,,0.00,8,Snow,221<br />
2011-11-27,-7,-10,-13,-9,-11,-15,93,80,68,1023,1023,1022,10,9,5,21,18,,0.00,6,Snow,226<br />
2011-11-28,-10,-12,-16,-12,-14,-19,92,84,78,1025,1023,1022,10,5,3,18,11,,0.00,7,Snow,199<br />
2011-11-29,-12,-15,-18,-16,-18,-20,85,79,72,1030,1026,1024,8,5,4,21,11,,0.00,5,Snow,219<br />
2011-11-30,-13,-16,-19,-17,-20,-23,85,73,62,1033,1032,1030,8,5,2,14,10,,0.00,3,,180<br />
2011-12-1,-11,-16,-20,-12,-17,-22,92,86,79,1031,1024,1018,6,3,1,11,6,,0.00,5,Snow,157<br />
2011-12-2,-11,-14,-18,-12,-16,-20,92,88,85,1020,1019,1017,6,3,1,14,6,,0.00,7,Fog-Snow,240<br />
2011-12-3,-10,-12,-14,-11,-13,-16,93,89,85,1019,1018,1016,5,3,1,18,11,,0.00,8,Snow,248<br />
2011-12-4,-11,-14,-17,-13,-16,-19,92,89,85,1023,1020,1017,6,3,1,14,10,,0.00,7,Fog-Snow,288<br />
2011-12-5,-9,-13,-18,-11,-17,-20,92,86,79,1030,1025,1023,10,7,4,21,13,,0.00,5,Snow,233<br />
2011-12-6,-2,-6,-9,-4,-7,-11,93,86,80,1034,1031,1029,10,10,10,32,24,43,0.00,7,Snow,244<br />
2011-12-7,-3,-8,-12,-5,-8,-15,93,85,73,1040,1036,1034,10,9,2,29,21,40,0.00,7,Snow,244<br />
2011-12-8,-9,-13,-17,-14,-17,-19,92,84,67,1042,1041,1040,8,3,0,11,5,,0.00,2,,210<br />
2011-12-9,-6,-12,-18,-13,-17,-20,92,77,58,1041,1040,1038,6,2,0,14,3,,0.00,4,Fog,54<br />
2011-12-10,-8,-11,-14,-12,-16,-18,86,75,67,1038,1035,1032,8,5,4,21,13,,0.00,4,,64<br />
2011-12-11,-12,-14,-16,-15,-17,-18,85,80,73,1032,1031,1030,8,6,5,26,14,,0.00,4,,67<br />
2011-12-12,-16,-18,-19,-18,-20,-21,92,86,85,1033,1031,1030,6,5,2,18,13,,0.00,6,Snow,80<br />
2011-12-13,-17,-19,-22,-19,-21,-25,92,85,77,1033,1031,1030,6,4,1,14,8,,0.00,6,Snow,36<br />
2011-12-14,-20,-22,-25,-22,-24,-28,85,81,77,1030,1029,1029,5,3,1,18,10,,0.00,6,Snow,58<br />
2011-12-15,-24,-27,-30,-26,-30,-33,84,77,69,1035,1031,1029,4,2,1,14,6,,0.00,5,,279<br />
2011-12-16,-18,-24,-31,-20,-27,-34,85,79,69,1037,1035,1034,6,2,1,21,10,,0.00,6,Snow,310<br />
2011-12-17,-19,-23,-28,-21,-28,-31,85,78,70,1047,1042,1035,6,4,2,21,14,,0.00,3,Snow,54<br />
2011-12-18,-23,-27,-31,-26,-31,-35,84,76,69,1049,1048,1047,4,3,1,11,8,,0.00,3,,296<br />
2011-12-19,-17,-22,-27,-19,-23,-30,85,83,76,1048,1046,1046,8,4,1,21,11,21,0.00,5,,255<br />
2011-12-20,-18,-19,-21,-21,-22,-24,85,79,71,1047,1047,1046,8,5,1,14,10,,0.00,2,,241<br />
2011-12-21,-11,-16,-20,-14,-17,-22,85,78,67,1046,1044,1042,10,9,8,14,10,,0.00,6,,241<br />
2011-12-22,-8,-12,-15,-15,-18,-21,67,58,52,1042,1040,1037,10,10,10,29,18,40,0.00,6,Snow,252<br />
2011-12-23,-9,-13,-16,-15,-18,-21,78,62,57,1037,1035,1031,10,5,3,21,14,,0.00,6,Snow,223<br />
2011-12-24,-13,-16,-19,-17,-19,-22,85,76,66,1031,1025,1021,6,4,2,11,3,,0.00,5,,171<br />
2011-12-25,-16,-19,-23,-21,-23,-25,85,75,66,1021,1017,1013,8,5,3,14,6,,0.00,3,,151<br />
2011-12-26,-20,-22,-24,-23,-24,-27,84,80,77,1013,1013,1012,6,4,0,11,6,,0.00,4,,196<br />
2011-12-27,-18,-20,-23,-20,-24,-26,85,80,77,1014,1013,1012,5,3,1,11,6,,0.00,7,Snow,207<br />
2011-12-28,-5,-12,-19,-6,-12,-21,100,88,78,1014,1010,1006,6,3,1,40,19,55,0.00,8,Snow,180<br />
2011-12-29,0,-2,-5,-3,-4,-7,100,89,74,1006,1000,996,10,3,0,40,34,61,0.00,7,Snow,197<br />
2011-12-30,-3,-7,-10,-5,-8,-12,93,85,80,1020,1008,1000,10,8,2,29,23,40,0.00,6,Snow,240<br />
2011-12-31,-7,-11,-15,-8,-13,-16,100,90,79,1034,1028,1021,10,4,1,18,10,,0.00,5,Fog-Snow,219<br />
